Gene,ReadID,Coverage %,Identity %,Resistance
erm(C),46c7f662-706b-45e7-8a38-81cdde5ead08,98.91,95.16,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(C),4cb50f55-fe50-4a54-ad68-75edfed86d2f,98.37,95.4,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(C),4cd5ea85-285d-4d43-b07c-5ae37961d673,97.41,94.04,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(C),6c2b9830-9cd8-42aa-a9ff-2d6036e13e36,98.64,95.53,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(C),ee806e95-6885-434e-a23a-c1bced24095b,99.46,96.24,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),7b75e98f-3d61-4f5c-9397-35c6781677e3,99.0,96.03,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),b118728e-92b5-4e15-9a67-a4b715b5c4c0,99.0,94.09,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
floR,1056f115-e3a1-42d3-bb1c-7c054fb63b8b,97.53,88.76,Chloramphenicol;Florfenicol
floR,1105425e-3a12-425e-8413-467b26f492da,98.11,82.5,Chloramphenicol;Florfenicol
floR,56084453-9296-40c3-ba42-48cc1e265736,97.94,93.02,Chloramphenicol;Florfenicol
floR,65c9bf70-1fab-4d03-81f3-fb1f0208f372,97.86,92.24,Chloramphenicol;Florfenicol
floR,703fca3f-88fe-4adb-ad88-aab725122cf2,97.94,92.18,Chloramphenicol;Florfenicol
floR,8f4296f3-6db2-40fc-ab23-4566f0a46012,81.98,94.16,Chloramphenicol;Florfenicol
floR,91929050-0ab2-49a4-a9e7-017fd12ab6c1,99.26,94.2,Chloramphenicol;Florfenicol
floR,9dbbf8c8-27ce-4243-a476-fefc38ce17be,97.78,84.1,Chloramphenicol;Florfenicol
floR,a80a7f6d-7a33-450c-830d-66e3a96a4409,97.45,91.73,Chloramphenicol;Florfenicol
hugA,4c5f3f79-f1fa-4b54-b7f9-a356d6124b4f,98.55,85.68,Unknown
lnu(A),165813cc-9d82-4566-9f8d-9de39065605c,98.97,94.07,Lincomycin
lnu(A),34a535ea-207a-4364-8362-d49fbdb9a321,98.56,91.84,Lincomycin
lnu(A),6cd3085b-fcd3-4e67-b2c3-b7888847a44c,99.59,96.55,Lincomycin
lnu(A),73fc5f94-6230-4dd8-9336-e0ad77d87969,91.15,96.22,Lincomycin
lnu(A),882533b6-2b45-4904-b63a-f33de56e56f5,97.53,92.87,Lincomycin
lnu(A),8e46de3f-3feb-449c-a401-c3aa4c7acf84,98.97,94.89,Lincomycin
lnu(A),b74345d7-0597-4f44-aa35-6900e1c93ca8,98.97,96.15,Lincomycin
mef(A),46fd65bd-b362-41d8-a96a-19fac0a22198,98.03,90.01,Erythromycin;Azithromycin
mef(A),8e57be5e-39e0-45b7-8d3e-07fff55d12a4,98.44,90.64,Erythromycin;Azithromycin
mef(B),2138edef-2929-488a-80bc-ddc60e607015,98.13,89.28,Erythromycin;Azithromycin
mef(B),8d7fb0e9-a9bc-47c7-9697-ea2ad087c900,89.92,90.7,Erythromycin;Azithromycin
mef(B),ddc22827-8733-4bf3-8b86-e0a0220e11ce,90.57,92.79,Erythromycin;Azithromycin
mef(C),b61cc6b7-e3fe-4d03-a517-6bac87db7706,98.77,95.97,Unknown
mph(E),9ca24db6-0990-4e2a-9c21-aeed19505d89,98.98,96.08,Erythromycin
mph(E),f9b89b55-addd-4fb3-aa76-7a4bcd1a9868,98.53,93.56,Erythromycin
mph(G),b61cc6b7-e3fe-4d03-a517-6bac87db7706,99.1,95.62,Unknown
msr(D),501e8c3e-43c4-409f-b38e-e35e28156191,98.43,88.12,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
msr(D),9aa8a137-762f-4c86-a13c-192ace835340,98.91,88.55,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
msr(E),2522131c-0b9c-46dc-9475-5b0da5b5aef1,98.04,95.36,Unknown
oqxA,7335a08f-0d7e-4b1e-8adb-52769056e2fd,98.55,81.39,Nalidixicacid;Ciprofloxacin
oqxB,2c9497e6-c72b-4d38-aa92-c35fbfb13416,90.26,85.93,Nalidixicacid;Ciprofloxacin
oqxB,429cf497-3339-4f41-b60a-39ce5142accc,90.07,86.04,Nalidixicacid;Ciprofloxacin
oqxB,531d6cdf-a611-428c-bec5-1a471edd1bc4,90.36,86.45,Nalidixicacid;Ciprofloxacin
oqxB,556f9b4e-8357-4ead-92d0-71ca9af97cf6,90.93,86.14,Nalidixicacid;Ciprofloxacin
oqxB,95600960-aa50-4cd4-a517-7e7acfa563d1,90.17,83.9,Nalidixicacid;Ciprofloxacin
oqxB,c95d8363-4ebf-44fb-bdbd-32f208d5b8b0,90.74,84.52,Nalidixicacid;Ciprofloxacin
qnrB19,01cac466-e57e-456d-a9c9-f55a97d26be2,98.91,96.31,Ciprofloxacin
qnrB19,03aa4b1d-5e1f-4e49-943c-6a5c1b6e004c,96.12,91.6,Ciprofloxacin
qnrB19,0b7080ec-9a59-464b-a026-1bffa051b171,97.67,93.27,Ciprofloxacin
qnrB19,15f6e3af-5b09-44ba-957b-572ab489161a,97.83,92.04,Ciprofloxacin
qnrB19,16f122c2-2397-46c0-a4a8-9ce8192a16dc,89.77,93.0,Ciprofloxacin
qnrB19,1b13550a-7ac0-4b4d-9836-750aa397daf0,98.91,96.91,Ciprofloxacin
qnrB19,238c4d09-4e66-42dd-9fc5-22ae28cd211a,99.07,94.96,Ciprofloxacin
qnrB19,2923c453-90fe-48b4-88b9-3e40aa919177,99.07,96.01,Ciprofloxacin
qnrB19,35f6ae37-c955-43e3-9045-11848c11f2b7,98.6,93.13,Ciprofloxacin
qnrB19,37587e7f-0c58-4c83-9b57-e357e8745b59,97.98,91.56,Ciprofloxacin
qnrB19,4344e659-f59c-4e4d-9cc5-a8886889f7c7,97.98,94.31,Ciprofloxacin
qnrB19,48509d7b-b3e3-482c-ad2f-aff23e850028,97.05,90.21,Ciprofloxacin
qnrB19,4b3c9b98-ffad-4a59-8afb-95a078885dbe,86.67,93.93,Ciprofloxacin
qnrB19,5635d200-4754-4f22-9cd2-144125693d41,98.76,93.73,Ciprofloxacin
qnrB19,5e2600e4-b82b-474f-bb4b-1efa8277a01f,98.29,89.86,Ciprofloxacin
qnrB19,62b5c802-bae1-42de-a64c-a5e260a1faa2,95.66,90.4,Ciprofloxacin
qnrB19,64c968b8-9907-4dde-b5ab-9f49ce4e8980,99.69,95.86,Ciprofloxacin
qnrB19,6ae3415c-d207-4ae3-a4e0-a3774e3f428d,99.53,97.98,Ciprofloxacin
qnrB19,6cb7ef1f-383c-4e7b-815a-64af3be0b3d2,88.37,94.51,Ciprofloxacin
qnrB19,6d330e8e-898b-4713-b60f-a2ae76e44427,98.29,95.36,Ciprofloxacin
qnrB19,700f31d8-a0aa-4800-abb8-e950c24ae2b6,99.22,96.04,Ciprofloxacin
qnrB19,774ace29-6f1b-447b-9d45-c0390669c5cb,97.98,93.25,Ciprofloxacin
qnrB19,7d18296a-c7d7-486b-950d-b60c0bdd1d04,97.98,95.22,Ciprofloxacin
qnrB19,81c7bbd0-82fe-4bd1-95f0-0e258254b0c8,97.83,94.13,Ciprofloxacin
qnrB19,94be8ba9-028e-4752-9f5c-7b7436def91c,98.14,95.99,Ciprofloxacin
qnrB19,94d4ea38-0423-461a-a2ef-5376a68de4c6,98.91,96.16,Ciprofloxacin
qnrB19,9522cd88-04e0-4cd9-b11f-8086a48aa641,98.45,96.15,Ciprofloxacin
qnrB19,99552e65-30f7-40f5-a376-e7da69235b38,98.29,94.61,Ciprofloxacin
qnrB19,9f53c297-426a-4d06-89ff-7301cb1f7637,98.45,92.36,Ciprofloxacin
qnrB19,ac62f2fd-5242-413f-8ea2-e72fe1ba7f82,98.29,90.8,Ciprofloxacin
qnrB19,ae66e7da-19e6-41f8-969e-235bdc6b12c3,98.6,95.22,Ciprofloxacin
qnrB19,ae905f5a-43df-4a04-b4ac-d0ff430bd631,97.83,94.43,Ciprofloxacin
qnrB19,b01e77f9-6061-4daf-ad9d-ed4dd9a08bdf,98.45,96.61,Ciprofloxacin
qnrB19,c6f50aba-26e4-4d95-8330-bcfdd4621da4,98.6,96.28,Ciprofloxacin
qnrB19,c87bf040-3092-46e6-8778-949e74d742f0,95.35,90.08,Ciprofloxacin
qnrB19,ce67caa1-4a43-4a44-add8-6c751bd09dc5,98.45,92.99,Ciprofloxacin
qnrB19,cf2266a2-736c-4e9e-a561-9d554f64997c,96.74,92.9,Ciprofloxacin
qnrB19,d27f4c69-1c84-4b42-aabf-1e6a6ad34a14,87.91,89.88,Ciprofloxacin
qnrB19,dcd98415-bd2d-436c-890f-374f3bf512b4,98.91,95.26,Ciprofloxacin
qnrB19,df79acbe-d9b0-4d8e-9b6e-47cc1bc09d3e,99.07,96.91,Ciprofloxacin
qnrB19,e2adf66a-e02b-4eb6-ad13-068f6c4a2c50,98.14,94.18,Ciprofloxacin
qnrB19,ecffa7ee-98f7-4b76-aa7d-03ce00701199,97.98,94.31,Ciprofloxacin
qnrB19,f50519ed-79ee-423e-b16a-c5003225e13c,87.75,95.69,Ciprofloxacin
qnrB19,fd874e4d-2474-4e21-b236-a8b4853d3d2f,98.76,95.24,Ciprofloxacin
qnrB19,fdbfe648-5314-4efb-964b-530bc3d2131e,97.98,94.0,Ciprofloxacin
qnrB19,fef44fb2-3ccf-48e9-a764-0776a6470832,97.05,91.14,Ciprofloxacin
qnrD1,0009a00a-64d1-4017-9e84-48f5d7f6c333,99.07,96.33,Ciprofloxacin
qnrD1,00857ce4-f86a-4bed-a6ed-f778e1d737cb,97.83,95.52,Ciprofloxacin
qnrD1,00952ed6-266b-41e1-b3eb-f45e9fcb6169,98.45,95.06,Ciprofloxacin
qnrD1,00a3614e-25d8-4307-9781-e3cdb0382e88,98.76,95.86,Ciprofloxacin
qnrD1,00cb2ab9-d655-4eee-bcdf-71a8d0a472eb,98.45,93.44,Ciprofloxacin
qnrD1,00cbd00b-6221-431c-84af-fcbbfcc7a7aa,92.4,97.02,Ciprofloxacin
qnrD1,00d34715-49f9-4ac8-8d64-59d09f270918,99.38,96.63,Ciprofloxacin
qnrD1,00e1fe1a-5a71-4eda-a595-435bb4c701e8,98.29,95.38,Ciprofloxacin
qnrD1,010012f8-de64-4017-88e2-353f09d2935c,97.05,93.5,Ciprofloxacin
qnrD1,0105dc19-ed1d-493c-8e14-abb26be84309,82.48,94.74,Ciprofloxacin
qnrD1,01103012-b530-48d2-9548-339bdddd1cfa,96.12,93.23,Ciprofloxacin
qnrD1,012660b1-c68d-40c8-a058-3fcd9113e673,98.76,96.63,Ciprofloxacin
qnrD1,0167aa78-6e79-4763-b153-eeb5df5de877,98.76,97.22,Ciprofloxacin
qnrD1,019bd620-aa82-436c-ae92-74d57f4a496c,98.45,94.77,Ciprofloxacin
qnrD1,01daf946-fad3-4fca-8d40-f194483d3560,98.76,94.24,Ciprofloxacin
qnrD1,020c462b-d790-433c-b54d-f01c553f0ea7,95.04,90.5,Ciprofloxacin
qnrD1,02441b36-5cea-45af-b3a3-c2ad89e26825,98.29,95.53,Ciprofloxacin
qnrD1,0255688c-72d4-42d9-8e94-00e9f258922f,98.76,95.99,Ciprofloxacin
qnrD1,02599ed7-e34b-4d75-85a2-0f56566ed3b5,98.91,97.07,Ciprofloxacin
qnrD1,0261c914-9b92-4ae4-a051-e42997494868,92.4,83.03,Ciprofloxacin
qnrD1,029b7c06-4d50-4836-a5d0-875ea23da7f8,96.12,93.75,Ciprofloxacin
qnrD1,02b26e5a-e2f9-435a-a034-eac0d70a3721,96.43,93.79,Ciprofloxacin
qnrD1,02c02365-301e-4d8d-8c77-06267cfa9421,97.98,95.86,Ciprofloxacin
qnrD1,02da0a78-220f-4806-a7ef-25f0f5832223,95.97,92.32,Ciprofloxacin
qnrD1,02ff39ac-1dc7-4f3b-9cb9-8e3a74292050,99.38,97.07,Ciprofloxacin
qnrD1,031d0276-9b1f-4ef4-88e8-59e46b0e5567,98.29,95.85,Ciprofloxacin
qnrD1,033af38f-33b7-4592-8d4b-8b85100531c7,98.29,93.89,Ciprofloxacin
qnrD1,0371b5d7-d31c-41bd-a9e8-15bac7ea9a42,98.29,95.37,Ciprofloxacin
qnrD1,03cae1ca-1952-405c-8c65-8c0913a6e483,98.6,95.54,Ciprofloxacin
qnrD1,03e5819e-8c3f-45d0-b802-f8f2d4331513,84.96,92.78,Ciprofloxacin
qnrD1,03e7f357-4a58-463c-a054-eb0bf9f73ca4,99.22,97.39,Ciprofloxacin
qnrD1,0425ada3-b19d-48d6-a2ad-f05b0cdd8758,97.67,94.47,Ciprofloxacin
qnrD1,043473e3-258d-414a-9dc1-25b324253938,97.52,95.54,Ciprofloxacin
qnrD1,047ae3d1-d9c1-4a62-805b-dae370f071d0,93.49,95.63,Ciprofloxacin
qnrD1,04adf3c7-a175-4a80-8e17-0942007cab0b,97.83,92.27,Ciprofloxacin
qnrD1,04b50de3-3c78-4e94-a3f5-1baa3604d0ac,98.91,96.01,Ciprofloxacin
qnrD1,04b57a4a-b847-4c9c-8ea3-b8af696b0c23,97.67,92.77,Ciprofloxacin
qnrD1,04bbd8e5-9606-41dd-aaa7-51f9f1050afc,98.14,94.03,Ciprofloxacin
qnrD1,04e8557d-e188-44b7-bdc6-7a7ddd4d9e0f,99.38,94.92,Ciprofloxacin
qnrD1,051d6b54-a44c-4066-8755-6219fb46859e,98.29,96.89,Ciprofloxacin
qnrD1,0530d383-93c1-4bb2-9d4b-2bc69cb6a60e,99.53,97.39,Ciprofloxacin
qnrD1,053adc8c-3709-47b4-ac98-0c17d5026f28,98.14,92.38,Ciprofloxacin
qnrD1,0550de3e-ea6c-4980-8fd4-b29b2e45f8c2,98.29,95.39,Ciprofloxacin
qnrD1,055b98da-071d-4b5a-a49a-8e3e02eafcd6,94.11,91.12,Ciprofloxacin
qnrD1,059fb3bd-9cd6-4c8c-9930-142e0730737a,99.22,96.76,Ciprofloxacin
qnrD1,05b071a8-c6c7-40d6-843d-0f4fe05b02ec,96.9,89.89,Ciprofloxacin
qnrD1,05c6af45-47cb-4200-ae03-9998e60a76f2,96.74,91.92,Ciprofloxacin
qnrD1,05cb373d-af0c-41a0-8e88-f57212ddc617,98.14,94.64,Ciprofloxacin
qnrD1,05e7722a-f24a-4b96-88f8-151963f658bb,95.81,92.4,Ciprofloxacin
qnrD1,05ea9960-1230-4944-8463-65c2396a680d,91.63,89.94,Ciprofloxacin
qnrD1,05f02075-3bb2-42cc-b7fb-ffc69ef5660f,82.48,94.82,Ciprofloxacin
qnrD1,06669c74-92a6-4e48-be56-61296f08af97,98.29,94.76,Ciprofloxacin
qnrD1,0668418a-0b54-4a32-a549-37f34fd7d696,99.22,97.23,Ciprofloxacin
qnrD1,068fa102-6785-49e7-b149-20f1dc032ebf,97.98,90.99,Ciprofloxacin
qnrD1,06d5c734-d704-44af-9f03-1521252d90d3,98.6,95.85,Ciprofloxacin
qnrD1,06e3abc6-d274-4f07-bdfc-b44a37ca392f,98.14,94.96,Ciprofloxacin
qnrD1,07080b3b-e6be-4223-980b-6d167371faaa,80.47,97.32,Ciprofloxacin
qnrD1,0727e388-34c2-4d16-b095-4d3f41e1dd09,96.74,91.54,Ciprofloxacin
qnrD1,0732ae0e-4316-473e-8b47-2b45a3dfd68b,97.67,95.84,Ciprofloxacin
qnrD1,0741fe37-17aa-4e43-8524-8a7d288ac9c3,97.83,94.45,Ciprofloxacin
qnrD1,0752ad26-d25c-439d-bf49-d0d112a62711,97.83,94.76,Ciprofloxacin
qnrD1,0774cf45-7725-45fa-b994-5cebb001176d,98.76,96.31,Ciprofloxacin
qnrD1,0786549a-89a7-4626-9643-c78057fd0a4c,98.29,95.86,Ciprofloxacin
qnrD1,07a38e97-486c-4ecf-935e-7a2528e20b0d,96.12,90.28,Ciprofloxacin
qnrD1,07f1dde2-e135-4c94-91dc-b6a612ec4af3,98.6,96.77,Ciprofloxacin
qnrD1,07f60ee1-4d9d-4a81-864e-6394168cfc8a,84.65,93.41,Ciprofloxacin
qnrD1,0887ef6c-23e6-4d96-82cf-b095c5e7f420,99.22,97.38,Ciprofloxacin
qnrD1,088fa1a1-5904-4554-b626-0162c3cc5ca0,97.67,95.2,Ciprofloxacin
qnrD1,08a794c1-cc4c-4f35-814b-06e45d60f698,84.65,98.01,Ciprofloxacin
qnrD1,08c4e55e-9692-4048-b636-72e88b201b99,98.14,94.79,Ciprofloxacin
qnrD1,08d7e222-7154-4844-8aec-d99bd91c99d4,96.12,89.28,Ciprofloxacin
qnrD1,0916bd38-2189-467f-a5c4-9fc840beffc0,97.98,95.2,Ciprofloxacin
qnrD1,09270a50-6b94-4ef1-84bb-207f29053835,97.21,92.33,Ciprofloxacin
qnrD1,092cc785-e4ed-4007-8e40-638f089d8f49,98.45,95.83,Ciprofloxacin
qnrD1,09503849-c2c0-4e8b-9d3e-54a9084bd2da,98.14,92.83,Ciprofloxacin
qnrD1,095234fe-fd0b-4679-b33b-59e03388992d,98.91,95.71,Ciprofloxacin
qnrD1,095234fe-fd0b-4679-b33b-59e03388992d,98.76,95.09,Ciprofloxacin
qnrD1,097c91fc-9efa-4804-9a70-5a8ac9984f30,85.74,96.29,Ciprofloxacin
qnrD1,099c6a5e-0986-4262-a5d7-11df57910b26,97.21,93.7,Ciprofloxacin
qnrD1,099cc8af-0ec3-46af-b8d1-fd411900338f,99.22,97.23,Ciprofloxacin
qnrD1,09a576b5-8edd-4e74-a78e-460916bc23f3,97.67,93.19,Ciprofloxacin
qnrD1,09bda878-d501-40a7-94ab-6e7ab2621423,98.6,95.83,Ciprofloxacin
qnrD1,09be8c90-7a84-4c99-95bd-a538a665ad49,99.22,97.69,Ciprofloxacin
qnrD1,09d29920-6530-4ec7-8521-2dd0d98c8fe2,98.6,96.48,Ciprofloxacin
qnrD1,09ecb05a-2117-4799-b7d4-408522e80cd8,97.98,92.07,Ciprofloxacin
qnrD1,09eee253-3c2c-40ce-8f1c-3d38c0b5d996,98.91,97.84,Ciprofloxacin
qnrD1,0a12aafc-9ee9-4dd1-898c-be95813c56b9,98.45,95.97,Ciprofloxacin
qnrD1,0a274fb9-80de-4da9-affb-d368d8455c00,98.6,96.29,Ciprofloxacin
qnrD1,0a4294bf-2a02-47a7-b801-bd89faabd034,98.91,96.34,Ciprofloxacin
qnrD1,0ae5dac9-1978-44c5-9d02-d379dc5b3639,88.84,94.58,Ciprofloxacin
qnrD1,0ae9759b-0cfc-41da-bbbe-b73a975e4760,99.07,96.15,Ciprofloxacin
qnrD1,0aea53a0-59a7-4183-b407-71aaa4b0a9ff,91.94,97.34,Ciprofloxacin
qnrD1,0b19c667-a3d1-4a2d-acc8-5dcb7a189638,99.38,97.37,Ciprofloxacin
qnrD1,0b77cb82-75dc-4ead-89da-0b71f3c93ebb,99.07,96.61,Ciprofloxacin
qnrD1,0b7a1d99-02ac-4bf1-9710-bae683632293,98.91,94.95,Ciprofloxacin
qnrD1,0b9ffdc9-c7a8-42c8-8c78-3c49b8393c45,96.74,96.55,Ciprofloxacin
qnrD1,0ba05951-1ee0-4d2d-9ee6-16939d761537,80.16,94.36,Ciprofloxacin
qnrD1,0bca17fc-7924-4e15-be4b-349d6934aa3f,98.14,95.39,Ciprofloxacin
qnrD1,0bd83b75-f516-41d9-8e04-83cd5215fd25,98.14,96.14,Ciprofloxacin
qnrD1,0be0f619-953b-411a-82e8-3be16ee57210,98.29,94.47,Ciprofloxacin
qnrD1,0c0a1497-762d-4325-a01c-2eb5f552ed75,98.14,94.89,Ciprofloxacin
qnrD1,0c25a204-edfb-4b56-a508-421353a8703f,99.22,97.24,Ciprofloxacin
qnrD1,0c33d621-da9f-4384-a044-1cade17a0b52,95.35,91.04,Ciprofloxacin
qnrD1,0c8efdab-a33d-4bb0-9118-b2cd035e62fe,97.98,95.54,Ciprofloxacin
qnrD1,0c931797-4098-48a6-8343-269cc68146ea,96.43,91.83,Ciprofloxacin
qnrD1,0ccf5e2a-b6e5-4159-b8b7-68d330f4c992,99.07,94.77,Ciprofloxacin
qnrD1,0cfa0907-6017-44ab-b03c-09b478d3f85a,98.6,94.17,Ciprofloxacin
qnrD1,0d046635-6758-4892-b388-0cfa78fa2e87,97.67,93.73,Ciprofloxacin
qnrD1,0d3ed030-a65e-4a5e-86f2-af102b2bd521,98.76,93.15,Ciprofloxacin
qnrD1,0d4b3bd2-3f33-49d0-b013-4744b2c40957,90.7,96.16,Ciprofloxacin
qnrD1,0d640409-362d-49f0-8382-a2277daad33d,99.22,96.13,Ciprofloxacin
qnrD1,0d7ba34a-625d-46b7-b8c1-cfd0e518044d,97.67,94.61,Ciprofloxacin
qnrD1,0d800255-c1d0-4afd-a580-4800b2c441da,98.45,95.84,Ciprofloxacin
qnrD1,0d8f20ba-a3eb-46d4-bbf4-3aaf122bfc08,96.43,90.06,Ciprofloxacin
qnrD1,0d904b05-4ec6-4896-a2ea-25f90f700101,98.45,94.92,Ciprofloxacin
qnrD1,0d97bce8-8127-4402-a1b2-9a4d8c5f8171,97.36,91.2,Ciprofloxacin
qnrD1,0dbed8f6-3da1-4f59-ab1c-42283930b616,87.44,93.48,Ciprofloxacin
qnrD1,0ddf7be7-a604-447e-beb7-25e664cff337,99.07,95.85,Ciprofloxacin
qnrD1,0e029a57-420c-4ee8-b84f-b95a575c3dc6,80.93,95.16,Ciprofloxacin
qnrD1,0e15b514-12ca-44d8-be3a-79177ef220e6,86.2,87.58,Ciprofloxacin
qnrD1,0e551b52-fc68-4a62-b7a8-e8f558364d73,99.53,97.99,Ciprofloxacin
qnrD1,0e5d0506-4e13-49b9-9018-4b9fc7f713f5,98.29,94.48,Ciprofloxacin
qnrD1,0e62be86-6174-41e9-9be8-786be4194d7f,97.36,94.6,Ciprofloxacin
qnrD1,0e7c333f-cfac-4d49-8b6a-73fcc455184a,97.21,91.31,Ciprofloxacin
qnrD1,0e8e722e-52b3-4626-b258-57b39e2300aa,98.6,96.44,Ciprofloxacin
qnrD1,0e98db8a-505b-4e6c-8e4d-3d493415adab,97.36,95.04,Ciprofloxacin
qnrD1,0e9d3c3c-8643-4ba8-96e2-e29785dc33c9,91.32,95.04,Ciprofloxacin
qnrD1,0ed22029-1d52-49fe-85c5-19d54c193b04,97.21,92.61,Ciprofloxacin
qnrD1,0eda273c-5011-42ef-8326-40d9cd40789f,90.7,94.32,Ciprofloxacin
qnrD1,0f0c3e7f-7b87-4f62-b9c4-bcc610adbd29,98.14,94.92,Ciprofloxacin
qnrD1,0f199075-0e7c-43c8-866d-dc4998bc47b4,99.22,95.39,Ciprofloxacin
qnrD1,0f4a1508-a89d-4a3b-baa5-c225b0ab147a,98.76,95.08,Ciprofloxacin
qnrD1,0f4feab2-6196-4f58-a242-92b887b234ad,98.14,94.45,Ciprofloxacin
qnrD1,0f6daf75-9deb-42d1-bc2a-c9f9c2110696,99.38,97.68,Ciprofloxacin
qnrD1,0f921873-5c39-4b57-964a-3dae62b6b4b5,96.74,93.83,Ciprofloxacin
qnrD1,0f95a3aa-65c5-4259-853e-bf7bd251d964,98.76,91.91,Ciprofloxacin
qnrD1,0fb778f5-5f94-43dc-ae7b-33f820fac7d0,97.67,91.2,Ciprofloxacin
qnrD1,0fc6ab6b-5f52-4d53-901d-183bb70b2b30,98.14,94.73,Ciprofloxacin
qnrD1,0fd4ad06-ad5f-4d91-a223-e132bbd54575,96.59,90.34,Ciprofloxacin
qnrD1,0fdb7eeb-667b-4ee2-a7ed-66659b743233,98.45,95.09,Ciprofloxacin
