Gene,ReadID,Coverage %,Identity %,Resistance
mef(A),0774028b-3314-4ccd-9dfa-8037a1f150eb,99.01,91.05,Erythromycin;Azithromycin
mef(A),5754dbe9-a061-49e7-8c05-a1e7ba049a20,92.53,85.37,Erythromycin;Azithromycin
mph(N),90b35ba0-e881-442f-ab92-890d0bd55713,95.38,86.42,Erythromycin
mph(N),b14fda30-c3e0-4bbf-9a3c-409369e01b29,98.57,91.73,Erythromycin
qnrB19,050cae34-a32a-425f-afcd-21439499ca15,97.36,93.54,Ciprofloxacin
qnrB19,0dad63bf-dca5-42f1-b6e2-7614bf124172,98.14,92.69,Ciprofloxacin
qnrB19,398c4296-3e69-4dec-9e1e-e4bc342898d5,97.83,93.71,Ciprofloxacin
qnrB19,58f5cdf5-b642-4ab5-bc91-8dd2b3f67c62,95.81,93.46,Ciprofloxacin
qnrB19,9aaf70ec-7142-4619-b64c-b07920bdf2b4,96.43,88.58,Ciprofloxacin
qnrB19,b2c80148-9a71-459b-9cd2-8d50864c1a0a,98.29,95.52,Ciprofloxacin
qnrB19,b59a517a-97c8-447b-82cc-8ebaf34bc2b5,98.76,96.01,Ciprofloxacin
qnrB19,d66016ff-a70d-40a2-8436-2d30a9660a8b,91.32,87.54,Ciprofloxacin
qnrB19,f5ec04b3-9287-4d55-bc21-54df4d0954e1,98.76,93.87,Ciprofloxacin
qnrD1,01167ece-250f-46bd-9386-f1baa3e3dda6,98.6,95.09,Ciprofloxacin
qnrD1,0e3508f6-0fb0-433c-bcf7-ab783bb6003c,99.07,96.01,Ciprofloxacin
qnrD1,16d81c58-312b-40e2-a98b-3184214a45ec,98.76,94.92,Ciprofloxacin
qnrD1,19a688d0-cd62-47a0-8a3a-2654a4f7823a,97.52,94.36,Ciprofloxacin
qnrD1,1ab8e991-914a-445c-8ce9-581c2de23305,98.6,93.84,Ciprofloxacin
qnrD1,1b13c6ec-4e64-4e9d-b2e9-aacd493aa51f,97.98,96.28,Ciprofloxacin
qnrD1,1d3fe1bd-4a7f-4f1e-878d-11c63f45545e,98.29,96.28,Ciprofloxacin
qnrD1,21f9fb43-c437-4610-93df-9138082a5945,97.67,95.05,Ciprofloxacin
qnrD1,29598db5-9d1c-42e0-8398-7c02f4691ae7,97.52,93.25,Ciprofloxacin
qnrD1,2def92c1-4381-42fa-a40f-9277c74a9671,85.74,97.34,Ciprofloxacin
qnrD1,45b95c5c-dc21-4590-ba93-ec4e4119ce49,99.38,95.13,Ciprofloxacin
qnrD1,4834b418-cb65-469b-aca8-50ab191a0830,85.74,95.92,Ciprofloxacin
qnrD1,4d7be6a7-e07d-455d-af3d-39ffeba28dd7,84.81,97.12,Ciprofloxacin
qnrD1,4f31d3c1-c16c-462e-ba52-0019f949a22e,98.14,94.17,Ciprofloxacin
qnrD1,5032fcb9-48e5-427f-b173-c44a2d001aa4,97.67,95.06,Ciprofloxacin
qnrD1,57c1492e-e685-4f10-91f8-d00e92de5363,98.76,96.92,Ciprofloxacin
qnrD1,5d1f7c61-6d10-4e16-8f67-927aac1ef5b7,97.52,93.39,Ciprofloxacin
qnrD1,6e2cef18-7136-483e-910e-194439a8feb2,93.95,95.11,Ciprofloxacin
qnrD1,6e44064f-1dff-4c4f-8ad1-c238a7089d43,98.45,93.15,Ciprofloxacin
qnrD1,72a3fd6f-a560-4c64-ab7d-f0c0a8384cc9,98.76,97.52,Ciprofloxacin
qnrD1,7bdcea99-a115-4105-bb76-300dbb46dc61,98.45,96.76,Ciprofloxacin
qnrD1,7d49ed23-9c88-4c36-a9db-93849048ba57,97.83,95.36,Ciprofloxacin
qnrD1,7edf5b14-c1c1-4521-8abe-17bb2fb86f12,98.6,96.76,Ciprofloxacin
qnrD1,7f764f44-e83f-40a6-8092-725696dd6936,98.45,93.0,Ciprofloxacin
qnrD1,9218a9bc-b3ed-499b-8bc6-6b4ea240f5e0,96.59,91.72,Ciprofloxacin
qnrD1,98a4c1b8-6be8-44ce-b64a-cfe5910427df,97.05,93.69,Ciprofloxacin
qnrD1,9d39cd64-4936-41b6-a80c-70d500a18110,98.29,96.01,Ciprofloxacin
qnrD1,a1fe16d1-3e20-4176-8936-e1d10e800f6c,98.91,96.45,Ciprofloxacin
qnrD1,aaed70e3-f540-4979-a153-a1121ffa48cc,96.12,94.38,Ciprofloxacin
qnrD1,ab45a8d8-365e-4413-b7f5-180442066e2b,98.29,95.4,Ciprofloxacin
qnrD1,adb5d44c-88c7-443c-b833-2b07af00b17f,97.98,92.85,Ciprofloxacin
qnrD1,ae25452f-909e-41dc-8bad-7a682f0072e5,98.6,94.62,Ciprofloxacin
qnrD1,b3831381-1150-4bd6-b61a-b6cf7e1bc760,99.22,96.31,Ciprofloxacin
qnrD1,b5233494-499f-428c-b73a-91c1782a45a3,96.74,93.22,Ciprofloxacin
qnrD1,b73d368c-7db9-4e0a-bf49-0a19ced37e69,91.01,98.31,Ciprofloxacin
qnrD1,b7e5f0a1-1b0f-44a2-9480-40fc378c185b,98.6,97.36,Ciprofloxacin
qnrD1,ba622855-4423-4c2c-9815-1f570397d643,96.74,90.18,Ciprofloxacin
qnrD1,bd1e7a57-8abd-49bf-9e95-f06e14b15a3c,97.21,94.59,Ciprofloxacin
qnrD1,c17186d3-9bc4-4e2a-8e7d-2e5f86602e27,99.53,96.45,Ciprofloxacin
qnrD1,c64fe86d-57f6-4771-b83b-dd442534fd29,84.81,96.04,Ciprofloxacin
qnrD1,c6d64cc8-0e6e-40e0-9786-7f5a0e01c48d,98.91,94.4,Ciprofloxacin
qnrD1,c76e0e9e-b567-492e-9a0c-1f93e7609204,98.6,95.07,Ciprofloxacin
qnrD1,c9ff5425-f726-4010-86b0-aabba4bcfe96,99.22,95.86,Ciprofloxacin
qnrD1,ca53d3a6-f0e0-47d7-8a57-b511337326b6,98.76,95.41,Ciprofloxacin
qnrD1,cb0189ee-736d-4ece-b1ec-4f8dfb57fa70,93.02,92.74,Ciprofloxacin
qnrD1,cbe4e20b-f1c0-4a51-b41d-746ca9dc7b4a,98.29,94.34,Ciprofloxacin
qnrD1,cc7de9d3-168c-4448-bde5-ed4fcccf7f74,98.45,96.15,Ciprofloxacin
qnrD1,cf84ef5c-8c76-4aec-bbd4-b971f3d9ca0a,97.98,96.3,Ciprofloxacin
qnrD1,d81398c9-6f75-44a1-9f72-613b932cabe6,99.07,95.55,Ciprofloxacin
qnrD1,d8fd89b1-94ed-4587-a3a3-50efb40af781,98.6,96.3,Ciprofloxacin
qnrD1,dc840583-5d22-4f8d-a1fa-ce11a3e0989b,97.05,92.9,Ciprofloxacin
qnrD1,de3482de-a223-42fc-8d24-ac5ac0ba594a,98.6,96.77,Ciprofloxacin
qnrD1,e341522a-42ca-4794-96c2-fa16e838203c,99.38,96.93,Ciprofloxacin
qnrD1,eac65bf7-7726-4b92-8995-7db2d4d17fc6,97.52,93.25,Ciprofloxacin
qnrD1,ef012634-69c1-4274-9a12-607d0dd91014,98.29,94.9,Ciprofloxacin
qnrD1,fbb6fa1b-47c0-45ca-ae23-2031efd435ac,99.38,95.26,Ciprofloxacin
qnrD2,28e88440-aa2e-4afb-91f5-84ddf90d7c4a,98.6,93.95,Ciprofloxacin
qnrD2,2a6a4475-f514-4a44-9aeb-787f4443c812,86.67,90.39,Ciprofloxacin
qnrD2,60fcf0c7-261e-45fb-a240-e2e6b6c23a1b,99.53,97.84,Ciprofloxacin
qnrD2,62802740-ad11-437d-8cba-bbd0517eba0c,98.45,94.66,Ciprofloxacin
qnrD2,b65618c8-6fbf-47b5-b05a-ef4fefb55389,87.29,94.17,Ciprofloxacin
qnrD2,be596244-7d78-43e5-9590-56819f85b15e,88.06,95.5,Ciprofloxacin
qnrD2,f41efa67-04ef-4d8b-8cdc-45108cfbae2e,95.81,91.41,Ciprofloxacin
qnrS1,3b212cc9-aaed-420e-ae45-67dad2b97e45,98.48,95.61,Ciprofloxacin
qnrS1,4cf3f5f7-2dd4-42c5-8884-c845870d77d2,96.04,92.97,Ciprofloxacin
qnrS1,ef1194b1-0b05-41d1-82bf-a23b21c1fb8f,98.78,97.14,Ciprofloxacin
sul2,2d3bdecc-c506-4e3e-96d4-b3390bf66dbd,98.04,95.28,Sulfamethoxazole
sul2,3dca417c-21d8-40b5-9757-fff1fde4b56a,98.65,94.41,Sulfamethoxazole
sul2,54c12a4a-c07c-47e5-9101-88cf4f547b1b,97.67,92.05,Sulfamethoxazole
sul2,9eddfa14-a7a5-46f5-8952-4de9f3152301,98.65,94.77,Sulfamethoxazole
sul3,320f8646-bd30-4178-8040-c37bc02d87be,99.62,97.48,Sulfamethoxazole
sul3,9b7f9867-c7a9-4b45-8fdc-22df6b8de08b,99.24,96.37,Sulfamethoxazole
tet(36),e0cf442f-973f-4d02-98e9-b15e243e2c09,93.76,93.07,Doxycycline;Tetracycline;Minocycline
tet(44),8a45536e-086f-4fbf-8a53-daf9e3d07d97,91.42,94.97,Doxycycline;Tetracycline;Minocycline
tet(B),5c94778e-5570-48ee-9aa5-ccb4cf016871,97.68,93.58,Doxycycline;Tetracycline;Minocycline
tet(B),e7f3ec7e-7f75-4c14-bf04-a3e9a076ef12,99.09,96.63,Doxycycline;Tetracycline;Minocycline
tet(H),b05b0e9f-9561-403c-94ba-42b99953e8ac,98.09,94.71,Doxycycline;Tetracycline
tet(M),07d80b89-0430-4d32-9821-afcf0a8adea8,93.54,95.1,Doxycycline;Tetracycline;Minocycline
tet(Q),cf546ba6-118c-4666-bad0-191ee8fd604a,91.8,85.72,Doxycycline;Tetracycline;Minocycline
tet(X),3ee6f559-e2ec-45da-953a-58e400fa272a,97.54,92.31,Doxycycline;Tetracycline;Minocycline;Tigecycline
vga(C),acf19a7a-25ff-41ec-934a-a206e77d6503,82.03,93.06,Clindamycin;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
