Gene,ReadID,Coverage %,Identity %,Resistance
floR,b5c64f6d-b6e7-4a1e-aefb-cca86a0f2488,99.18,94.46,Chloramphenicol;Florfenicol
floR,bbd6a2fa-2da9-4416-a483-4e317e12b3a6,97.53,90.23,Chloramphenicol;Florfenicol
floR,bf14a7e5-3e00-4bbe-97fa-eec161c1bb68,98.44,92.58,Chloramphenicol;Florfenicol
floR,ca13f6fa-a6bf-4016-aa5e-c348382c4d2c,98.6,93.11,Chloramphenicol;Florfenicol
floR,ca2a0c12-e37c-470d-b3df-39d30f127680,97.94,91.73,Chloramphenicol;Florfenicol
floR,d4d3f6da-c423-40b2-b1b8-af0d14a7cef9,92.1,93.64,Chloramphenicol;Florfenicol
floR,da650eba-2474-4503-a4e6-45f9e61d3235,98.68,94.84,Chloramphenicol;Florfenicol
floR,db58eac3-3f27-4883-abdf-c1e20df5c0ad,97.78,93.3,Chloramphenicol;Florfenicol
floR,de4ae58d-20b6-4f27-982d-f89a16bcc5a5,97.94,92.41,Chloramphenicol;Florfenicol
floR,e678eb11-129d-4964-a9dd-61821dea5e64,97.37,91.46,Chloramphenicol;Florfenicol
floR,e7d5b698-a5b9-42a5-a906-dd3b44c6d02d,92.67,91.47,Chloramphenicol;Florfenicol
floR,e88ae6c3-edc3-41fa-9e44-121d6b35774e,96.87,85.66,Chloramphenicol;Florfenicol
floR,eadf067c-5821-440c-9ecd-d3142deb6fbc,98.68,93.18,Chloramphenicol;Florfenicol
floR,eb12e2da-6e22-474b-8965-462fe00127db,98.85,92.16,Chloramphenicol;Florfenicol
floR,ec338411-6e80-4506-b4eb-4b0656a038ca,98.6,93.9,Chloramphenicol;Florfenicol
floR,f1a66146-b8a0-4693-94c2-ecc834d8cc0b,98.35,92.24,Chloramphenicol;Florfenicol
floR,f3593e6c-cdb8-40ef-ad92-6c57cb8de272,99.18,94.2,Chloramphenicol;Florfenicol
lnu(B),66b40d8f-b890-4583-93bc-7891b74c709d,98.88,95.3,Lincomycin;Clindamycin
mdf(A),6089fde9-c3af-45b1-87a1-7bf19c0dd8d6,81.51,94.43,Unknown
mdf(A),73c8cd40-4c2a-4d2a-9126-fbd1d3096375,97.73,93.55,Unknown
mph(A),2258c6ff-57a4-4744-b2c8-d7c9fcca90f5,83.44,96.49,Erythromycin;Azithromycin;Spiramycin;Telithromycin
mph(A),2740925f-0fdb-4638-b70f-933b795cd026,83.0,93.66,Erythromycin;Azithromycin;Spiramycin;Telithromycin
mph(A),5684b4d4-6eda-4c9b-beff-e0b33a574d39,98.81,94.31,Erythromycin;Azithromycin;Spiramycin;Telithromycin
qnrB19,0ed600c6-fcf3-4109-9116-2191ca09debe,89.77,94.6,Ciprofloxacin
qnrB19,83e0dd6d-05da-44a5-b92c-c3d696eaca96,98.29,94.14,Ciprofloxacin
qnrB19,b70f04d3-6697-4c73-80d2-e7b3d30b8afc,89.77,94.47,Ciprofloxacin
qnrB19,f11ad198-6b0f-4d3a-97a3-5e05927e3e4e,98.91,94.5,Ciprofloxacin
qnrD1,04198913-d301-432b-85ff-60fe4421d2e7,96.28,91.54,Ciprofloxacin
qnrD1,0d63f509-4f84-4a3a-bff7-aa3fad90a46e,98.45,92.7,Ciprofloxacin
qnrD1,0e96e731-bebe-491e-97f5-2fa2b57faeb6,93.64,94.99,Ciprofloxacin
qnrD1,11132d31-23b6-4c7f-ad63-0ed7d63de9f0,99.38,96.16,Ciprofloxacin
qnrD1,11869fe4-4308-4125-97eb-ceed7d9efea8,98.29,96.0,Ciprofloxacin
qnrD1,15b4b619-a187-4f17-9721-e78b78d7f4b1,94.57,93.39,Ciprofloxacin
qnrD1,1e55cb7a-a4cb-4f78-8c59-d9cc435ee375,99.38,95.24,Ciprofloxacin
qnrD1,27cf12be-3b27-484e-a4d1-c74dd26fa938,98.6,96.33,Ciprofloxacin
qnrD1,3025b4b6-0078-4200-a28e-8340dc384379,91.94,95.4,Ciprofloxacin
qnrD1,311bf42e-f6b2-42cc-9b53-060f9e299551,98.29,93.39,Ciprofloxacin
qnrD1,312d74c8-4c4f-4307-bc20-8a65a2303828,99.07,95.89,Ciprofloxacin
qnrD1,31ee3391-9d25-4b38-860a-be12f3f95b01,98.29,95.38,Ciprofloxacin
qnrD1,39a7906e-60bf-422d-b10e-d80a65bb47b0,97.83,92.4,Ciprofloxacin
qnrD1,4ce8c13e-ec49-4b1e-9f8e-30a4ec6069c1,98.45,94.21,Ciprofloxacin
qnrD1,63264dee-27de-4122-898e-e573ca1d5c83,85.74,94.4,Ciprofloxacin
qnrD1,64848226-c9d6-4822-a470-018536181b0f,98.45,93.9,Ciprofloxacin
qnrD1,675f778a-5538-42eb-9c05-22a1e4c9f4d6,99.69,96.61,Ciprofloxacin
qnrD1,723f5cb0-13c1-49bd-a986-97ab2b07440a,98.29,96.01,Ciprofloxacin
qnrD1,78abb162-212b-4692-80d8-0a5e6c2c1466,98.6,96.89,Ciprofloxacin
qnrD1,867d7e30-6f9c-4df6-a540-a24811b001a0,97.98,93.25,Ciprofloxacin
qnrD1,94fe7074-aba0-411d-a4fc-16460733df45,97.05,93.23,Ciprofloxacin
qnrD1,9d3c10ef-223c-4072-aa78-90cfd5242c3f,93.18,93.58,Ciprofloxacin
qnrD1,b2daa443-553f-412c-af96-aa624ebdac17,97.98,96.6,Ciprofloxacin
qnrD1,b959e08a-73b0-454a-b79e-d6c1e1c61f04,98.91,96.76,Ciprofloxacin
qnrD1,bd025be7-c728-420c-833d-a898fdeb22e4,97.83,95.22,Ciprofloxacin
qnrD1,cfd5b8ee-e03d-4266-b6c3-851a73d28800,97.83,95.52,Ciprofloxacin
qnrD1,d5fb8893-76af-45d8-aa93-64d8547324a0,98.14,92.55,Ciprofloxacin
qnrD1,d9094a86-9371-4a6f-a8f1-8c539861a0e1,99.07,96.91,Ciprofloxacin
qnrD1,dd9461a4-ce48-423c-946b-7d787fa20de0,99.22,97.07,Ciprofloxacin
qnrD1,e07f0afd-a173-46cd-8be5-bebe61916e53,99.69,95.27,Ciprofloxacin
qnrD1,e78773db-8f30-4200-8296-4bb23fbbb045,98.29,94.75,Ciprofloxacin
qnrD1,e844d181-095b-4434-bb50-dabfb80262b9,99.22,97.23,Ciprofloxacin
qnrD1,e91d4b1b-5c97-4f10-9303-13801b77f9db,96.59,92.72,Ciprofloxacin
qnrD1,ec40f4a4-f389-4f8c-8254-8bfe148d05e0,99.07,95.4,Ciprofloxacin
qnrD1,ef7ccf8e-36f8-4361-ae62-4cc83eac7277,99.07,97.84,Ciprofloxacin
qnrD1,f018d00c-7b3b-4687-83ef-a8221cc240ed,99.07,95.39,Ciprofloxacin
qnrD1,f6036f24-21ea-4163-9a04-b5bd3da99895,99.22,96.91,Ciprofloxacin
qnrD1,fb58faae-464f-4909-b5eb-d4f695331c3e,98.45,95.98,Ciprofloxacin
sul2,2d550008-cc36-4f80-846e-ac868c89f71d,95.47,94.76,Sulfamethoxazole
sul2,33c839da-568b-47de-909f-6f199ac93cd7,94.38,94.58,Sulfamethoxazole
sul2,4bad0cde-5291-4632-a71c-9ace287fa0f5,95.97,95.12,Sulfamethoxazole
sul2,54035d22-e519-45a8-93df-207f13116f8f,96.2,94.15,Sulfamethoxazole
sul2,8331f1a5-1ce4-43ea-8ce9-c3996888e437,95.96,94.97,Sulfamethoxazole
sul2,849eeee1-4a7e-4af7-8c66-70f495fa83ca,90.72,93.64,Sulfamethoxazole
sul2,8bd61493-4c06-42dc-8379-643b6423ffa6,93.87,93.89,Sulfamethoxazole
sul2,8d5e8694-ca77-4274-8492-850f56445e1f,87.3,88.61,Sulfamethoxazole
sul2,9394da19-b95e-42c8-8806-65cd9282531c,94.36,92.21,Sulfamethoxazole
sul2,94438662-1256-4fb5-8a37-e0224ef22df0,95.6,92.61,Sulfamethoxazole
sul2,9f17e0f5-6752-438d-b72b-8e51a9960e41,93.41,95.02,Sulfamethoxazole
sul2,be51e0e6-0875-45df-8cfd-2f00620de8f0,94.14,93.8,Sulfamethoxazole
sul2,c9d87c3b-2c04-4e28-bbcb-7a1ad2e8f9d4,93.01,89.14,Sulfamethoxazole
sul2,dd861652-0352-4988-9cae-8031dcd62905,95.12,96.0,Sulfamethoxazole
sul2,e52a81e8-7093-4437-bc0b-61c49ca5127c,98.65,95.05,Sulfamethoxazole
sul2,fedb4ebe-be37-4583-81e9-24bf279caf95,94.75,93.52,Sulfamethoxazole
tet(A),1300f27d-ef9c-4c0e-b7dc-8fbebf762c32,98.12,95.24,Doxycycline;Tetracycline
tet(A),50c53b16-d265-489d-9bf1-913e83d79221,95.76,94.1,Doxycycline;Tetracycline
tet(A),6a20d61c-5ded-4fc5-a279-1b3744f295e9,95.29,93.48,Doxycycline;Tetracycline
tet(A),79aaee1b-7ae3-4689-ac7f-85ddd8763aeb,83.84,94.5,Doxycycline;Tetracycline
tet(A),89c7e1d2-db0e-42f7-9bb7-69244c5c3bd9,83.45,91.75,Doxycycline;Tetracycline
tet(A),9289ee39-4b2e-4cb1-8a89-c0dbecf01a6a,97.1,96.81,Doxycycline;Tetracycline
tet(A),ccc0d157-a0b5-4c0a-b87d-b7108ff4ccc6,96.31,95.92,Doxycycline;Tetracycline
tet(A),cde540c9-e4a4-4918-b5c8-71e107ab1ae0,83.84,93.13,Doxycycline;Tetracycline
tet(A),dbb6e56c-ef3d-4172-878a-d3e52a5c7778,83.53,89.93,Doxycycline;Tetracycline
tet(B),4cf41c9e-add5-4424-b568-54e5ac0f175e,85.16,92.53,Doxycycline;Tetracycline;Minocycline
tet(B),5186d541-38ec-49e1-af84-5c39e468cf5a,96.77,91.01,Doxycycline;Tetracycline;Minocycline
tet(B),bb19dbe2-c215-485c-8cd4-31787075216b,98.34,93.68,Doxycycline;Tetracycline;Minocycline
tet(X),c953565c-070a-45c4-aee4-2529f080b69f,99.14,84.35,Doxycycline;Tetracycline;Minocycline;Tigecycline
