Gene,ReadID,Coverage %,Identity %,Resistance
floR,9bf52737-52a4-44eb-8b09-da7869394b71,98.44,92.82,Chloramphenicol;Florfenicol
floR,ad42bf5a-16f4-4421-914f-a147235cfe1b,97.61,89.41,Chloramphenicol;Florfenicol
floR,af3f4f5b-9932-4cba-90fc-4afcaab3e1d2,98.85,91.49,Chloramphenicol;Florfenicol
floR,cf31b1d1-0f6f-49f1-91c5-48dab51d1311,98.52,93.08,Chloramphenicol;Florfenicol
floR,f02728fe-af2f-432e-bca9-d070d79bd844,98.68,93.31,Chloramphenicol;Florfenicol
lnu(C),9575af35-4d07-41de-b7d7-854189dbe5e6,98.38,95.57,Lincomycin
lnu(C),dfb3ca3d-a12e-4b75-a634-b067e8097bfa,98.38,93.01,Lincomycin
lnu(G),18d71e0f-d72c-41af-b410-2202d34e526d,98.01,95.42,Lincomycin
mef(A),2852384e-aaa1-4400-a7da-9563a27dbf15,85.14,89.92,Erythromycin;Azithromycin
msr(D),6496497f-bf5c-4f1e-8014-1cf9eba4ad4e,93.58,88.8,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
qnrB19,1171e279-bd99-411b-93a3-f153350a8e6b,98.14,92.97,Ciprofloxacin
qnrB19,6fe91966-a090-4d79-b96f-a133955322d8,99.22,94.2,Ciprofloxacin
qnrD1,6db03c16-9e0b-4676-83f1-baa122d6b9d6,97.67,95.36,Ciprofloxacin
qnrD1,6db03c16-9e0b-4676-83f1-baa122d6b9d6,93.02,96.07,Ciprofloxacin
qnrD1,83bdd354-a606-49e3-915f-e22db3703b61,97.98,94.19,Ciprofloxacin
qnrD1,888f7984-373b-4b78-a71a-1eb40b4e5059,97.83,93.85,Ciprofloxacin
qnrD1,95a21721-1c2a-401b-9c45-680f315623c9,98.91,95.69,Ciprofloxacin
qnrD1,9dd52394-89a7-46b9-90f0-b6292874481e,98.14,93.0,Ciprofloxacin
qnrD1,fc70d334-faae-4af6-8e32-77875a22f274,97.98,94.48,Ciprofloxacin
sul1,a9e1847b-db85-467f-8670-bc79173529e3,97.81,95.63,Sulfamethoxazole
sul2,4ab71f2b-8d9f-4a1f-a03c-b6d93bc0d956,98.04,95.73,Sulfamethoxazole
sul2,52c90739-8d5b-4fc9-9859-dfde930406a1,98.41,91.98,Sulfamethoxazole
tet(40),04ce0e06-1cac-495b-88bc-17df406ec0ce,96.31,89.5,Doxycycline;Tetracycline
tet(40),105a3d44-3b23-4f2b-85fc-1c1abc57a067,97.22,91.28,Doxycycline;Tetracycline
tet(40),12b3cf21-79b9-411f-ad8c-35d005995b0f,98.2,94.57,Doxycycline;Tetracycline
tet(40),498ab832-b90e-4861-85d5-00c3d82fb8c0,97.95,93.99,Doxycycline;Tetracycline
tet(40),56145452-6118-458b-9200-f0035d178d10,98.12,94.6,Doxycycline;Tetracycline
tet(40),9531e26b-9654-42a9-8205-0b2a6b141a3c,98.28,92.59,Doxycycline;Tetracycline
tet(40),b87f97a4-fdb0-4be3-8d47-f0c41a9a7694,97.95,94.71,Doxycycline;Tetracycline
tet(G),b72e5289-469e-45f5-ae33-6efde77c4110,98.47,90.02,Doxycycline;Tetracycline
tet(W),2c85986c-fa66-49a2-939c-7f329182917d,82.19,94.45,Doxycycline;Tetracycline;Minocycline
tet(W),58ac98a9-ac92-485f-b1b6-3dfa90b8220d,97.19,92.6,Doxycycline;Tetracycline;Minocycline
tet(W),b05449a3-df20-4de6-b5b9-12c563f1f29c,97.5,92.38,Doxycycline;Tetracycline;Minocycline
tet(W),d7387cc4-e5ba-456d-b8b1-72b3ad091490,96.67,91.3,Doxycycline;Tetracycline;Minocycline
