Gene,ReadID,Coverage %,Identity %,Resistance
qnrD1,1e175d7b-7236-47cd-93e6-936c9a17da99,98.45,95.53,Ciprofloxacin
qnrD1,1ea941c8-e5f6-42c7-ac7f-06b0a8eaa7e6,98.6,93.86,Ciprofloxacin
qnrD1,1fb3e013-1048-4152-a592-f3e103be3bb4,96.28,87.44,Ciprofloxacin
qnrD1,21caaf42-13a1-4255-88a6-409c72b9f024,98.76,95.38,Ciprofloxacin
qnrD1,22dee6b6-83f2-460a-a2c1-a66e860cd5ab,98.45,94.75,Ciprofloxacin
qnrD1,2338707e-0dc9-4b95-a1e7-ce192c42d5a1,98.45,94.33,Ciprofloxacin
qnrD1,23c2a7f9-ace8-4d12-ad22-04dea448a87a,98.91,94.0,Ciprofloxacin
qnrD1,240c61ef-9f1b-4d64-8c48-0878aedcc94e,98.45,90.47,Ciprofloxacin
qnrD1,2488c145-670f-496a-b694-03d6709cd11d,98.6,96.45,Ciprofloxacin
qnrD1,25aa0f80-f65b-4bd6-968a-d05f56221fc7,98.29,96.75,Ciprofloxacin
qnrD1,2878f0ca-a09e-4f89-ab80-731a6e6afa13,98.6,96.76,Ciprofloxacin
qnrD1,2a0cda2a-1017-4dc6-9b1d-3434dbbde4df,97.98,94.07,Ciprofloxacin
qnrD1,2de05ca9-5f55-4e06-ba00-b5b623ed2fa6,98.76,94.22,Ciprofloxacin
qnrD1,2f5960a6-6a17-4a48-bda1-1a524c037f01,95.5,94.63,Ciprofloxacin
qnrD1,305b76aa-5e9d-4694-9239-bd65b57d1aa3,99.07,94.53,Ciprofloxacin
qnrD1,3197a559-4d5f-44bd-a177-641f52419de1,98.91,93.77,Ciprofloxacin
qnrD1,32621b8c-c271-4b6b-b40f-e54cf9c4b9b0,98.76,96.3,Ciprofloxacin
qnrD1,3397ef5c-0d76-45ab-9e89-d7f3455f2381,98.91,95.51,Ciprofloxacin
qnrD1,33cfa389-4f31-4475-8d6e-f43c080e49a1,97.67,95.52,Ciprofloxacin
qnrD1,3444e432-d0cb-4f0a-9142-b224a8a3841a,99.22,95.59,Ciprofloxacin
qnrD1,34cb5f7e-09c1-4535-804b-2eb5a5ccc113,98.45,96.15,Ciprofloxacin
qnrD1,360cc5c3-9101-46a8-83c5-4d885661b471,98.45,95.22,Ciprofloxacin
qnrD1,36451fd8-66e5-43b0-bf51-ded036818c96,97.52,91.16,Ciprofloxacin
qnrD1,388c2621-af5b-4ac6-9fde-fe2097c5cf47,98.6,94.8,Ciprofloxacin
qnrD1,39ae3413-a152-4213-b392-ab689cf5b95e,98.91,96.62,Ciprofloxacin
qnrD1,3b5767b0-3305-4217-a38e-9ebdc4b60d62,98.45,95.67,Ciprofloxacin
qnrD1,3bec4eb4-450d-47f8-9049-1ef45708357e,98.76,96.77,Ciprofloxacin
qnrD1,3d33dcb7-9d4c-4e9c-878b-ececa04f148f,98.91,95.38,Ciprofloxacin
qnrD1,3d3dde28-587a-4e18-99d8-e3a715e2c471,98.6,95.39,Ciprofloxacin
qnrD1,3de34079-bf1d-4179-bef0-a72d4a09e624,96.9,92.17,Ciprofloxacin
qnrD1,3e230321-aa5c-41fa-8d05-a620f4673451,93.49,93.06,Ciprofloxacin
qnrD1,3f65696d-e263-42bd-8171-a65ee879e850,98.29,94.61,Ciprofloxacin
qnrD1,40f2aa99-df25-42e4-a14c-0d0e9d603b0e,97.21,90.4,Ciprofloxacin
qnrD1,4263cd05-56c0-4dae-a9db-cdfbee1f729a,99.07,96.02,Ciprofloxacin
qnrD1,432ea386-a5aa-4655-b915-90114a478748,97.52,96.29,Ciprofloxacin
qnrD1,434639c6-2320-4ff8-accd-9b3354b70d53,98.29,96.14,Ciprofloxacin
qnrD1,4581aabe-910a-4c6a-8d63-05c27428f08d,99.38,97.38,Ciprofloxacin
qnrD1,4acd07af-66ca-44ac-bfad-6eeb5d964770,98.14,90.03,Ciprofloxacin
qnrD1,4b40aa73-1380-49ee-a19b-6a8e0f073014,97.52,93.12,Ciprofloxacin
qnrD1,4b8d8533-054a-4703-8397-bf63fc2516b7,97.52,85.84,Ciprofloxacin
qnrD1,4cb5519a-8bea-469a-83c6-bb12775c1cb9,92.56,96.25,Ciprofloxacin
qnrD1,4e21978d-6080-45b4-ba80-94d002b3129b,98.91,95.87,Ciprofloxacin
qnrD1,4feec0aa-ac23-4561-ba58-20512ad027e6,96.74,91.73,Ciprofloxacin
qnrD1,50c41e2f-a27a-4e93-9275-55b74f47cc46,96.9,89.89,Ciprofloxacin
qnrD1,54ff21df-a505-422d-a40f-e1d58e6d600b,91.01,86.76,Ciprofloxacin
qnrD1,578d20b6-0fec-4a67-befe-7be3fc1c33ba,98.14,94.34,Ciprofloxacin
qnrD1,592beba0-2d40-48f0-9726-db1fb55fecdb,98.76,97.22,Ciprofloxacin
qnrD1,59ebbe35-4831-4b0d-988c-ae036afbece4,97.98,95.05,Ciprofloxacin
qnrD1,59fe1a94-f689-41bc-9b8d-5b836568cc3d,98.76,96.29,Ciprofloxacin
qnrD1,5aca10d9-5335-432c-ab57-4daa4a2369d7,98.76,96.61,Ciprofloxacin
qnrD1,5c58b59b-a382-4ea1-b683-5ae5d6884ed9,98.76,94.64,Ciprofloxacin
qnrD1,5d1913a1-8fd2-4151-9cd5-0eb4894dd8b5,97.98,93.86,Ciprofloxacin
qnrD1,6199e38e-2a82-4819-8e3b-9c5d6eb1b01a,98.14,95.39,Ciprofloxacin
qnrD1,61cf9fed-988e-49c5-9ff0-1b4fb26780ca,98.76,94.79,Ciprofloxacin
qnrD1,63d54134-b91a-4afc-b416-6ad1b7bb6833,98.91,94.62,Ciprofloxacin
qnrD1,64cfb6d8-c809-491b-b4c6-c5e2521e80a1,90.54,93.08,Ciprofloxacin
qnrD1,65230a38-dbac-4801-bbb0-a99760b8b4a9,97.98,95.83,Ciprofloxacin
qnrD1,652a7294-82ed-42da-a3bf-d3ddb59d2654,97.83,94.73,Ciprofloxacin
qnrD1,67ca0840-e452-4dfd-a220-2bb7f4c8e73d,99.53,96.01,Ciprofloxacin
qnrD1,68262576-7070-427f-9267-5a9e611bbd8a,98.76,96.91,Ciprofloxacin
qnrD1,6ace319f-e622-471b-b38e-08c4bee7cc29,98.29,95.08,Ciprofloxacin
qnrD1,6d0b010b-e96f-43dd-a41e-93ca814cec29,97.52,93.68,Ciprofloxacin
qnrD1,6f6f3765-ca7e-4659-92f3-fb1d17403d87,90.23,95.3,Ciprofloxacin
qnrD1,712826cd-3e96-4bb5-a134-a0e6c18f2ca4,97.98,94.95,Ciprofloxacin
qnrD1,7130dd18-e064-4ca3-9e8e-db2feb016c18,99.38,95.18,Ciprofloxacin
qnrD1,735143d7-02de-4e54-9ff9-4809d4cda75f,98.91,94.92,Ciprofloxacin
qnrD1,759e5874-6272-4ce0-82ac-77989be9c7ca,97.98,90.66,Ciprofloxacin
qnrD1,766be0d8-4dda-404d-a8ee-c95cfcd15fbd,97.36,94.14,Ciprofloxacin
qnrD1,77041d24-cfe1-448a-9454-9eda3bd612cd,95.66,89.94,Ciprofloxacin
qnrD1,7a713110-91e2-47a0-8917-9bb109fe7d5e,98.76,95.07,Ciprofloxacin
qnrD1,7b52a092-3dec-480d-b925-aebdefd65cc6,99.22,97.84,Ciprofloxacin
qnrD1,7b920bb7-49c7-44f2-9001-b9b9399b5f38,93.18,98.19,Ciprofloxacin
qnrD1,7db12f98-0f7b-4e99-8556-9f95920bd746,95.81,95.85,Ciprofloxacin
qnrD1,7f4d2fdc-b8aa-4fd8-9da1-0254d57f99cf,97.98,96.44,Ciprofloxacin
qnrD1,827f3ab8-43cc-49e8-b421-14b0bb6b3a15,98.91,95.56,Ciprofloxacin
qnrD1,84f61a52-1362-43cc-afe7-ac543dc83196,94.42,89.75,Ciprofloxacin
qnrD1,859d969f-d0d0-465e-9dfd-f2bb6c5e2a44,98.6,96.16,Ciprofloxacin
qnrD1,86016db7-6044-4e86-a899-aac3a80be776,97.98,93.28,Ciprofloxacin
qnrD1,86f28289-6b81-4082-b50d-4d58abbd3163,97.21,93.69,Ciprofloxacin
qnrD1,870b61cc-94be-4a8c-9968-a49312bf282a,98.91,98.3,Ciprofloxacin
qnrD1,891a7245-c56b-4059-b220-f47fdc29ecf8,98.91,95.54,Ciprofloxacin
qnrD1,8a591a4b-5ab5-41f5-8b3c-c6478cd1c5d9,95.35,88.18,Ciprofloxacin
qnrD1,8ce3e052-1463-4cbf-a644-0d72af165950,98.76,96.13,Ciprofloxacin
qnrD1,8df15bad-669d-426e-bf1a-f90965f95e4c,98.91,96.16,Ciprofloxacin
qnrD1,8e0bf9ce-c47f-49a0-b613-6e77da913062,96.74,91.31,Ciprofloxacin
qnrD1,913c7e5a-2bc3-4386-bc04-1fd2b14169fc,97.36,95.37,Ciprofloxacin
qnrD1,914ba1f9-c6b8-45e2-96e2-6d02c4c81a64,97.52,93.03,Ciprofloxacin
qnrD1,91c56611-f269-4674-8652-7e0af29a54dc,97.36,95.21,Ciprofloxacin
qnrD1,9296021f-b993-42ee-926b-47fc463e005f,98.76,96.31,Ciprofloxacin
qnrD1,962fa138-e326-4f4f-8bef-af27ab0a5ad5,98.45,95.7,Ciprofloxacin
qnrD1,97b754da-3a2a-4bcd-af6d-47743bbfc8fc,99.22,97.99,Ciprofloxacin
qnrD1,98fcb8e9-d6ab-4ab2-a97d-c1249fa1b95e,81.24,92.46,Ciprofloxacin
qnrD1,9ae1ee55-4480-46a1-9f90-94cea3e4e773,98.29,95.08,Ciprofloxacin
qnrD1,9b5ae58b-c18e-4336-9b27-48201919c1ed,98.91,95.23,Ciprofloxacin
qnrD1,9cc1c2bd-6395-4b0e-b97c-3107c86bf9bf,98.14,95.53,Ciprofloxacin
qnrD1,9ccc6954-2a9f-4195-afa4-5427aa410dd0,97.98,94.02,Ciprofloxacin
qnrD1,9fb761ff-1350-41ca-80ea-d7de668b7147,98.14,96.31,Ciprofloxacin
qnrD1,a0587ca2-e969-4e2b-b517-45417674ab05,86.51,92.66,Ciprofloxacin
qnrD1,a3829b65-9f5a-4e7f-a677-6f9637c0cec9,95.81,95.11,Ciprofloxacin
qnrD1,a4e7bf7f-045a-4ae8-a9c3-a3dbe913f099,98.29,95.99,Ciprofloxacin
qnrD1,a6f2f134-3c43-49ed-9223-587679766cda,97.21,95.46,Ciprofloxacin
qnrD1,a92c5bf5-5d1b-45d9-9cb9-510daae0f746,98.14,93.24,Ciprofloxacin
qnrD1,a9d58816-30c8-426d-95bc-5a61e7ea3070,98.76,94.18,Ciprofloxacin
qnrD1,aae063b4-f40f-40ba-b839-75804098d31e,98.6,95.52,Ciprofloxacin
qnrD1,ad97f968-d8c3-4196-9e3d-2e8502b8e553,98.29,95.53,Ciprofloxacin
qnrD1,af58ca22-19fe-4b44-be52-4868f2146c02,98.6,95.26,Ciprofloxacin
qnrD1,af736cf6-a808-46d7-b5d4-a7582fd30fec,97.52,93.68,Ciprofloxacin
qnrD1,b056716b-73f0-4ed8-94c6-2eaa8c3c448a,96.9,95.28,Ciprofloxacin
qnrD1,b4d60f07-10b9-4328-82df-478805f46cf1,98.29,93.99,Ciprofloxacin
qnrD1,b55324e3-e808-492f-81b0-f2e323c55ab8,95.5,84.44,Ciprofloxacin
qnrD1,b6326e88-bf83-47d8-9f16-1966b088e3ad,98.45,95.1,Ciprofloxacin
qnrD1,b9597d3d-08be-4b29-b365-7fad5856eb98,97.98,93.99,Ciprofloxacin
qnrD1,b9749471-46c1-4968-a406-a1bc5630be2c,99.69,97.4,Ciprofloxacin
qnrD1,baeb2b24-c26b-47cf-ae3c-ae919dcb2e40,98.91,93.44,Ciprofloxacin
qnrD1,bd66bf10-ba77-4681-9bd6-7baa58d79805,98.76,95.24,Ciprofloxacin
qnrD1,be2547eb-ed32-40dd-8431-f76c68e16a15,98.14,97.37,Ciprofloxacin
qnrD1,bf7357de-92a0-4349-a7e0-79b3bf11bf15,98.29,94.05,Ciprofloxacin
qnrD1,c02a3a2c-b495-4b3e-97c1-e99170cb2689,99.07,94.55,Ciprofloxacin
qnrD1,c046eff8-29da-4728-b1c5-463be55f4d0b,98.6,95.12,Ciprofloxacin
qnrD1,c49cfab4-4594-4487-b88b-f9da26322e29,97.83,89.88,Ciprofloxacin
qnrD1,c52917d3-6a7e-4d09-b3a8-19d55cc1be18,98.45,95.86,Ciprofloxacin
qnrD1,c569506f-7284-49a7-866c-fe2b0b73a551,98.6,95.85,Ciprofloxacin
qnrD1,c70dc6d8-0030-44a3-a62b-92b2bbefb505,98.6,94.9,Ciprofloxacin
qnrD1,c85c80c9-66dd-4790-a833-2fb812301662,83.88,95.2,Ciprofloxacin
qnrD1,c9da1325-99d2-446e-92ad-fef62aedf24e,81.4,94.78,Ciprofloxacin
qnrD1,ca584cce-e927-40a9-87b9-db96267357d4,99.07,94.39,Ciprofloxacin
qnrD1,cabaed59-1b31-487e-b069-6b2b4a739c3e,97.05,93.2,Ciprofloxacin
qnrD1,caec4fb9-0774-4b4f-b991-46800ead70c2,98.29,95.25,Ciprofloxacin
qnrD1,d0c354ab-7c85-4bca-b39a-fe555aab7d7a,96.59,85.63,Ciprofloxacin
qnrD1,d273bb69-c355-4a44-9817-18357a15f471,99.53,97.39,Ciprofloxacin
qnrD1,d59abb15-b7a2-4930-a3d9-f4f71c6b1d7c,95.5,91.67,Ciprofloxacin
qnrD1,d6f49256-8448-400c-b33a-bde886455bd7,98.91,97.23,Ciprofloxacin
qnrD1,d80b40c2-f19d-4273-a80e-56ab2d296488,98.14,97.97,Ciprofloxacin
qnrD1,d936822f-fbf1-452b-ba33-e6f54ceaf7d5,98.91,97.07,Ciprofloxacin
qnrD1,d95db88b-846e-4032-ab47-a82535c6f347,98.29,96.6,Ciprofloxacin
qnrD1,d99585af-82fe-4768-83da-e191c9fb8935,98.91,96.15,Ciprofloxacin
qnrD1,daa2c9b6-0b2a-47c1-a8a3-59cf8ebe889e,98.29,97.98,Ciprofloxacin
qnrD1,dac4dfae-31b2-41df-b930-4d69303a508d,98.29,90.66,Ciprofloxacin
qnrD1,dad4ab29-5c72-4ff7-bb8d-677bd779bb62,98.14,95.99,Ciprofloxacin
qnrD1,dbcdfc52-8bbe-495c-9d32-35c4f03527ac,97.67,95.37,Ciprofloxacin
qnrD1,dbdebb76-3c8a-4cf7-a8da-520ac82c53f3,97.52,96.09,Ciprofloxacin
qnrD1,de13aefd-d64e-4643-954b-4af0e53231b8,98.91,96.33,Ciprofloxacin
qnrD1,dec0d861-7eb5-4a96-9d18-2e31861ebf90,95.97,91.43,Ciprofloxacin
qnrD1,dffd6dae-0b12-4d8e-ba1f-84c2991a35e7,97.67,93.69,Ciprofloxacin
qnrD1,e1b0cb55-942e-40c7-9c94-d5c92e3c4fc5,90.7,93.87,Ciprofloxacin
qnrD1,e32dc1a4-92a6-41a4-b225-7f14c35cdad7,97.21,93.35,Ciprofloxacin
qnrD1,e5208411-d887-4221-819b-cd6b0db6b828,98.29,94.94,Ciprofloxacin
qnrD1,e5e358d0-b79e-4be5-83e9-4f8c6197e493,97.21,94.56,Ciprofloxacin
qnrD1,e8cab531-3e9f-4226-afdc-ebf89de84a9c,97.98,93.42,Ciprofloxacin
qnrD1,e9e90ffa-e6f6-4fd5-9068-f1a2c4163dc0,98.6,96.32,Ciprofloxacin
qnrD1,ea75a81e-4147-490a-b053-13ae4a5731c0,97.67,95.64,Ciprofloxacin
qnrD1,eab45ea6-a9df-4246-9aaf-bf60e2a81c19,91.47,96.02,Ciprofloxacin
qnrD1,eacbd22e-e3f8-46b8-96ae-eafea3a24b66,82.95,95.26,Ciprofloxacin
qnrD1,ed3e58d7-c61d-4b7f-afd2-0bafd26dbcce,99.22,94.5,Ciprofloxacin
qnrD1,f10c5670-5968-4eb7-bfff-94dbe2b89806,97.36,90.5,Ciprofloxacin
qnrD1,f2d39cb9-2875-4bf1-967d-6fead9a8ba45,98.6,96.92,Ciprofloxacin
qnrD1,f4da502c-8a60-4e83-87a6-755e6eeb45af,96.59,89.23,Ciprofloxacin
qnrD1,f73f018a-aa10-46bd-8109-8a454736a526,98.6,95.24,Ciprofloxacin
qnrD1,f81226b0-da22-4ab9-95b9-7ce63b3edf1e,91.16,96.8,Ciprofloxacin
qnrD1,f94ba2c3-e84c-4d74-b2e7-d51e81e2d8fa,98.76,97.08,Ciprofloxacin
qnrD1,f94ba2c3-e84c-4d74-b2e7-d51e81e2d8fa,95.81,85.02,Ciprofloxacin
qnrD1,f96a854c-fa2b-4c1c-8136-951005465ecd,99.38,95.05,Ciprofloxacin
qnrD1,fb780fa4-f333-4b9b-bbbd-d81148b95a37,99.22,97.09,Ciprofloxacin
qnrD1,fc52eb9a-9fe9-4ed0-9b7c-b42871effd06,97.98,92.85,Ciprofloxacin
qnrD1,fdc48c3a-ca00-4528-b166-6e8d429c2864,98.14,95.67,Ciprofloxacin
qnrD2,032b5ddb-d276-45be-9086-9705915ca7e8,98.14,95.08,Ciprofloxacin
qnrD2,1355134e-9c61-4487-a6da-a6c97a126ece,83.57,94.75,Ciprofloxacin
qnrD2,1ff7b7bd-221e-4baa-9697-6030ed4a1d00,96.43,95.43,Ciprofloxacin
qnrD2,55732e2f-13e9-415e-82e8-b975b8bbf581,99.07,96.59,Ciprofloxacin
qnrD2,6089890a-c2cd-4d87-a3d7-c351640b6cfa,98.76,95.98,Ciprofloxacin
qnrD2,6bc0ba2b-7934-4f05-9fdd-5875b856027f,99.22,96.44,Ciprofloxacin
qnrD2,7787dfc6-dd9a-49c3-9cf1-4319cef840de,99.22,97.38,Ciprofloxacin
qnrD2,7fbd2c18-4e87-4501-ac94-46aac17f8476,98.6,95.69,Ciprofloxacin
qnrD2,c4d92238-6924-4804-90b6-4a618fe5a8dd,99.69,97.69,Ciprofloxacin
qnrD2,dd579b3a-c7a7-4e0e-8626-668795ff1ed1,98.91,95.26,Ciprofloxacin
qnrD2,f2634823-3203-4ff4-8f06-4ad4c26b98e4,82.17,97.02,Ciprofloxacin
qnrD2,fbc2134f-edfd-4c91-bac6-34547e894657,99.53,98.0,Ciprofloxacin
qnrS1,023e7d08-8821-4f54-82d8-4e21dc2187e1,99.24,97.42,Ciprofloxacin
sul2,1202be63-ba39-4e4a-bcb1-6f427d461f18,94.87,94.73,Sulfamethoxazole
sul2,26043054-62ef-43b1-bb27-70d017e344fb,99.26,96.25,Sulfamethoxazole
sul2,611f93ac-2f90-483f-9720-6f9ea821c7e6,95.71,93.7,Sulfamethoxazole
tet(A),e69268ff-be9c-4d15-8f76-bf4fa96a89b0,84.55,94.5,Doxycycline;Tetracycline
