Gene,ReadID,Coverage %,Identity %,Resistance
aph(3'')-Ib,785f99a4-83cc-4f24-bae5-2bf020bb648e,98.63,95.94,Streptomycin
aph(3'')-Ib,7c4d409f-3d10-45cf-b2ff-01a7280616b6,97.39,92.98,Streptomycin
aph(3'')-Ib,7d914b23-78e0-4eae-9641-f4632cbb4b33,98.51,96.53,Streptomycin
aph(3'')-Ib,863fdfcb-4d9d-4d0f-ae4e-df91d5a37291,97.51,94.29,Streptomycin
aph(3'')-Ib,8c58e798-e133-4308-bb35-3ee08b1f54d3,98.26,94.2,Streptomycin
aph(3'')-Ib,9212d869-5bba-4e74-bc89-605ca1902dbe,97.89,89.99,Streptomycin
aph(3'')-Ib,926b4ffc-ae25-44b8-aefd-0c5fe2b6874c,97.89,95.19,Streptomycin
aph(3'')-Ib,9a38dc9c-8f8c-40ed-8d74-4358d2a396fe,96.77,91.88,Streptomycin
aph(3'')-Ib,9b782ba7-6e61-416d-a065-87483ac3c2c0,98.26,94.67,Streptomycin
aph(3'')-Ib,aaf04ac8-5f36-4e7e-a48f-fa57b9abf053,97.01,92.84,Streptomycin
aph(3'')-Ib,b8b757c5-61a4-476b-9600-5811d7ef7251,96.39,89.16,Streptomycin
aph(3'')-Ib,c71866e5-28f0-4981-847e-30d5c4be897c,96.77,92.95,Streptomycin
aph(3'')-Ib,cf842b16-d42b-4122-9407-c91b6161cb76,98.13,94.83,Streptomycin
aph(3'')-Ib,df72d7a7-67dd-4607-9818-4469d6b25854,97.64,94.23,Streptomycin
aph(3'')-Ib,eacc6b90-c130-4269-99a8-316220d488db,98.13,96.04,Streptomycin
aph(3'')-Ib,ef23f2b9-bb8e-41d5-a93e-f296e4b3bb07,97.64,94.21,Streptomycin
aph(3'')-Ib,f12bd5cd-f766-4f55-9928-73fe545e7ffe,98.26,94.55,Streptomycin
aph(3')-III,31850d23-b4ee-43c6-aa34-6ff4525f5127,97.11,92.32,Amikacin
aph(6)-Id,003de297-0ac7-4774-a74e-518d3715544d,98.33,95.24,Streptomycin
aph(6)-Id,0544d4f7-091a-4fa0-983d-75e9c91473a3,98.09,93.62,Streptomycin
aph(6)-Id,069ef1f5-0ee7-4a13-95a8-17a6102185cf,97.97,94.17,Streptomycin
aph(6)-Id,1318b996-bd0c-4744-8180-a2d7aa4abae6,95.7,89.4,Streptomycin
aph(6)-Id,1f9efd5b-c195-40ce-be77-abf434790a89,97.61,90.87,Streptomycin
aph(6)-Id,225bc0d9-82a7-4223-a816-3896223acabb,97.37,93.67,Streptomycin
aph(6)-Id,23b9377c-2266-4087-8b0f-a5406ba572b1,97.97,95.35,Streptomycin
aph(6)-Id,2948f851-f8a7-4552-a07d-77414d9ca894,98.81,95.63,Streptomycin
aph(6)-Id,3756a201-1f78-45bc-a84d-06f35ee0fd2b,98.09,95.13,Streptomycin
aph(6)-Id,3f732dd2-0bec-4447-8a4c-e49b6334f493,97.97,94.44,Streptomycin
aph(6)-Id,41cb26b0-54b1-49e2-b212-51fb80d7611f,98.21,93.82,Streptomycin
aph(6)-Id,55067863-336f-4d07-afc1-cad8206fcbe8,96.06,89.42,Streptomycin
aph(6)-Id,5c23d790-99cb-494f-8620-25144e33a2de,97.01,92.17,Streptomycin
aph(6)-Id,6f3b11ab-36f5-43f9-b28a-6c9c2d9d8243,97.13,92.81,Streptomycin
aph(6)-Id,74e63ef7-c75e-4ebb-8c7a-d3c8903dcc0c,97.49,94.29,Streptomycin
aph(6)-Id,7c4d409f-3d10-45cf-b2ff-01a7280616b6,98.21,95.01,Streptomycin
aph(6)-Id,8c58e798-e133-4308-bb35-3ee08b1f54d3,97.13,90.05,Streptomycin
aph(6)-Id,9212d869-5bba-4e74-bc89-605ca1902dbe,95.7,84.97,Streptomycin
aph(6)-Id,9a38dc9c-8f8c-40ed-8d74-4358d2a396fe,96.65,90.79,Streptomycin
aph(6)-Id,aaf04ac8-5f36-4e7e-a48f-fa57b9abf053,97.13,93.48,Streptomycin
aph(6)-Id,b8b757c5-61a4-476b-9600-5811d7ef7251,96.06,87.73,Streptomycin
aph(6)-Id,bef07814-b028-41e8-8529-86a3f248d235,97.73,94.08,Streptomycin
aph(6)-Id,c71866e5-28f0-4981-847e-30d5c4be897c,98.92,95.51,Streptomycin
aph(6)-Id,cf842b16-d42b-4122-9407-c91b6161cb76,98.57,95.14,Streptomycin
aph(6)-Id,df83a11e-3900-41ad-9030-7e69cd3dd9ee,98.21,95.47,Streptomycin
aph(6)-Id,eacc6b90-c130-4269-99a8-316220d488db,98.81,97.03,Streptomycin
aph(6)-Id,ef23f2b9-bb8e-41d5-a93e-f296e4b3bb07,97.61,94.05,Streptomycin
aph(6)-Id,f12bd5cd-f766-4f55-9928-73fe545e7ffe,98.21,94.08,Streptomycin
aph(6)-Id,fb9c3401-9fc6-4989-a965-98e9feb204cf,98.21,94.09,Streptomycin
blaCARB-4,7fd18058-2b63-45eb-b2e5-e1ef10b41a81,99.31,97.81,Ampicillin;Amoxicillin;Piperacillin
blaCARB-4,f13df36a-58ff-468a-9e30-1301e492ad08,98.04,95.29,Ampicillin;Amoxicillin;Piperacillin
catQ,a2213050-87e0-412d-9597-da812f2516ed,98.18,92.69,Chloramphenicol
catQ,dc3e72fb-440a-49d7-a32f-9ff7a1f78b2d,99.09,96.98,Chloramphenicol
catQ,fde27e6d-6141-4e13-b672-2929d4a1e5f0,96.21,90.86,Chloramphenicol
cfr(C),0fa9a1c7-c550-4674-821f-88ad758c525e,82.25,97.23,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),3913815f-8bdd-4a33-9660-6617a8b3e1b0,81.85,93.28,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),4dfda7ac-0490-4790-a0d2-c63c121d09a5,81.61,94.2,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),5bc80851-00ee-4f67-91b1-d9fad4aefda3,83.53,96.71,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),61a7828c-4289-4147-a6f8-ef01672c4f7d,97.6,94.12,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),79c59167-99e2-4032-9c30-bdef9a696dc5,82.73,97.06,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),849c33e7-2913-409e-b71e-7ae3ac89f04e,80.58,86.51,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),9051f9cb-3867-4049-8c61-b473cba82c8c,81.77,94.17,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),ad10997a-276e-4a35-ac94-f5637d485c64,82.01,94.0,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),b555e75f-b181-4a9d-809b-cc28a6ad4cb3,81.29,94.65,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),d81a9928-ccc6-4d90-b957-44c846260c71,98.4,94.54,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),e17aec8d-b032-48e7-b6cf-ee3e1f46b38c,82.33,95.61,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
dfrA1,97f2a349-8a83-477e-954b-be33436b1972,96.2,91.18,Trimethoprim
dfrA1,c9fc9a87-d30b-4d6c-9381-e56b6055095b,98.95,97.05,Trimethoprim
dfrA20,3add9252-cc2e-4c8a-ab77-4d214bcf4d61,98.63,94.55,Trimethoprim
dfrA20,e13f1b53-ef77-400c-bcc1-3710378e751c,96.27,91.34,Trimethoprim
dfrD,7959b9ac-3739-4a8e-834b-6dab9754d730,98.16,94.92,Trimethoprim
erm(C),830aca55-1d30-4aee-ba99-7d5eb4126125,99.05,94.76,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
floR,00fa11e7-6b68-4624-85be-7bc2200d0f6c,98.6,94.27,Chloramphenicol;Florfenicol
floR,02414601-022a-4726-89cb-725df95a41ad,97.86,92.25,Chloramphenicol;Florfenicol
floR,029070e0-f5bf-4a3f-9b14-8a4edcce4aca,98.52,94.18,Chloramphenicol;Florfenicol
floR,03660cf6-f088-481c-8450-7c2177bdf5b5,97.86,92.46,Chloramphenicol;Florfenicol
floR,03940fdf-662f-4fed-91af-09f705e8f6f7,98.68,93.6,Chloramphenicol;Florfenicol
floR,040d702b-a5de-475c-9014-758af237e0b8,98.35,93.47,Chloramphenicol;Florfenicol
floR,046c99b4-cba1-4a18-8e48-0479ae042f00,98.27,92.93,Chloramphenicol;Florfenicol
floR,04f0dbce-4d89-48d6-9249-13558ec18f1c,99.01,93.66,Chloramphenicol;Florfenicol
floR,051de4aa-e14a-4123-bd0d-da3b4e4b981b,98.35,91.64,Chloramphenicol;Florfenicol
floR,05976ed7-d847-40c6-9bf6-c079329a9f6c,98.68,93.07,Chloramphenicol;Florfenicol
floR,05e7b3d2-fe1b-4c51-b39c-ba3b1a73922f,98.19,92.07,Chloramphenicol;Florfenicol
floR,073bc4a1-a9d3-40ef-a532-373d43b164c0,98.93,93.79,Chloramphenicol;Florfenicol
floR,07453b3d-e82f-4592-984e-c4b5a5f090f5,98.93,94.11,Chloramphenicol;Florfenicol
floR,07671e73-aaa1-4f72-adea-61109ea3ee80,97.94,92.05,Chloramphenicol;Florfenicol
floR,07976725-b80f-442a-a789-3180112deeed,97.45,91.79,Chloramphenicol;Florfenicol
floR,07f5e301-8e7c-4d00-a119-821c652b85a7,98.35,92.92,Chloramphenicol;Florfenicol
floR,0849df00-f6c1-4f8d-826c-e7ad757405d0,98.85,93.73,Chloramphenicol;Florfenicol
floR,0939d56f-124b-47ab-a8bc-7b48bac530c6,98.11,91.89,Chloramphenicol;Florfenicol
floR,099cec94-1fbd-4c19-8d49-96e1649a16a1,96.38,92.38,Chloramphenicol;Florfenicol
floR,099dbe29-264a-4215-a024-0cde87344837,98.85,93.3,Chloramphenicol;Florfenicol
floR,0a1792d8-d7a9-442d-a383-06da9d658e26,97.86,91.45,Chloramphenicol;Florfenicol
floR,0b00515a-001b-4d3d-9014-8b9a42edfac7,98.93,93.47,Chloramphenicol;Florfenicol
floR,0c278fee-0d9b-40cc-9a18-1d566499b14e,98.6,92.92,Chloramphenicol;Florfenicol
floR,0cc2c339-f7b6-4ef7-adfa-41f8f54472fa,97.7,92.47,Chloramphenicol;Florfenicol
floR,0cfb88f8-6a01-4b8a-a9e9-c18938e1fbad,98.35,93.17,Chloramphenicol;Florfenicol
floR,0e20939c-ff35-4ab2-823f-eb3c79f2c126,98.35,93.85,Chloramphenicol;Florfenicol
floR,0ef6687c-5555-4768-8247-7b2b02df6f3c,98.52,95.09,Chloramphenicol;Florfenicol
floR,110c7533-f632-43bc-ae3f-60e5e85a83e7,97.94,93.18,Chloramphenicol;Florfenicol
floR,122bf0e4-e103-4cfc-864d-93e30cc1d256,96.63,89.11,Chloramphenicol;Florfenicol
floR,124b5b40-734e-4715-bf9d-501dc9e8b439,97.86,93.52,Chloramphenicol;Florfenicol
floR,13ac64bf-9120-49f2-aa64-913d63f064e5,97.86,89.9,Chloramphenicol;Florfenicol
floR,142bf5c6-ef1c-41aa-9d42-3e2e0060abc2,96.87,91.28,Chloramphenicol;Florfenicol
floR,14b3e4be-b1ae-4366-8258-b28be41d66bd,96.95,88.49,Chloramphenicol;Florfenicol
floR,14f69895-0061-42f1-8bba-2e93096e2687,99.34,93.36,Chloramphenicol;Florfenicol
floR,15c3c981-9592-4ca5-8423-00fa8b250b2b,96.79,89.56,Chloramphenicol;Florfenicol
floR,15ca4778-d336-4a57-a37b-ba0c30a356fa,98.27,93.51,Chloramphenicol;Florfenicol
floR,1807c7aa-a719-492a-b84f-9d676a9d71e0,97.37,84.54,Chloramphenicol;Florfenicol
floR,180fd996-c6d3-4c8f-a6c8-206937b3f391,97.94,90.93,Chloramphenicol;Florfenicol
floR,183f0ffc-c77d-4bb1-bd74-042b9ee982d2,99.34,92.03,Chloramphenicol;Florfenicol
floR,1858628f-5180-44a6-852f-ae2de354f8d2,98.68,93.8,Chloramphenicol;Florfenicol
floR,196d3594-4375-404d-a27d-d80390f58210,97.37,91.08,Chloramphenicol;Florfenicol
floR,19da1ca8-33e4-4b14-966a-b5974d3f0050,98.02,92.6,Chloramphenicol;Florfenicol
floR,19e5d195-30e7-4e3e-8335-eb49770350b3,98.44,92.67,Chloramphenicol;Florfenicol
floR,1a06820e-c0c2-4e92-b4fb-f1503a055e6c,98.6,94.04,Chloramphenicol;Florfenicol
floR,1ac0cf56-85aa-4105-a95e-ec23ce0fdb82,98.11,92.97,Chloramphenicol;Florfenicol
floR,1b7d9536-2270-435a-b29e-f5172073da50,98.6,91.17,Chloramphenicol;Florfenicol
floR,1bb73190-d766-41ee-a467-cc6d4feb9034,98.68,93.64,Chloramphenicol;Florfenicol
floR,1bb73190-d766-41ee-a467-cc6d4feb9034,89.63,80.05,Chloramphenicol;Florfenicol
floR,1bccbbfb-6463-456b-b771-81a39c9744e3,99.01,93.64,Chloramphenicol;Florfenicol
floR,1c365c50-9c3c-497f-a2f8-4537b5bbfb3e,97.78,91.54,Chloramphenicol;Florfenicol
floR,1c5747f0-34d9-4c3a-940f-c5ed973706c2,98.02,90.53,Chloramphenicol;Florfenicol
floR,1c77b061-2ccf-4077-93a0-863a93a64e4a,97.86,91.75,Chloramphenicol;Florfenicol
floR,1ceb8152-f59f-4ef6-9439-cdcbb89825ff,98.11,92.72,Chloramphenicol;Florfenicol
floR,1d111625-7aeb-4d25-894a-79b7f133813a,97.86,92.37,Chloramphenicol;Florfenicol
floR,1e3668f7-bf7a-4672-a041-755e615de9e8,98.27,88.37,Chloramphenicol;Florfenicol
floR,1ed36539-b79b-4653-956a-9043e012548f,98.77,93.56,Chloramphenicol;Florfenicol
floR,1f0c3aee-abac-4309-8ccd-cc7f3466dad0,98.85,92.13,Chloramphenicol;Florfenicol
floR,1fb22405-a063-4db3-ab37-35e21410cfe3,98.68,92.73,Chloramphenicol;Florfenicol
floR,1fe07105-a94b-4980-89d7-8fa5570538c7,98.6,92.56,Chloramphenicol;Florfenicol
floR,1ff077c9-6c11-4a6c-bee4-6c42031693c9,98.35,92.13,Chloramphenicol;Florfenicol
floR,1ff8013b-18ee-4f4a-9c70-0a5c97ea4aa1,96.71,88.18,Chloramphenicol;Florfenicol
floR,207d7313-952b-4cc5-82d4-b4927eb123b5,98.44,92.76,Chloramphenicol;Florfenicol
floR,20c8f984-8082-4cb4-b97d-b970b078ef9a,98.77,93.32,Chloramphenicol;Florfenicol
floR,21964195-b538-4936-8458-2fc8e0488666,98.11,93.51,Chloramphenicol;Florfenicol
floR,2207dac7-6c37-47cf-b578-7f8997bff59e,96.3,90.83,Chloramphenicol;Florfenicol
floR,22d349f7-e955-416f-b991-6b27fd4bc18e,93.66,90.69,Chloramphenicol;Florfenicol
floR,241d6063-c53b-4ddc-b3a2-5e2fdebcd6f1,98.68,93.23,Chloramphenicol;Florfenicol
floR,242ae596-fc26-4dbb-9f30-505864bd4d37,98.27,92.93,Chloramphenicol;Florfenicol
floR,2505a95a-3b89-4905-9d87-4aa7f441f207,95.8,87.58,Chloramphenicol;Florfenicol
floR,268d331c-7ec3-4bcf-843c-39e317e671f0,97.37,91.0,Chloramphenicol;Florfenicol
floR,27cacf64-e9a8-4aa6-9381-21d6b4899171,97.2,91.75,Chloramphenicol;Florfenicol
floR,28a6f45d-94ac-4f15-9066-1571286436e2,96.38,87.97,Chloramphenicol;Florfenicol
floR,28f46da4-198e-4ca0-bf22-b0de79dee475,97.53,92.46,Chloramphenicol;Florfenicol
floR,292c1656-7f44-4e22-b231-b8c4e36ebfcc,97.7,94.2,Chloramphenicol;Florfenicol
floR,298517a7-842d-4bc3-8182-06d39e59b124,97.45,92.09,Chloramphenicol;Florfenicol
floR,2a0242e2-e501-43e8-b9a2-f759a687a8f0,98.35,93.96,Chloramphenicol;Florfenicol
floR,2a6edbd8-9b08-4eca-9bd7-89f41eba99b4,98.77,94.6,Chloramphenicol;Florfenicol
floR,2b349852-d3c7-46a2-8d6a-1254e7cf5227,93.83,90.57,Chloramphenicol;Florfenicol
floR,2b5897b6-c611-4065-aebc-61f6ae1e5775,98.35,93.54,Chloramphenicol;Florfenicol
floR,2b5ea6b9-3dbc-484b-8486-d764eb564000,97.86,94.0,Chloramphenicol;Florfenicol
floR,2ba37888-173d-4864-a323-ef4624ba6895,98.85,94.68,Chloramphenicol;Florfenicol
floR,2bd03f78-edd8-40ed-a995-fb9c2749c94a,98.35,92.41,Chloramphenicol;Florfenicol
floR,2c3a37c8-1d66-49b6-b7da-e1b15fef818c,98.93,91.79,Chloramphenicol;Florfenicol
floR,2c7f1bcc-822f-4a90-a780-aa04939e7cdc,98.11,92.16,Chloramphenicol;Florfenicol
floR,2d243f4f-5342-41a3-abe8-06fe388088f5,97.78,91.87,Chloramphenicol;Florfenicol
floR,2df46d4e-aeb8-410f-9e2f-0f599abd9354,96.46,88.34,Chloramphenicol;Florfenicol
floR,2e0cf5d1-ec8e-464f-b901-b8066514d3e9,94.98,84.88,Chloramphenicol;Florfenicol
floR,2e174add-4ec4-4bd8-84c0-850a583fb369,97.94,94.72,Chloramphenicol;Florfenicol
floR,2e720905-c707-4883-bf6b-e298a8a63b14,99.18,95.11,Chloramphenicol;Florfenicol
floR,2e8a76c2-4630-4acc-aadf-3b4e1f88061e,97.28,92.06,Chloramphenicol;Florfenicol
floR,2e902e67-0abf-4e04-bbaf-b784a9fbde69,98.27,91.44,Chloramphenicol;Florfenicol
floR,2ee35d18-a50b-41cc-93d7-2cbb0ad94e8b,98.52,94.59,Chloramphenicol;Florfenicol
floR,2fc5264c-4201-4137-aa78-2cb071b1cdc7,98.44,92.33,Chloramphenicol;Florfenicol
floR,310b81fd-794c-4f9e-a8f5-cb2444205fea,97.78,91.12,Chloramphenicol;Florfenicol
floR,319f7212-914e-41f2-b337-8bb0ee9936a5,98.44,94.19,Chloramphenicol;Florfenicol
floR,330782e8-71fa-4782-b33c-83a0981203ad,96.3,86.62,Chloramphenicol;Florfenicol
floR,35a2c79a-46fe-498f-8000-044eb427ecf5,98.11,90.47,Chloramphenicol;Florfenicol
floR,3883d49c-6b06-482f-a6a9-a5617bddcbd2,98.6,94.45,Chloramphenicol;Florfenicol
floR,389629ae-6094-48a4-9314-1f04c1481433,97.86,92.21,Chloramphenicol;Florfenicol
floR,39b8fa2e-a1e8-45f8-aab3-5981337e002a,98.52,93.17,Chloramphenicol;Florfenicol
floR,39dee413-78a6-46e8-965e-90f273ec4459,98.52,93.79,Chloramphenicol;Florfenicol
floR,3b541a97-565e-4241-9b29-bd198aedaf02,97.61,90.92,Chloramphenicol;Florfenicol
floR,3bb8fb49-bf46-495f-afc6-11db88d530d4,98.44,94.82,Chloramphenicol;Florfenicol
floR,3bee8ba5-7441-4faa-be2c-0741c88e79cd,98.27,90.74,Chloramphenicol;Florfenicol
floR,3c2d7303-7fbc-4ae7-8518-d179bdf26941,98.85,94.06,Chloramphenicol;Florfenicol
floR,3c509400-6c72-448b-93ea-a4413b4af734,98.77,92.06,Chloramphenicol;Florfenicol
floR,3c557b8f-d763-4801-bb2e-70fde71ce8ad,98.85,92.51,Chloramphenicol;Florfenicol
floR,3d1d82e1-c2ae-429a-b28b-a5e372741e1f,98.6,92.61,Chloramphenicol;Florfenicol
floR,3d8d551f-737c-44c4-9c23-0b909281edae,98.44,94.51,Chloramphenicol;Florfenicol
floR,4218e458-9082-45b6-b3cf-1fb336db5096,98.27,91.55,Chloramphenicol;Florfenicol
floR,423df2ff-d4bc-47a9-8d92-d4095cdf607e,97.53,91.65,Chloramphenicol;Florfenicol
floR,444c1bed-7fcc-4218-8fa6-c70bb67e59f2,97.78,92.98,Chloramphenicol;Florfenicol
floR,4523fcd5-c2da-4cb7-aaf2-c5e68ae464dd,98.44,93.66,Chloramphenicol;Florfenicol
floR,457554f1-06c6-445e-922a-1f75a29796be,98.77,92.98,Chloramphenicol;Florfenicol
floR,457c7f32-67f4-48a1-a541-95600936191c,98.19,90.48,Chloramphenicol;Florfenicol
floR,469969e2-2642-434b-9575-9464290e2a3b,98.52,93.72,Chloramphenicol;Florfenicol
floR,47f29f07-1c21-4513-9320-e2fa2234b082,95.56,90.57,Chloramphenicol;Florfenicol
floR,4852f26f-0d97-4ea4-b9fb-3b6e2f590d41,96.71,92.24,Chloramphenicol;Florfenicol
floR,4a0e3fb5-a63d-4c3d-bf41-ac6629660ea9,98.44,93.55,Chloramphenicol;Florfenicol
floR,4a68e721-65cf-46b7-86c7-415d66dc921c,98.68,94.98,Chloramphenicol;Florfenicol
floR,4b1af8c7-5c52-479b-ae36-009663467e9f,98.6,93.97,Chloramphenicol;Florfenicol
floR,4b50fa72-3f46-414f-aecc-4529c98c5d5d,98.35,94.19,Chloramphenicol;Florfenicol
floR,4bd57693-c98e-4076-a2d7-d23a7e626d5b,98.77,93.7,Chloramphenicol;Florfenicol
floR,4c2685cb-b03d-4690-956d-79c995e11775,98.02,92.84,Chloramphenicol;Florfenicol
floR,4c388304-9c6a-4996-b70c-34d3fb0c47eb,97.78,91.42,Chloramphenicol;Florfenicol
floR,4d6c9c1f-c522-4243-a263-1e58e04c2998,99.01,95.27,Chloramphenicol;Florfenicol
floR,4da50898-dbe6-4fc0-a0eb-16f593c5f335,98.35,92.72,Chloramphenicol;Florfenicol
floR,4dc9efb3-4789-447d-a423-3e6465645dad,98.52,93.33,Chloramphenicol;Florfenicol
floR,4ed73dd3-056d-470c-b3f9-5f852be3a77e,96.95,92.3,Chloramphenicol;Florfenicol
floR,4f118b10-e0f5-4c83-9be2-7206880415fb,98.52,92.68,Chloramphenicol;Florfenicol
floR,4f69bda5-42e9-488d-8e52-30b141bccfb7,98.44,92.16,Chloramphenicol;Florfenicol
floR,4fee1fe1-d577-4239-ba32-df2c05aaf96c,97.78,91.35,Chloramphenicol;Florfenicol
floR,509815bf-637c-444a-ba5a-525d68b20419,98.77,92.89,Chloramphenicol;Florfenicol
floR,5117123a-b485-43b0-baae-f71f2aa5cb1f,95.8,86.06,Chloramphenicol;Florfenicol
floR,5150981e-4c38-4ed3-a2fc-3df27879f877,98.52,93.63,Chloramphenicol;Florfenicol
floR,52baca16-64ce-4192-9428-f80da3cc1053,97.2,87.67,Chloramphenicol;Florfenicol
floR,52e38eee-51fa-4519-8cd9-1e65d10338de,98.02,92.58,Chloramphenicol;Florfenicol
floR,53172197-6704-4222-a929-65d4ab180160,98.19,91.18,Chloramphenicol;Florfenicol
floR,531c028e-6955-4f70-907a-2bf63810a15e,98.44,92.56,Chloramphenicol;Florfenicol
floR,552c504e-3e41-4691-999b-6fc9ae5ee3a9,96.63,89.98,Chloramphenicol;Florfenicol
floR,55600160-4007-4293-b0a3-13dc8ec4758d,98.77,93.96,Chloramphenicol;Florfenicol
floR,556f48bb-0a3e-41df-bc72-40c93b2e1844,97.28,92.61,Chloramphenicol;Florfenicol
floR,561be75d-e935-4596-8023-f2be708a48f0,98.68,94.74,Chloramphenicol;Florfenicol
floR,5635b0ea-629b-4654-b7d6-e474ab86bdee,98.52,93.96,Chloramphenicol;Florfenicol
floR,5774732a-23f4-4fa1-9032-0e788de1f17e,97.2,88.62,Chloramphenicol;Florfenicol
floR,5863f611-a975-4d47-a80b-a7766f03f5f0,99.01,94.29,Chloramphenicol;Florfenicol
floR,58666bb8-f528-4f29-8d22-1fb55a70b124,97.61,88.56,Chloramphenicol;Florfenicol
floR,58a1083e-10ff-4e77-9155-6e44e71947a0,99.26,92.96,Chloramphenicol;Florfenicol
