Gene,ReadID,Coverage %,Identity %,Resistance
aph(6)-Id,051d2b8b-20bf-4d63-a691-25e280249f53,98.57,95.0,Streptomycin
aph(6)-Id,1ab243f0-f2f3-48d8-ae93-a9d58a8364fc,98.09,95.73,Streptomycin
aph(6)-Id,32961b47-d98c-4246-b780-b4634cf869c1,97.37,93.09,Streptomycin
aph(6)-Id,34f21585-6c52-4972-9a2a-ceb09c041519,98.57,94.79,Streptomycin
aph(6)-Id,48f68b8b-0804-40ed-a5ac-ca8716a50d7b,98.45,96.77,Streptomycin
aph(6)-Id,58033d35-7fe7-4c86-b8cb-1c1fdc5e94e4,97.73,93.59,Streptomycin
aph(6)-Id,5e1839c5-e800-4d48-812a-ab9fd9440ce4,95.34,92.0,Streptomycin
aph(6)-Id,6b083e33-9ba5-4c58-806a-1ed3a43092bd,94.86,89.02,Streptomycin
aph(6)-Id,7aa2201b-e057-412d-aa4d-e21a34a90bab,97.61,95.6,Streptomycin
aph(6)-Id,a0913168-a00a-4f9f-8428-2d911f8e91a6,95.34,89.19,Streptomycin
aph(6)-Id,b06288a4-1298-4c6f-9e6f-8f6025ac049d,97.97,91.61,Streptomycin
blaTEM-127,5890e966-918d-4757-a7a2-177699a49151,98.37,91.11,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-143,cdbeccb5-e93c-47ce-926a-9c312720e141,98.72,94.62,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTEM-176,bf912b4d-e99a-405a-989d-b6e3018ec7f6,97.68,93.66,Unknown
catQ,f639e15f-71a1-4253-802f-b257118acf82,98.03,95.63,Chloramphenicol
cfr(C),0c273bca-ec66-484f-b169-5cd2d6c87008,82.25,94.66,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),335067ac-3f56-44a4-9de3-ca1ab8cfa461,81.53,94.67,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),3614eab3-21d4-4d2a-b61e-f032d19aba07,82.25,97.03,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),381a539e-c01b-4d01-a6d0-6614bc8493e7,98.96,96.5,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),536cc53a-4e7b-40d6-bccd-16498591cd49,81.69,95.69,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),67901135-d2b1-4255-8272-8d7591e9d05b,82.09,96.86,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),9f17f01e-ada6-401d-bbf1-49f51dd74f69,81.29,94.16,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),b75c7b00-c7af-4d9e-a17c-e9c139b4ed08,81.37,92.77,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),c028ddb1-8f5a-40f8-9045-b0ab0a2cfec5,82.01,95.26,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),c3e2c95f-377c-4bc1-ac32-01c71094443a,99.12,95.88,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),cdae4c00-61a4-41c5-8229-95a5a734feb3,81.06,95.31,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfr(C),d6bacb45-b165-4fe1-848b-a9ca997cbea6,82.01,92.19,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cmlA1,8f7501f7-56ef-40d1-b44d-9fb65feb8ae4,98.89,96.59,Chloramphenicol
cmlA1,d627b4ed-18f8-4d98-8c92-b137ef065f3c,98.41,94.11,Chloramphenicol
cmlA1,eb79d15e-26ed-49b9-aa27-3c1ca8e53f9a,97.86,93.25,Chloramphenicol
cmlA1,f5b7c7f1-1279-4071-ac5e-ae0781500ed4,98.41,92.85,Chloramphenicol
dfrA1,12eeff0b-a50d-4bfa-80f5-6fea7d3f942a,99.79,97.69,Trimethoprim
dfrA1,fafb1ec2-29a9-46ca-b6f4-b5d1ef4b9613,98.73,95.42,Trimethoprim
dfrA12,01bd1dd9-8950-4163-a55d-033c3d8a5737,96.99,91.04,Trimethoprim
dfrA12,116e7098-74de-4119-a309-c5e193d508b9,95.18,87.47,Trimethoprim
dfrA12,4667544c-b6b3-4025-a950-976789f989dd,98.19,95.39,Trimethoprim
dfrA12,59c4cb90-e770-4829-a0a9-a127c70ffb3c,98.39,95.01,Trimethoprim
dfrA12,7b7e89b6-5e0d-46ee-95f0-e1a58a9d3c89,98.39,96.98,Trimethoprim
dfrA12,7e197c99-3140-4df5-99fa-a1776a9eee3f,97.99,94.38,Trimethoprim
dfrA12,8afe1e1f-195e-43e2-b4a0-46af1c0b3a50,99.2,96.0,Trimethoprim
dfrA12,ac8f377e-1d29-43a1-9812-67ae53e33080,98.59,96.8,Trimethoprim
dfrA12,bb5e5a01-d6d5-4f68-a1db-09fae68c7ccd,97.39,95.21,Trimethoprim
dfrA8,7cb0086a-a6df-4842-b40b-ed59c4a4ae4a,99.61,95.04,Trimethoprim
dfrD,39e3dbf3-b87b-418f-9a7a-499847fd28e0,99.39,97.56,Trimethoprim
dfrD,a0017c50-b97c-4fc5-974a-81408844f960,94.89,90.97,Trimethoprim
erm(B),f102585d-1544-4f5e-b0b0-2d3b8ec98c0d,97.64,93.0,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
floR,028e9a64-2071-4236-84f5-e52f441e1de8,98.52,94.39,Chloramphenicol;Florfenicol
floR,2115f5c4-473a-4049-8b06-bc46bbb193d3,94.57,94.44,Chloramphenicol;Florfenicol
floR,7aa2201b-e057-412d-aa4d-e21a34a90bab,98.35,92.53,Chloramphenicol;Florfenicol
floR,ae4fc505-d68e-47bc-88b1-ec7959be68d6,98.6,94.11,Chloramphenicol;Florfenicol
floR,b07e1e05-4cb4-4038-bcca-4d25bb3b4d56,98.35,92.51,Chloramphenicol;Florfenicol
floR,d7342e81-8eb7-4355-8353-6e5883c1ca98,97.86,93.2,Chloramphenicol;Florfenicol
floR,ecd2d46e-85f1-427e-9f1e-f470f3b62b15,99.01,92.9,Chloramphenicol;Florfenicol
floR,f2afc043-ce5c-41ad-954d-115bc2205e94,98.6,94.67,Chloramphenicol;Florfenicol
floR,fad4af8c-5265-43c1-92c8-d4ffd7577bda,98.6,93.79,Chloramphenicol;Florfenicol
mdf(A),1d3eeae0-1fca-4934-9088-770854a44b5a,95.3,89.6,Unknown
mdf(A),2f76e64a-180d-4696-b9f2-11eab993ecb5,98.3,88.78,Unknown
mdf(A),a9a7a449-2fd1-44d6-bdc2-e5f9e78b1157,96.03,87.83,Unknown
mdf(A),ef9956e5-6141-4f6b-9e94-9f5711ec4090,96.51,92.85,Unknown
mef(A),7b2e5da2-bd3f-4ba7-bf1e-ae3ca7b83b6b,98.52,92.16,Erythromycin;Azithromycin
mef(B),56245327-d740-40d0-977c-3809536a0ef6,97.8,89.12,Erythromycin;Azithromycin
mef(B),a9ca4496-f588-445a-b5d5-229a7a2b084f,97.56,89.44,Erythromycin;Azithromycin
msr(D),55372448-848d-45e1-a9c2-ab8c66703d9a,85.04,82.18,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
msr(D),7b2e5da2-bd3f-4ba7-bf1e-ae3ca7b83b6b,97.27,85.61,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
msr(D),8f704080-23b6-4a74-8dd8-21f79c28ebdc,87.5,87.68,Erythromycin;Azithromycin;Telithromycin;Quinupristin;PristinamycinIA;VirginiamycinS
nimB,3c301042-abb0-40d9-bcac-155f54799eb1,96.77,82.41,Unknown
nimJ,23134bf4-a24d-4d84-bebe-4be6faadb9ba,98.39,93.81,Unknown
nimJ,42c7c973-524e-4f01-a14a-89ada6baf375,96.18,91.35,Unknown
nimJ,bce139be-8f4e-4405-ae85-f15351510131,99.2,95.19,Unknown
nimJ,c07aecf0-04a1-497a-a4b7-dcc844c8bcb7,98.8,93.9,Unknown
nimJ,d85fedbe-7068-4764-b2ce-946789aa96fc,98.8,95.63,Unknown
nimJ,f63b44f0-6ad9-4dd3-a0a4-1837939b1988,95.98,91.2,Unknown
qnrB19,017cd3e2-a6e4-412c-88c4-4b5c948a82ab,97.21,93.49,Ciprofloxacin
qnrB19,03504a60-986b-4123-a3ab-3fc930c610ca,99.07,95.25,Ciprofloxacin
qnrB19,06fea5e2-84df-4158-849c-c5be12cec97d,97.21,89.35,Ciprofloxacin
qnrB19,082743df-e4b9-4511-babe-8fafcae8a561,98.76,94.19,Ciprofloxacin
qnrB19,09b76280-fe1e-4fed-a6f2-48121ec2fdcc,97.98,93.7,Ciprofloxacin
qnrB19,0a1638ef-0497-4014-86c0-1d6219e23cab,94.42,90.51,Ciprofloxacin
qnrB19,0ad16bb0-ebc7-4b68-bcf6-76be27b7e97a,96.9,90.0,Ciprofloxacin
qnrB19,0cc60007-f356-47d5-b203-063f69a0083f,98.91,96.93,Ciprofloxacin
qnrB19,0f960ac3-2ea0-4c92-ac88-85af56e90e8a,97.98,92.19,Ciprofloxacin
qnrB19,13cb0b49-0111-4deb-a1a6-64af3354e56d,97.83,93.74,Ciprofloxacin
qnrB19,16020b49-b4d9-49ef-9578-d01edbb2ca1e,96.9,91.27,Ciprofloxacin
qnrB19,18dee535-05e8-40ac-ad43-51a16fb3dbbe,98.29,92.8,Ciprofloxacin
qnrB19,19e39140-5225-4415-82c7-038e1391247b,98.29,93.39,Ciprofloxacin
qnrB19,19ffe5b1-d5b5-4c51-a32a-61dddfb006ea,97.52,93.25,Ciprofloxacin
qnrB19,1b712d60-38cb-49aa-87b6-2b1a27d8a867,98.6,96.31,Ciprofloxacin
qnrB19,1bac0651-7286-423c-8016-fb6d6671a0a8,99.07,95.83,Ciprofloxacin
qnrB19,21c2313b-0244-40e8-8112-556cafee570b,99.07,96.17,Ciprofloxacin
qnrB19,24ad6f64-af16-4787-9f85-0e60f8542027,83.1,93.36,Ciprofloxacin
qnrB19,25094b8d-a576-4336-8c72-3ae920775876,97.98,94.75,Ciprofloxacin
qnrB19,269ba403-71ed-4fab-a3ff-0bb91ee770fb,93.8,93.41,Ciprofloxacin
qnrB19,26b04693-9917-41b5-82b1-cdf290bec5a6,96.74,91.68,Ciprofloxacin
qnrB19,2830ee34-97f8-45f7-b99e-81ea51c8d519,98.45,95.84,Ciprofloxacin
qnrB19,284840ab-964c-4263-bde5-14b480e292ae,98.45,94.35,Ciprofloxacin
qnrB19,2b2c6c20-7674-419c-b4b1-f0fb8e46f2ca,97.21,92.93,Ciprofloxacin
qnrB19,2caefd43-0632-42d4-84de-f3e2e661554d,96.9,91.24,Ciprofloxacin
qnrB19,2e841094-fee5-4a6e-9ccc-b80e6e41000c,98.45,95.72,Ciprofloxacin
qnrB19,2eb7a388-772b-4756-912b-803dd5083aa5,99.38,97.08,Ciprofloxacin
qnrB19,3299be12-0597-497b-93ee-6d70a90f359b,98.76,95.68,Ciprofloxacin
qnrB19,3412792b-2442-4394-bd66-6e7dcf716002,97.98,87.71,Ciprofloxacin
qnrB19,3642b679-f108-4336-9b0f-1fdc838d04dc,98.91,97.38,Ciprofloxacin
qnrB19,392030d3-2779-4c2b-9be5-3f22a5592c78,99.07,93.3,Ciprofloxacin
qnrB19,396eb2ad-b25d-4254-998e-eeab6e250c4d,97.67,92.61,Ciprofloxacin
qnrB19,39ec40ec-881d-4952-90c2-cf7654f01aba,96.74,91.93,Ciprofloxacin
qnrB19,3b53ff1b-19de-4485-95c4-d33d4781c515,99.53,94.42,Ciprofloxacin
qnrB19,3ba59cc6-6f32-4e91-a1e1-4efbe1d60fc4,98.45,94.95,Ciprofloxacin
qnrB19,3c9ad9db-9bf6-4b8a-b620-69f7d75130b3,98.76,94.76,Ciprofloxacin
qnrB19,3e0308b1-7f03-4e41-9c96-526ba5778341,98.91,94.92,Ciprofloxacin
qnrB19,4035c408-b121-42f3-8fa0-24858c6d3229,98.76,95.38,Ciprofloxacin
qnrB19,4170b372-4e98-49e3-b012-90984b4095ef,96.9,93.36,Ciprofloxacin
qnrB19,43955ed3-d586-4d41-8ebf-7ee5a834d638,99.53,97.7,Ciprofloxacin
qnrB19,43964f47-26c9-4a7e-8255-0f47497d9393,98.76,94.79,Ciprofloxacin
qnrB19,43bc1947-dba7-42b9-a266-713e3c441fc4,97.67,92.75,Ciprofloxacin
qnrB19,4467ccce-154b-4992-903e-70bbdd9a0ef3,99.07,96.46,Ciprofloxacin
qnrB19,45892726-bee9-431e-8565-3d2f84ab71ae,99.38,96.63,Ciprofloxacin
qnrB19,46ee6ad8-e040-479c-944a-cc61592b3349,81.86,96.64,Ciprofloxacin
qnrB19,4743c056-0d37-4c6e-ae71-2653f5097735,97.83,83.85,Ciprofloxacin
qnrB19,48bbdb3d-b634-4222-81ae-12be5b270441,92.87,93.79,Ciprofloxacin
qnrB19,4b26db03-5b0e-48d1-b79d-969b081aaf46,99.07,96.46,Ciprofloxacin
qnrB19,4d4145b6-e58b-4e76-8e2e-1038209018d2,99.38,96.18,Ciprofloxacin
qnrB19,4f9a2392-5640-4651-a94d-c553c62b4865,99.07,94.3,Ciprofloxacin
qnrB19,5231334d-829e-4610-b261-c01ee26a6716,98.14,95.54,Ciprofloxacin
qnrB19,529a06ea-168b-4191-b66a-c281ab1829a0,97.98,91.78,Ciprofloxacin
qnrB19,52ae1d83-8d02-44df-8b47-64feff4c3ca7,98.45,93.39,Ciprofloxacin
qnrB19,5511e211-a0e3-49e6-8f7c-3248dffb9cd2,98.91,94.66,Ciprofloxacin
qnrB19,56e387d3-2f26-4778-a1a1-e5fb6050e4e8,98.45,94.76,Ciprofloxacin
qnrB19,57c8a148-2973-4bb9-afb6-9682a6254325,98.45,95.5,Ciprofloxacin
qnrB19,57d596fc-92d0-42db-9f28-b0308181df3e,94.88,96.79,Ciprofloxacin
qnrB19,57dd7551-234f-4d23-89ab-ff7fecb577ce,98.76,96.15,Ciprofloxacin
qnrB19,6a22701d-0c08-4688-a9ec-1ba9ff949889,97.36,94.13,Ciprofloxacin
qnrB19,6a57673a-6d43-4132-bfbe-f186bdd9e0f8,98.45,97.07,Ciprofloxacin
qnrB19,6bb33822-021b-4ade-9473-0fc3fe2e43c9,97.98,92.8,Ciprofloxacin
qnrB19,6bf4afcc-835d-4dd7-bfb0-183ffe88cdaf,98.45,93.72,Ciprofloxacin
qnrB19,6e9bc6d2-53ca-4f8f-9b5d-91a0108c43d4,98.76,91.03,Ciprofloxacin
qnrB19,7478516d-9044-4102-8805-7d9859e8eecb,98.91,96.01,Ciprofloxacin
qnrB19,75da8119-56be-4967-841c-52131b8b64dd,97.52,89.35,Ciprofloxacin
qnrB19,780a7901-0e65-45a4-9076-ef4a6d2537e0,91.01,88.72,Ciprofloxacin
qnrB19,780b5e8b-ce61-44ac-b28f-a8dae79a38df,98.76,96.03,Ciprofloxacin
qnrB19,7bb8cea0-fd2e-4548-8f74-2ef1fffdd8a7,98.29,93.56,Ciprofloxacin
qnrB19,7c27f685-24f0-4a77-a3f3-00fbe840f2ef,97.52,94.61,Ciprofloxacin
qnrB19,7e1ef39e-dad9-4ea8-a00d-e60ae764be36,91.94,91.57,Ciprofloxacin
qnrB19,804d111c-9efd-458c-a3c1-8fab3bcc489f,99.22,93.65,Ciprofloxacin
qnrB19,8352558d-de64-4db0-b8f4-5f1f274bf5e2,98.91,92.86,Ciprofloxacin
qnrB19,8376553d-d6d8-4f9a-b131-1fe549926604,98.91,97.52,Ciprofloxacin
qnrB19,83ae4b0b-4d04-4e47-b3b7-db908d930fe3,98.45,92.26,Ciprofloxacin
qnrB19,86553072-d934-42d7-b3af-140df3c84eb7,97.67,95.67,Ciprofloxacin
qnrB19,890b259d-441e-46a4-b25b-b1a0909ceee7,98.76,96.46,Ciprofloxacin
qnrB19,895cc356-3022-403f-acd2-7876fd7fd23f,94.11,95.64,Ciprofloxacin
qnrB19,8a30ded2-58db-4fba-b484-873c01022e47,97.21,91.41,Ciprofloxacin
qnrB19,8a82aca4-a935-4acf-9d6d-6b4d4bbac3b2,98.76,95.22,Ciprofloxacin
qnrB19,8bd223aa-afad-4726-bbdd-9204643b7703,99.07,96.91,Ciprofloxacin
qnrB19,8e252598-e52f-46dc-8f4c-3c3f23f452a9,99.38,97.84,Ciprofloxacin
qnrB19,902ffa8b-fe74-4964-b7c3-e87683929a5e,98.6,93.72,Ciprofloxacin
qnrB19,9190846e-7bc1-4740-bd9e-54f193c76f13,97.67,94.75,Ciprofloxacin
qnrB19,92c13d52-2431-473d-85e4-7200eb90b813,96.74,92.17,Ciprofloxacin
qnrB19,964ec961-704a-44b8-b7fd-7aa929aae4d2,91.94,89.97,Ciprofloxacin
qnrB19,97599ab8-1667-48ac-96a4-9d03a9dd1aa6,92.87,95.42,Ciprofloxacin
qnrB19,9ace1d10-02f8-4387-8d72-c50deb86af48,98.45,95.23,Ciprofloxacin
qnrB19,9e59e955-4a9b-4d11-a80d-29d63a342c75,98.91,96.31,Ciprofloxacin
qnrB19,a149d109-a116-4c6a-aab3-9ce103e552db,99.07,96.15,Ciprofloxacin
qnrB19,a4aa2751-6f73-4bf3-a857-dbde1408e4ea,99.07,97.52,Ciprofloxacin
qnrB19,a5f081fe-b9c8-482c-850b-21d7d5c1f255,99.38,96.61,Ciprofloxacin
qnrB19,a7c4b70b-2965-4346-b36b-9deab0c1a2c9,99.38,95.88,Ciprofloxacin
qnrB19,a8fdffc2-d0c5-4478-a757-1e90822126b4,99.22,97.07,Ciprofloxacin
qnrB19,abd93623-f2a9-4fb7-9421-da3d367d4a06,97.98,93.72,Ciprofloxacin
qnrB19,ac724c39-db8b-406a-bb48-3e650a8e8063,98.91,95.08,Ciprofloxacin
qnrB19,ac84861e-24e2-42fe-ad62-81dd938edca3,98.76,95.54,Ciprofloxacin
qnrB19,acd390d3-c840-4445-b7e6-b1275627479e,83.88,95.48,Ciprofloxacin
qnrB19,ad015adc-0223-4bbe-a260-444e30229b65,98.29,96.45,Ciprofloxacin
qnrB19,b092e11b-f534-41f4-8f7b-35bc149ace67,99.69,97.84,Ciprofloxacin
qnrB19,b0b64a61-5773-4164-afa9-09ab3cbd73b0,99.22,97.23,Ciprofloxacin
qnrB19,b1772369-d95a-49c2-a425-98267d8f107e,98.6,93.41,Ciprofloxacin
qnrB19,b2cdf064-e37f-4661-9d0c-750f80f4c3d9,99.22,97.07,Ciprofloxacin
qnrB19,b4077312-3935-4764-b071-07dd6372a924,99.22,96.91,Ciprofloxacin
qnrB19,b6c8216f-9bb4-4b6b-bb66-fbe204205a12,99.22,95.69,Ciprofloxacin
qnrB19,b9473b92-bd44-4d51-b133-9fa96ea38067,98.76,95.97,Ciprofloxacin
qnrB19,bc290325-dde2-44b7-ae9b-5330050aaa07,99.07,93.66,Ciprofloxacin
qnrB19,bedb1c75-b68d-4d13-91b3-b8a7c86a5a22,98.45,92.5,Ciprofloxacin
qnrB19,bf208b28-6416-4063-845a-2b943c9855f6,97.67,95.93,Ciprofloxacin
qnrB19,c0850c7c-5595-4f71-a73e-7ef62fc05fb0,83.88,92.83,Ciprofloxacin
qnrB19,c21ed481-0e07-4864-bb0e-4a5a5d62b81a,99.07,96.01,Ciprofloxacin
qnrB19,c28fab54-c99b-487b-a9b4-eb871716f9e4,93.64,86.54,Ciprofloxacin
qnrB19,c3e7dc3e-be58-4004-b65a-c9f4e7283f70,97.83,92.47,Ciprofloxacin
qnrB19,c5050832-1a0e-4cc4-9e40-41935844d193,85.58,97.14,Ciprofloxacin
qnrB19,c73721a8-a9f7-4176-9562-97c33cde819f,99.07,95.88,Ciprofloxacin
qnrB19,c86bd795-288c-45ee-ba4a-d79980e4358a,97.67,92.18,Ciprofloxacin
qnrB19,ca864be2-bc7e-43ca-a59d-af8b0026dd69,99.22,97.36,Ciprofloxacin
qnrB19,cc269c68-141b-4e87-aee1-f88d7d76eb79,99.07,97.36,Ciprofloxacin
qnrB19,ccc3938d-079a-455a-a80a-d6a8d80085df,98.76,95.23,Ciprofloxacin
qnrB19,cd3ac81d-13e7-4060-97a3-4e0f966b8012,97.83,95.36,Ciprofloxacin
qnrB19,d0c24ac9-3bb1-4166-b84d-cfe7159276a8,99.07,93.28,Ciprofloxacin
qnrB19,d463211c-e15f-460f-8a47-0def930c7681,97.98,93.7,Ciprofloxacin
qnrB19,d5d652ac-de07-4622-941a-7f7c6635b6c6,98.14,93.67,Ciprofloxacin
qnrB19,d617277c-f91a-4354-bafa-39b7f254bd54,93.02,91.47,Ciprofloxacin
qnrB19,d811e08e-d44f-4265-b554-074198764d13,97.05,92.34,Ciprofloxacin
qnrB19,dae58735-a348-4541-9056-17e3d32f73f1,96.74,89.25,Ciprofloxacin
qnrB19,de03852a-7494-4efb-b6a5-4dcf8b3fe17f,98.76,96.45,Ciprofloxacin
qnrB19,e5fb13cb-1130-4f18-8595-93856f5ae727,99.53,94.61,Ciprofloxacin
qnrB19,e633d196-da5b-4735-a5bb-17f47f151330,98.45,96.45,Ciprofloxacin
qnrB19,e6ba249c-7e6a-49dc-9c84-a75bdcef5bcf,99.07,95.86,Ciprofloxacin
qnrB19,e726c13d-e722-4322-9662-b8b7343bdbed,97.67,95.64,Ciprofloxacin
qnrB19,e75cfd7c-6a30-4b8f-afbd-365e3f436824,92.87,93.69,Ciprofloxacin
qnrB19,e7eb7ebd-cec3-4803-8887-bce0bd31d8c0,97.67,90.35,Ciprofloxacin
qnrB19,eb644e62-f8ac-4985-8b88-1d088b614b42,98.76,96.45,Ciprofloxacin
qnrB19,ec98a9f4-35c3-49dd-b988-c35cca2aa523,99.53,96.14,Ciprofloxacin
qnrB19,ecbbd7e0-e1aa-4a1c-ace3-71ff95f190ec,98.14,92.89,Ciprofloxacin
qnrB19,ed768032-792e-45a6-8656-73789b812d1b,98.91,95.97,Ciprofloxacin
qnrB19,ef5cf705-f43d-4036-89cb-06bb74b6c1f9,99.38,96.95,Ciprofloxacin
qnrB19,efa781e0-f66e-4804-8fcd-3ba152ec32bc,99.38,97.08,Ciprofloxacin
qnrB19,f114cbec-e03d-4691-8eca-5bf3db86bc06,95.66,89.4,Ciprofloxacin
qnrB19,f204b5a1-6e05-4150-859d-111ae207f182,98.76,90.0,Ciprofloxacin
qnrB19,f288fc59-1ce6-4231-9f78-1255b13f4077,98.29,96.61,Ciprofloxacin
qnrB19,f2b2d023-64ff-44a8-ac57-6cb10bcc9c84,99.07,97.08,Ciprofloxacin
qnrB19,f2cd0979-dfad-42fc-95c0-1a591dbfcd1d,97.52,91.83,Ciprofloxacin
qnrB19,f2eade87-1ff7-4784-8347-4cd099b5b563,97.52,92.01,Ciprofloxacin
qnrB19,f5267c2f-72f1-4bc5-9329-5b10472f3b27,97.83,89.39,Ciprofloxacin
qnrB19,f5943705-64b3-4741-8f21-4e18acce9033,98.29,95.36,Ciprofloxacin
qnrB19,f720030a-a0b2-4dd3-a54b-a526b3f1f070,98.14,94.33,Ciprofloxacin
qnrB19,f8c76aad-afbe-46df-85de-c66feea30a27,98.45,94.95,Ciprofloxacin
qnrB19,f9050a98-9fed-4411-a222-6839093854f3,97.67,91.73,Ciprofloxacin
qnrB19,fa431f51-a71b-4ea7-bdc6-568a31944b96,97.36,93.68,Ciprofloxacin
