Gene,ReadID,Coverage %,Identity %,Resistance
ant(3'')-Ia,50231fc0-8dbc-4394-8de1-60345e0ca96b,81.38,94.67,Streptomycin
ant(3'')-Ia,5b94c187-33c2-4372-9cb8-dc3b8b0854df,80.86,91.48,Streptomycin
ant(3'')-Ia,867544fe-64b2-4c48-b3a4-dcaefbe2f29d,81.28,93.95,Streptomycin
ant(3'')-Ia,8dbb01d9-1806-4217-8581-c1ae86a01bc9,80.97,92.7,Streptomycin
ant(3'')-Ia,94b0460a-ca24-479d-aaaa-48cd39953f51,80.35,93.44,Streptomycin
ant(3'')-Ia,b76e7fc8-1c68-40b0-a4f9-1038f14f60da,81.58,93.17,Streptomycin
ant(3'')-Ia,be9c1576-fc6a-4e04-a7c8-29187bfdf884,81.28,94.2,Streptomycin
ant(3'')-Ia,d8f1b09e-a2c8-4dd8-a9f5-3ed527340f85,81.48,94.55,Streptomycin
ant(6)-Ia,ddf7d004-516d-4d71-a418-240bc4553160,97.12,95.37,Streptomycin
ant(6)-Ia,e0fab95f-9f4b-4f51-b2e5-ddd21f326e98,98.04,94.71,Streptomycin
aph(3'')-Ib,1282c254-823b-469a-99e2-f8f6004d8bfc,99.13,95.94,Streptomycin
aph(3'')-Ib,8b0be2f7-d138-4e8e-bb6f-d01e7d9571ef,97.76,92.81,Streptomycin
aph(3'')-Ib,8d4a6b99-c9fb-44bb-aead-7a5aee596af3,98.63,94.18,Streptomycin
aph(3'')-Ib,9f69cdee-aeae-48c5-96fa-f94cbef55b50,98.88,95.7,Streptomycin
aph(3'')-Ib,d4672ca2-6977-478a-bbd2-b6a2ea9e4e47,96.27,86.5,Streptomycin
aph(3'')-Ib,f1955a78-a2d1-4ceb-bc3a-399fe12c6067,93.16,94.39,Streptomycin
aph(3')-Ia,266d374f-3396-4491-aedb-dae8b793050d,96.81,93.63,Unknown
aph(3')-Ia,633bad79-0613-4dd5-8e98-1383f1fabee9,99.14,93.37,Unknown
aph(3')-Ia,90d3622f-402e-403b-a56b-2ad9573a0560,98.04,94.28,Unknown
aph(3')-Ia,c2033d34-b14f-447c-8bd8-26cd37a4e18f,94.36,92.15,Unknown
aph(3')-Ia,de376329-94a1-429a-9638-cae7d029d93a,97.43,92.86,Unknown
aph(4)-Ia,1ed0f4b3-8119-407f-8996-e82bd47477ca,97.86,95.24,Unknown
aph(4)-Ia,9395bc23-5a2b-40b1-a937-e68ff3e1df7c,98.34,94.9,Unknown
aph(4)-Ia,c2033d34-b14f-447c-8bd8-26cd37a4e18f,89.77,93.59,Unknown
aph(6)-Id,1282c254-823b-469a-99e2-f8f6004d8bfc,97.37,94.96,Streptomycin
aph(6)-Id,44b2a75c-53aa-47cb-b9f3-b96ca8d354ea,98.21,93.56,Streptomycin
aph(6)-Id,71e983ed-1288-453d-91db-18340474081d,96.18,89.36,Streptomycin
aph(6)-Id,7d337dc7-6c2f-4a1b-b8d7-e5e6dd7fc0ac,96.77,93.79,Streptomycin
aph(6)-Id,8b0be2f7-d138-4e8e-bb6f-d01e7d9571ef,98.57,92.8,Streptomycin
aph(6)-Id,8d4a6b99-c9fb-44bb-aead-7a5aee596af3,98.21,95.46,Streptomycin
aph(6)-Id,9f69cdee-aeae-48c5-96fa-f94cbef55b50,98.92,95.14,Streptomycin
aph(6)-Id,d4672ca2-6977-478a-bbd2-b6a2ea9e4e47,95.34,87.74,Streptomycin
aph(6)-Id,f1955a78-a2d1-4ceb-bc3a-399fe12c6067,98.45,94.8,Streptomycin
blaCMY-78,22d91905-b6f2-4141-9bb2-f2896fc6292a,98.6,95.06,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanicacid
blaDHA-16,8c758f55-7975-431a-a775-232679f78cf3,98.42,95.12,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanicacid
blaDHA-16,ab4bd464-5b0e-463b-b913-c63b3115fb64,86.23,94.46,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanicacid
blaOXA-1,34b67f19-f180-48ec-8e5f-d8f930c93123,97.71,93.41,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,52ddfe2b-bbcb-4500-843d-a4652d7da3cf,99.04,95.36,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,6c66a3f6-8f08-419f-bb9d-9570c85bed0c,99.4,95.36,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,70b76fec-e007-4a29-a627-7bbf03d6d327,99.4,96.42,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,83523d51-9722-4dcc-bd0d-30409e17bb9d,98.92,96.19,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,92304c15-06cc-461c-93b1-4a4f75c70d1c,94.83,89.09,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,a07c3dce-0f51-47fc-960d-16b6f536a6ba,97.83,94.96,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-1,f2d76c56-6a16-4216-8db2-4b229933a545,98.19,94.41,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-347,27ff9242-9324-4426-8d9f-293c2cc13e48,99.15,96.04,Unknown
blaOXA-347,efd87169-651c-45be-bdae-e5631c5b9810,99.39,97.94,Unknown
blaOXY-2-1,2b617e39-4982-47ce-a7a5-62b202dda43e,99.08,96.06,Unknown
blaOXY-2-1,feb8da29-bfae-4fc5-bc18-b618ea900f6a,98.97,92.25,Unknown
blaTEM-126,80177498-61c6-40f1-91ee-1de25bb28dac,90.48,91.53,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTEM-127,a4c78c28-a009-4bc4-abb6-661dc6598c56,98.14,91.73,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-143,1dfb1e38-9ff8-4d99-b085-110721324b8d,98.37,95.27,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTEM-143,c9b1cd02-6df6-4ab0-b84b-d9e2c8fb9da8,98.49,95.5,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTEM-166,ba2855a6-c977-4201-babf-7bd91745a20d,98.14,94.8,Unknown
blaTEM-1A,6027eb0c-0cbc-4518-811d-a9f0bf5c2c57,97.44,94.16,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1B,323b5371-1279-483c-83e9-87a9f6e896ec,98.72,96.88,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1B,4d0286a8-6e0f-421e-adc9-1a2f1df8309d,98.84,95.28,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1B,b720225a-eb79-4cac-a2e0-dcab77d00ec6,98.95,96.07,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1B,c442f222-e107-4034-b4e3-a5c8e5313fd6,97.91,94.0,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-95,7e70e4cf-c7ac-4224-bccd-7a0e76b8b1bd,99.3,92.77,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cat,00839fc7-b06b-4b51-bbf1-a7a5fd129936,99.24,94.81,Chloramphenicol
cat,09675469-bef1-4aed-8953-df22e8568a66,98.47,94.87,Chloramphenicol
cat,18281e7d-267e-4420-9401-1b64c721c667,98.47,93.15,Chloramphenicol
cat,3c743e0a-f069-43d1-8bd1-c7812fc099f1,98.78,94.87,Chloramphenicol
cat,421d4e3d-bc51-4984-8177-c120bccf5201,81.19,91.21,Chloramphenicol
cat,4f25ebaa-cdc8-42d4-9ca8-f629c86e6d60,98.32,93.79,Chloramphenicol
cat,60981404-66fb-4b4e-85d8-8c4bbe0fb018,99.08,93.38,Chloramphenicol
cat,84d1f63e-9b0f-4aa5-a342-280112eaf5c6,97.86,94.35,Chloramphenicol
cat,e9b17e00-c121-4de5-a2db-d33725d77a98,99.39,95.77,Chloramphenicol
cat,fd4764c5-0126-4856-89da-bede79eea4d7,96.94,89.61,Chloramphenicol
cat,ff8c9335-3fac-47ff-a56f-a2227a373683,99.39,94.72,Chloramphenicol
catA2,28af881a-c3b7-444e-88f7-7d7c6812d28b,98.44,86.84,Chloramphenicol
catA2,3efe6797-e67c-402e-a6ef-eed874ae7ccd,99.69,85.96,Chloramphenicol
catA2,6b76a5f5-3bbc-4cea-a420-b3b8f9316f70,96.73,85.44,Chloramphenicol
catA2,7e268d44-3c73-4a27-b236-8e0cc33be758,98.44,86.75,Chloramphenicol
catA2,c11b82c8-fea6-42ad-9472-cb42acb065fa,98.75,88.03,Chloramphenicol
catA2,c76eaeb9-bf17-4758-9360-8d70193ee41c,99.38,87.65,Chloramphenicol
catA2,f7b33c3d-3a3f-4222-bb06-4763894dc524,97.82,85.61,Chloramphenicol
catB2,387bc21f-0f7d-4f47-902c-9b205167f268,82.46,93.57,Chloramphenicol
catB2,fc882322-a17b-4203-8477-91c9920aa6f1,98.1,95.31,Chloramphenicol
catB3,33c4c5e2-89be-4311-aa3e-a88a7add39a0,99.53,95.75,Chloramphenicol
catB3,34b67f19-f180-48ec-8e5f-d8f930c93123,98.89,95.94,Chloramphenicol
catB3,6c66a3f6-8f08-419f-bb9d-9570c85bed0c,97.16,93.55,Chloramphenicol
catB3,70b76fec-e007-4a29-a627-7bbf03d6d327,98.1,94.17,Chloramphenicol
catB3,83523d51-9722-4dcc-bd0d-30409e17bb9d,98.74,97.33,Chloramphenicol
catB3,92304c15-06cc-461c-93b1-4a4f75c70d1c,93.05,85.56,Chloramphenicol
catB3,a07c3dce-0f51-47fc-960d-16b6f536a6ba,97.79,95.42,Chloramphenicol
catB3,f2d76c56-6a16-4216-8db2-4b229933a545,99.37,94.7,Chloramphenicol
cfr(C),e3da4719-8dde-4424-b5f8-c30b782d1fac,82.09,94.85,Chloramphenicol;Florfenicol;Clindamycin;Lincomycin;Linezolid;Dalfopristin;PristinamycinIIA;VirginiamycinM;Tiamulin
cfxA3,0e1ecec7-d277-4e75-af12-ad7b7c98df88,97.1,88.02,Unknown
cfxA3,1eba30bc-d7dc-4648-b274-231ff3d5bd21,97.41,94.36,Unknown
cfxA3,296b634e-8de2-48a6-8ed0-bdd5ddc00263,99.28,98.35,Unknown
cfxA3,607022d7-f7cc-470c-b80b-8e5f646a90b2,99.07,96.51,Unknown
cfxA3,eae25f8f-bd69-4541-8da6-0e742b4ad3f1,99.17,96.2,Unknown
cfxA6,a9569aec-04d2-4928-9ea7-92c020470688,80.02,83.27,Unknown
cfxA6,d3872665-28e5-4325-ba8f-05a6b9ae53dd,80.02,82.92,Unknown
cmlA1,4edb1d30-204b-4fc2-8f6b-90d2c1b52b09,97.86,93.16,Chloramphenicol
cmlA1,8dbb01d9-1806-4217-8581-c1ae86a01bc9,98.97,96.14,Chloramphenicol
dfrA1,0daa7ba7-b4c2-4d72-8296-b2f6082819ea,98.73,90.76,Trimethoprim
dfrA1,17fa4f22-7946-4c4c-971a-18486ae23247,99.16,94.98,Trimethoprim
dfrA1,192cad07-39f8-429a-84b5-7bf5fad085b3,91.98,94.43,Trimethoprim
dfrA1,1a3aa9ab-e744-4875-8142-3a0c259a14df,98.52,96.63,Trimethoprim
dfrA1,2277ebda-3210-4bb2-8ecc-b2d3f1bdc485,86.08,94.55,Trimethoprim
dfrA1,239c5873-43b2-4fc2-a52a-443e86d3626f,99.37,95.6,Trimethoprim
dfrA1,23d09bae-595c-477f-8d93-dc5afead3cc1,92.41,95.98,Trimethoprim
dfrA1,298c5a7f-c9f2-4df9-b99b-1042f860b8dc,94.09,95.6,Trimethoprim
dfrA1,323b5371-1279-483c-83e9-87a9f6e896ec,95.78,95.89,Trimethoprim
dfrA1,3637db61-6bc8-4a1d-8621-25fe4da06d3d,99.79,98.33,Trimethoprim
dfrA1,387bc21f-0f7d-4f47-902c-9b205167f268,97.68,96.22,Trimethoprim
dfrA1,39d9f4d7-d11f-427f-9237-bcc43d977d5a,98.73,94.41,Trimethoprim
dfrA1,4427b149-996e-47f5-9f92-2aa1df0277a0,99.16,95.41,Trimethoprim
dfrA1,4a713991-7a01-49b9-93e0-b709d447e8bf,98.95,96.43,Trimethoprim
dfrA1,50231fc0-8dbc-4394-8de1-60345e0ca96b,99.58,97.07,Trimethoprim
dfrA1,5480a1a8-c285-49d6-93c6-a57161e7bd37,98.31,93.98,Trimethoprim
dfrA1,5b4460c0-3b4c-46f7-86c8-abf708461a39,98.1,93.76,Trimethoprim
dfrA1,7b08ae7b-f0eb-4efb-bf52-d16b98fc7c3d,99.16,96.64,Trimethoprim
dfrA1,a3b772fa-22e0-405e-a827-843208ff7426,98.73,96.65,Trimethoprim
dfrA1,a9e02f90-3ed2-4cb5-b4e7-2421f5fb9cda,98.95,95.84,Trimethoprim
dfrA1,b54f0405-6e35-4753-bc00-4fc7d3233f31,88.4,91.67,Trimethoprim
dfrA1,b5ca27c0-eb6b-494d-8363-f0b65cc5f129,99.37,94.43,Trimethoprim
dfrA1,b69d1cb3-f1d5-45e1-864b-7c8f00f1b58e,99.58,96.65,Trimethoprim
dfrA1,b76e7fc8-1c68-40b0-a4f9-1038f14f60da,99.37,96.04,Trimethoprim
dfrA1,bae33c2d-2a4f-47a9-8bac-bd9b3e0fb31a,99.16,95.0,Trimethoprim
dfrA1,cbb76d36-029d-4e33-ad69-5b7872ccbaf5,96.84,95.96,Trimethoprim
dfrA1,d3ff8d48-1b0e-43e0-837d-ca163f605198,99.16,96.65,Trimethoprim
dfrA1,d8f1b09e-a2c8-4dd8-a9f5-3ed527340f85,98.73,92.93,Trimethoprim
dfrA1,d8f6d5e0-b9a3-433d-b19e-b90a52ac82b8,91.77,92.31,Trimethoprim
dfrA1,d94f48eb-c679-4872-b3c0-3ea8553b8498,98.73,94.42,Trimethoprim
dfrA1,e4a5f798-0dc4-4dbc-87dc-32e7eb89a3b0,99.37,96.44,Trimethoprim
dfrA1,e658a202-96b3-4bf9-be20-ebed71f098f4,98.31,95.6,Trimethoprim
dfrA1,e76a0aa4-c8e8-424c-ae97-eee1d94e76a3,98.73,94.56,Trimethoprim
dfrA1,f7c9676b-15e0-4210-9b15-69531c209c4d,98.1,94.17,Trimethoprim
dfrA1,fc882322-a17b-4203-8477-91c9920aa6f1,99.79,98.95,Trimethoprim
dfrA12,c01da1f6-1b2a-4c93-a64d-42ee6dba0146,98.8,93.48,Trimethoprim
dfrA17,053011c1-9d2f-40b6-a225-58e9cccf16e9,97.47,92.71,Trimethoprim
dfrA17,134d5006-f021-4c72-b448-b3e96485c610,95.78,87.94,Trimethoprim
dfrA17,18bdb0f3-5e8e-46ad-bd9f-7d5825e38b94,97.47,89.63,Trimethoprim
dfrA17,311212df-4497-45bd-96d9-4c97fa655b25,97.68,92.07,Trimethoprim
dfrA17,33c4c5e2-89be-4311-aa3e-a88a7add39a0,98.31,95.4,Trimethoprim
dfrA17,7b969613-0150-4c33-a180-c0da4298dea3,96.62,96.8,Trimethoprim
dfrA17,bec9dae0-0d85-47db-affd-aa73bdf38617,97.89,95.59,Trimethoprim
dfrA17,c8d41916-903f-4217-8ca9-6208bf817fa7,96.2,95.72,Trimethoprim
dfrA17,c93f5f39-551f-495d-8fb6-60d1f101ade3,98.1,95.19,Trimethoprim
dfrA5,5e871657-56e9-4572-a68b-fde91d1ed5b1,99.16,90.72,Trimethoprim
dfrG,1ddda995-4cd0-4f17-9291-02ca1dee5843,97.99,80.52,Trimethoprim
erm(B),0efa2011-a1d2-4456-bb67-7f80d6de4e34,98.43,95.82,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),17c64d2e-924f-4ca5-93fa-c8e5e3bd1628,99.21,96.73,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),202e1dbf-8a8c-4ae5-a0f5-1f50d6114b5e,99.2,96.94,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),206d2d44-2e11-4c68-b9cd-1c91efed580d,83.99,92.87,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),2c556ade-dcf6-4a4f-84ac-89eb3f464f45,97.97,91.58,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),4a9fddd7-b7e7-497f-a87e-a8ff3602eb7e,96.92,92.68,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),51504512-ce0c-492d-82d1-d067e7b79716,98.69,96.09,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),62cbaef0-1f8e-4e08-8331-6a50edfe3987,98.43,93.9,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),7270ccbb-4fd6-4049-8ddd-c9c92053c452,95.93,93.47,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),7bee5c68-5038-4d9a-8447-c6a3520d43f8,96.06,93.64,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),8b34e2d1-cb32-448b-88b4-8ed7c84c4355,97.72,91.95,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),8e5e383e-e6e2-4231-a3d5-5967b2708ab4,98.8,96.28,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),e7a8915d-12a2-4271-95c0-7458d5578dcd,98.13,95.48,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(B),f8cdb488-3abf-49cb-9e4b-a22e71f77339,95.93,92.62,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),276dff0f-69b8-4ced-928a-e10d5b2d5198,98.88,95.07,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),3478f3ec-51b5-4054-9db2-0aa00674291e,96.88,94.24,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),37c69706-f170-492e-af59-082e10880ca3,98.0,94.19,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),6bbd50cb-81ab-49eb-a163-5f44284fc285,96.38,94.22,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),b7174379-722a-4252-81df-b89b1706b0eb,97.38,94.16,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
erm(F),ff859344-df01-45b0-a311-c4c1b74b8e3f,98.88,95.81,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
floR,025a135f-0673-4db1-8a4a-eb9e841e323a,97.2,92.22,Chloramphenicol;Florfenicol
floR,13ad2f6e-2254-4cc5-8846-89d9f567a3ab,98.44,92.21,Chloramphenicol;Florfenicol
floR,1eb84008-e25a-471e-9e60-1e34ef9522e5,99.51,95.82,Chloramphenicol;Florfenicol
floR,1ef69154-6bde-4d85-8e7b-884e34631b19,98.68,93.56,Chloramphenicol;Florfenicol
floR,2fcd3227-1eff-4b1b-be78-cfe72c8109f0,97.86,90.19,Chloramphenicol;Florfenicol
floR,8567c7fd-33a1-466b-9e27-b37f45775ac7,97.12,91.92,Chloramphenicol;Florfenicol
floR,b655d254-9e4e-4328-87d5-ee32f08ed535,98.27,92.4,Chloramphenicol;Florfenicol
floR,c54f4ceb-12fd-4dbb-a0c2-80fa037e4860,97.7,91.39,Chloramphenicol;Florfenicol
floR,ea26ab5b-aa1e-40bb-a6b1-9ea770f8496d,98.52,93.71,Chloramphenicol;Florfenicol
floR,edb00bca-d3fa-4626-89a6-ef95a3e61074,98.11,93.36,Chloramphenicol;Florfenicol
fosA7,ce5c492c-1ef6-4b74-9146-e2922b064ac8,97.16,89.55,Fosfomycin
lnu(A),4126036e-b0ee-4553-8576-8a3f31248e39,98.56,93.33,Lincomycin
lnu(C),78dc8cbd-0c37-43f0-bea2-cbbf0690903b,99.6,96.61,Lincomycin
lnu(C),7b98d20b-6b45-41fc-813b-7fadb8d32f59,99.39,95.98,Lincomycin
lnu(C),a3c42fee-5a55-4660-8724-b274f0c8dda2,97.58,91.77,Lincomycin
lnu(F),0daa7ba7-b4c2-4d72-8296-b2f6082819ea,96.72,90.67,Lincomycin
lnu(F),17fa4f22-7946-4c4c-971a-18486ae23247,97.69,92.2,Lincomycin
lnu(F),2277ebda-3210-4bb2-8ecc-b2d3f1bdc485,98.54,94.22,Lincomycin
lnu(F),39d9f4d7-d11f-427f-9237-bcc43d977d5a,97.57,93.73,Lincomycin
lnu(F),4a713991-7a01-49b9-93e0-b709d447e8bf,97.93,94.44,Lincomycin
lnu(F),a9e02f90-3ed2-4cb5-b4e7-2421f5fb9cda,98.3,96.46,Lincomycin
lnu(F),b76e7fc8-1c68-40b0-a4f9-1038f14f60da,96.84,92.9,Lincomycin
lnu(F),cbb76d36-029d-4e33-ad69-5b7872ccbaf5,97.93,95.29,Lincomycin
lnu(F),e76a0aa4-c8e8-424c-ae97-eee1d94e76a3,98.91,97.2,Lincomycin
lnu(F),f6cc1e7f-3fe5-45b5-b4db-ac6a4e69c81e,98.42,93.28,Lincomycin
lsa(A),026565f9-d0d6-48c6-b024-bb1a8a0dfc8a,97.6,92.75,Lincomycin;Clindamycin;Dalfopristin;PristinamycinIIA;VirginiamycinM
