Gene,ReadID,Coverage %,Identity %,Resistance
blaCMY-101,0207b6dc-45ed-42bb-be2b-efc9902b49c0,98.43,94.14,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanicacid
blaOXA-1,9e8f2125-a74f-4e1c-a9b9-46616c59e608,96.27,93.33,Amoxicillin;Amoxicillin+Clavulanicacid;Ampicillin;Ampicillin+Clavulanicacid;Cefepime;Piperacillin;Piperacillin+Tazobactam
blaOXA-362,295ef781-44e5-4563-88bb-9769c6693e02,98.19,92.91,Unknown
blaOXA-362,dfff64ea-f4c5-45b7-8dec-095904c34618,98.07,89.67,Unknown
blaOXA-362,f81adedf-3270-4149-8946-1d22a069c8f3,98.56,91.03,Unknown
blaOXY-2-1,25872c7f-f766-48d0-b1aa-327b377ce665,98.63,95.45,Unknown
blaOXY-2-1,405c0a3c-19e1-418a-a03a-95982da6c19c,98.4,94.24,Unknown
blaOXY-2-1,48fc31aa-177a-43a4-9e06-28df739508dd,99.66,95.82,Unknown
blaOXY-2-1,4e9f0496-030c-4782-9d29-3f4074aee71e,97.71,93.85,Unknown
blaOXY-2-1,764cad25-cd8a-44ab-b460-0befe2bb2d61,98.97,93.63,Unknown
blaOXY-2-1,76da455e-e349-4a58-8d64-6b000484a725,97.82,93.64,Unknown
blaOXY-2-1,8b595f2b-c846-4c9b-a467-e1a5d5eef8cb,98.97,94.06,Unknown
blaOXY-2-1,a324558a-206c-4f06-9d03-985dac7527df,98.63,96.69,Unknown
blaOXY-2-1,d1a7dd63-a2c2-4fc4-9df5-278619d8eb1e,95.42,91.63,Unknown
blaOXY-2-1,e3254a67-7707-4c59-8838-d49f51a4d805,81.21,96.1,Unknown
blaOXY-2-1,ee2c902c-f1ae-4d02-8311-3bd73d33c7a8,99.2,96.12,Unknown
blaOXY-2-5,2b0bb232-319a-4f38-9d76-a4c289ad009c,98.97,95.79,Unknown
blaTEM-150,d76d4489-d811-4d44-9b94-f8bfe1caeaf3,98.84,94.59,Unknown
blaTEM-156,81b6bfb0-91c3-48cb-a731-0aadef15e581,98.84,94.25,Unknown
blaTEM-156,a7f12d7c-2fa0-43a5-ad52-bbbfb6702d51,98.26,95.01,Unknown
blaTEM-156,c2ab7dd6-057d-414d-9c87-5faafe1f6019,97.1,92.42,Unknown
blaTEM-168,2eb65cfa-262d-4c50-90df-a2b167009213,83.51,93.4,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTEM-1A,16f3d799-0d51-40ca-9486-41c5f2c8827c,97.68,93.89,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1A,64048c2a-3584-4bc5-93db-c01ce1047852,97.91,93.91,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-1A,7eeec8d6-20ba-4854-83ec-35ea92c55025,98.37,94.48,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
blaTEM-29,f987c1a4-d0f2-4c89-a3a7-1da7728638be,82.69,88.31,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
blaTER-2,bb7d0a64-8a60-4e6d-bb8d-b50fd8779d5f,97.78,89.56,Unknown
blaTER-2,d9eced42-8e93-4234-ae20-5e8e0f7cf6c4,98.01,90.07,Unknown
blaTER-2,f54564fc-bdb8-4a25-b8a0-de961898953b,98.71,92.47,Unknown
catA2,0cce7e1b-1a75-44a3-a468-41f4264754b8,98.29,95.33,Chloramphenicol
catA2,701478d4-82d3-4e1d-8a0f-64973cbb7a22,97.82,95.32,Chloramphenicol
catA2,7859dd27-05c2-4e90-9145-1c49e9fbce62,98.13,95.38,Chloramphenicol
catA2,ed1a493b-991e-41ce-9818-fc4641ff96ce,98.13,94.73,Chloramphenicol
catB3,9e8f2125-a74f-4e1c-a9b9-46616c59e608,94.31,87.88,Chloramphenicol
cmlA1,f0d5e815-5fad-456c-96f1-1b7255583b55,80.24,94.02,Chloramphenicol
cmx,cf04b19f-4b6d-4286-bec0-d2700de8d78a,99.06,92.59,Chloramphenicol
cmx,f79519e4-cd6a-447f-84c3-82e349569f51,98.38,91.28,Chloramphenicol
dfrA1,106999be-3dfb-487b-a1ef-d8714d6c98af,99.58,94.59,Trimethoprim
dfrA1,2ad684f4-a96e-4a3d-9580-ae71018c8072,98.73,96.2,Trimethoprim
dfrA1,2cef2f4d-37f6-4e65-8af3-401703137580,97.68,86.3,Trimethoprim
dfrA1,2f985352-2ac8-46cb-a261-198df147cc72,99.58,96.43,Trimethoprim
dfrA1,3690bdb7-314a-49f8-89ec-692297a48067,98.52,95.2,Trimethoprim
dfrA1,393f9f26-3079-4c4f-a347-8133f62c5303,98.73,92.71,Trimethoprim
dfrA1,3d349b6c-96e3-4368-b505-64b0a43e72de,97.89,93.31,Trimethoprim
dfrA1,3ecd316c-7642-4cac-93b6-91359da8cc86,88.19,88.37,Trimethoprim
dfrA1,6d777b3e-4e6f-4ea5-9327-bd11442baf4d,98.73,96.03,Trimethoprim
dfrA1,6ed32494-424f-4294-be7e-531b9acd813d,98.1,91.34,Trimethoprim
dfrA1,76cbc7e3-4b01-4ec9-a1ad-a88d90a8903d,98.52,95.79,Trimethoprim
dfrA1,828a9e03-0be7-469d-a09f-bead64040314,98.31,87.09,Trimethoprim
dfrA1,8f022e71-cfbe-42d1-a1d1-24a4ff400580,87.13,88.63,Trimethoprim
dfrA1,95e46bde-fc86-441a-a3bf-0f2b1fe42aa4,99.16,94.58,Trimethoprim
dfrA1,986310ea-7fcc-4eaf-889f-0737a16bb7b7,97.47,94.35,Trimethoprim
dfrA1,b4feb18b-efff-4f8e-911d-159ecb86bcd3,88.19,98.11,Trimethoprim
dfrA1,c5390643-98f6-4fde-8c36-543ed722cd6e,99.16,98.53,Trimethoprim
dfrA1,c91ecdc8-e069-4161-af17-448b0ab6ab57,99.16,94.14,Trimethoprim
dfrA1,d0fc9d5a-9dfa-4fac-a71f-15fafd8df72e,98.95,96.01,Trimethoprim
dfrA1,df92c731-7e03-4a58-8649-397252ec3fa2,99.58,96.44,Trimethoprim
dfrA1,dfd423d4-b9ae-4638-ac09-9c61fba3c784,98.1,93.7,Trimethoprim
dfrA1,e7a25e07-34bf-4551-a4ab-c1ce27b1f744,98.31,94.39,Trimethoprim
dfrA1,eea5938f-bc82-489d-99df-2f63b05e3fec,97.68,93.04,Trimethoprim
dfrA1,f84ccaf1-01ab-4327-8389-153216c650a5,91.98,95.48,Trimethoprim
dfrA1,fa21763a-b09d-4567-841c-b021eb4a758d,99.16,93.35,Trimethoprim
dfrA1,fcf21850-f5fc-42f9-84cc-e130c6772ce2,98.52,93.53,Trimethoprim
dfrA12,7de0be23-0087-4d50-98b0-346740f60c9f,97.39,93.25,Trimethoprim
dfrA12,a9ac85be-abca-4ea0-ae1b-b07c49bf19d6,99.0,95.23,Trimethoprim
dfrA12,c021f894-e7dc-420a-adb8-e7ddc8ea67fc,97.39,89.9,Trimethoprim
dfrA12,df7cc550-5884-413c-b9dd-dd3394fcac97,97.79,95.38,Trimethoprim
dfrA17,240be65d-89ce-4b40-b650-3dfd2d43dbc5,97.05,94.28,Trimethoprim
dfrA17,25ab88bb-8a3f-4e43-aab9-3e1a9f173f78,89.24,85.37,Trimethoprim
dfrA17,2f48beec-60e9-459c-840e-5cc792780c7a,98.1,94.74,Trimethoprim
dfrA17,3330bd1a-aa39-4428-92cf-2deb9f6381d0,93.88,88.36,Trimethoprim
dfrA17,33b838e4-aecb-4eda-a177-bf29059008f9,97.47,95.97,Trimethoprim
dfrA17,6bd137a9-5909-44f0-91c6-0f68db3625aa,97.68,93.36,Trimethoprim
dfrA17,76fda742-b708-46d4-8cc2-22451610092f,97.89,93.53,Trimethoprim
dfrA17,858e564d-ba50-45ae-931f-7c869319f5ce,98.1,93.89,Trimethoprim
dfrA17,b4ce1068-0ad4-410e-9644-adf7c8c0bac9,97.89,93.74,Trimethoprim
dfrA17,b93c3a72-3a73-4545-8ce0-7c3e0522acb9,99.16,95.81,Trimethoprim
dfrA17,ba2ca868-962b-4578-8b12-7e74087a170c,99.16,97.48,Trimethoprim
dfrA17,ba9abdf9-0d96-4769-b213-ccf2c9ffa600,99.79,94.81,Trimethoprim
dfrA17,e4db7f09-d88f-46cc-89c5-efb1347bce13,96.41,93.08,Trimethoprim
dfrA17,e5034bac-57cf-4428-ad7c-e10b239a43fb,92.19,88.3,Trimethoprim
dfrA17,e5f623c3-bf1a-46ba-ad1e-ee23a17e2745,97.89,92.5,Trimethoprim
dfrA17,e923cba9-6271-4b39-b60d-82d178567df8,97.68,97.01,Trimethoprim
dfrA17,fb21c6e9-87cc-4b89-80e5-5273b20c4799,99.58,96.26,Trimethoprim
dfrA20,37d6ca4b-7654-4120-9392-40950e44557c,97.84,95.31,Trimethoprim
dfrA20,85e10706-a2a3-4dfc-be29-744eade197f6,90.2,95.52,Trimethoprim
dfrA20,91e654f1-9abb-4769-af34-a51e4ffcdee1,99.41,97.28,Trimethoprim
dfrA20,ab9db439-7b8e-4a3d-a22b-e097c87afd48,97.84,94.55,Trimethoprim
dfrA20,f93a2d58-f7dc-4b11-b193-6121748d0104,98.24,96.1,Trimethoprim
dfrB3,728ae213-86b7-42f4-a353-b67cd6d3aac7,91.98,84.07,Trimethoprim
dfrB3,ee31702a-0931-4700-9315-b97868ee1c3c,93.25,84.07,Trimethoprim
dfrB7,8f612524-81a7-49ff-86cf-8b88062fd37c,96.62,82.2,Trimethoprim
dfrB7,ee31702a-0931-4700-9315-b97868ee1c3c,98.31,81.41,Trimethoprim
dfrG,1261253d-ec83-4fff-b3e0-3fa4b966b2d0,97.99,80.68,Trimethoprim
dfrG,8cf4836f-f3f8-4ce5-a227-2b59a451cf9c,91.37,95.06,Trimethoprim
erm(F),46ac77cd-b880-4ac5-a32b-c911fdd5da99,98.38,93.94,Erythromycin;Lincomycin;Clindamycin;Quinupristin;PristinamycinIA;VirginiamycinS
floR,01b2abd6-5b6c-4f24-80c0-f3035a73a23c,96.79,91.13,Chloramphenicol;Florfenicol
floR,02e8bb5c-224c-4003-89be-799f089c96ae,99.18,93.81,Chloramphenicol;Florfenicol
floR,064fccb1-3cca-48e1-9fa4-a600e1105703,94.57,88.14,Chloramphenicol;Florfenicol
floR,06dc0719-0b7b-4985-ab9a-b2d1e8976c6f,98.11,91.62,Chloramphenicol;Florfenicol
floR,0b505b80-2be8-46f2-a43e-9466ff506b9f,98.44,92.62,Chloramphenicol;Florfenicol
floR,19ed1006-f0d1-4287-8574-8e9d52f91870,98.93,94.78,Chloramphenicol;Florfenicol
floR,2e531ecf-f040-4bad-9a94-2d9f15ace901,97.53,91.77,Chloramphenicol;Florfenicol
floR,2f39b514-85a6-4f74-b822-ff3140eb994b,98.93,95.4,Chloramphenicol;Florfenicol
floR,382cb935-a03f-4ac0-a3e9-ee7fb071281d,97.7,91.8,Chloramphenicol;Florfenicol
floR,3922987c-1417-43d7-a6cc-ffec51365025,95.72,88.17,Chloramphenicol;Florfenicol
floR,394b4c80-c2b2-4d38-a710-b1af5e300bd9,98.44,94.98,Chloramphenicol;Florfenicol
floR,39f6bd55-4b26-421b-b0a9-6437f65ecf3f,98.52,92.62,Chloramphenicol;Florfenicol
floR,3bc8b8b2-1697-40b9-9125-cda6a141eb33,99.18,94.44,Chloramphenicol;Florfenicol
floR,47d3f183-1745-4ddb-a6b8-e2d07df49319,98.85,91.94,Chloramphenicol;Florfenicol
floR,49b14b9e-1285-4e6d-bdbb-601916c3296e,98.27,91.68,Chloramphenicol;Florfenicol
floR,4bd29345-97ac-4e3b-9796-d1d086b19584,98.11,91.66,Chloramphenicol;Florfenicol
floR,4c0d7a43-84ab-49c3-a1d4-4cdaf7f18c17,92.43,91.39,Chloramphenicol;Florfenicol
floR,4c4096ee-51dd-4f7b-9eaf-1407273e5aaa,98.44,94.44,Chloramphenicol;Florfenicol
floR,59e03cff-ce1a-4132-8417-1df30fcb6d04,86.17,91.57,Chloramphenicol;Florfenicol
floR,5cca704a-fb49-4e77-8e45-94f86a8a4308,98.27,93.14,Chloramphenicol;Florfenicol
floR,5ff5392a-91d4-42c9-916e-2b4d3ac374b1,91.11,88.78,Chloramphenicol;Florfenicol
floR,646717f0-b49e-4f83-b66b-79cc8617b5d5,98.19,91.84,Chloramphenicol;Florfenicol
floR,65fde5c2-38e2-48d7-9183-daf447fb84e6,98.68,93.14,Chloramphenicol;Florfenicol
floR,692d69f1-b80b-471c-94b7-23c0f8f0dcef,98.11,92.81,Chloramphenicol;Florfenicol
floR,76828e97-8d30-40b0-b4eb-3303f5147825,98.85,94.58,Chloramphenicol;Florfenicol
floR,77ee5082-83cd-48b5-8fa9-91bd56b2f16c,97.53,82.77,Chloramphenicol;Florfenicol
floR,7f7f2e2c-2d87-4caa-bbc0-de4b958b0a50,98.68,95.34,Chloramphenicol;Florfenicol
floR,81e1373f-fc32-4224-ae84-90ae613b92a2,98.85,93.57,Chloramphenicol;Florfenicol
floR,8ea23974-dc8a-46fc-b996-df5ebab24e08,99.01,94.46,Chloramphenicol;Florfenicol
floR,965741b9-6b3f-4a4b-b152-2d590d23577c,97.78,91.73,Chloramphenicol;Florfenicol
floR,a4141b30-b16f-4bf7-a154-f1013d1282c6,98.85,93.25,Chloramphenicol;Florfenicol
floR,a4afdc36-1fe0-4a48-abbf-5f91bdbb6d0a,99.51,94.39,Chloramphenicol;Florfenicol
floR,a91740b5-2b67-4541-b41e-7698fc99b3b2,98.93,93.69,Chloramphenicol;Florfenicol
floR,b036b9aa-36db-4747-92c1-a97f04702c58,95.47,86.03,Chloramphenicol;Florfenicol
floR,b0d2415e-c76a-4a57-8a4b-485c42ede715,98.93,93.72,Chloramphenicol;Florfenicol
floR,bf6e9b72-74bb-416a-bcb5-f26aa9ea7652,97.7,92.11,Chloramphenicol;Florfenicol
floR,c03f7e2d-f576-4d70-9621-a8d546a602e0,98.19,94.36,Chloramphenicol;Florfenicol
floR,c0adee97-65d6-471a-a9bc-46ff7535bbe8,96.54,89.43,Chloramphenicol;Florfenicol
floR,c24e59ac-8a0d-44fe-a4e5-bdf8e45585c3,97.53,90.43,Chloramphenicol;Florfenicol
floR,d242587b-4acf-4639-8c7c-8cdcbe360795,99.18,94.68,Chloramphenicol;Florfenicol
floR,dcdb2358-4fad-4cd2-90de-51630f5320a6,98.85,95.18,Chloramphenicol;Florfenicol
floR,de94cca2-5a29-46ac-8a17-e8a682dd86cf,98.02,92.53,Chloramphenicol;Florfenicol
floR,dfe6d7ee-5eb8-47d7-8521-c54da9d6886d,98.44,93.59,Chloramphenicol;Florfenicol
floR,e335ef60-6911-4617-8dc9-ad0937ac6dd5,98.52,91.58,Chloramphenicol;Florfenicol
floR,e465e81d-f898-4a70-9ee8-b8097421f696,96.46,87.21,Chloramphenicol;Florfenicol
floR,e47708d4-661e-4d67-b35c-b3c37eb63a41,98.19,94.27,Chloramphenicol;Florfenicol
floR,f07f4053-5495-4f1c-ad76-0cc8ccedbdc8,98.02,92.51,Chloramphenicol;Florfenicol
floR,f16b63ba-56ec-4438-81be-ee46b0fe5371,98.77,92.18,Chloramphenicol;Florfenicol
floR,f28bc884-ae6a-4399-b303-f82371b5e184,96.79,88.15,Chloramphenicol;Florfenicol
floR,f64007b0-83b7-41e1-911a-131ba33f0474,98.11,91.14,Chloramphenicol;Florfenicol
floR,f6867395-830b-4ad9-9703-4f5cb2e93724,98.19,92.44,Chloramphenicol;Florfenicol
floR,f78bbd02-f7fd-46b0-a194-0e02f7c56682,98.11,92.76,Chloramphenicol;Florfenicol
floR,fcecdfdd-10a2-4589-8365-7ea828e7d5ce,98.44,93.23,Chloramphenicol;Florfenicol
floR,fd5dd6c1-fcca-4afb-a018-65cdcd775c4c,98.52,93.37,Chloramphenicol;Florfenicol
floR,fe1208dc-b3cc-4350-a21c-2508e0e9e103,98.19,92.64,Chloramphenicol;Florfenicol
floR,ff79d0f4-8ec3-4090-8603-c68a9e5217ce,98.6,93.25,Chloramphenicol;Florfenicol
fosA,9e6494de-bd5d-413a-b4ca-05595f4b6780,99.29,90.05,Fosfomycin
lnu(C),83ab39f2-8027-40e6-9f18-0c9033438a43,98.99,96.6,Lincomycin
lnu(C),9e32d669-6bc0-4c09-9af4-b8d34201416d,93.33,87.3,Lincomycin
lnu(C),bdda73e6-02cf-4c51-ba30-4dccb40c5e30,97.37,97.73,Lincomycin
lnu(C),de58d5cb-ce48-437a-bb46-c83765816233,99.6,97.2,Lincomycin
mdf(A),03b67505-6a80-41d7-8a93-aa9fcfe7cb71,98.38,95.39,Unknown
mdf(A),20ae1fcc-f9ae-4e49-8016-2217b7f5b0e2,99.51,96.45,Unknown
mdf(A),2cbf91a9-a16b-4e40-9ee8-4bc72a71b8da,97.49,92.42,Unknown
mdf(A),42f6c8d8-71bb-462e-8815-28cc3d306d7e,98.54,94.83,Unknown
mef(A),bfd5bf04-d9aa-4159-a779-748e2311473c,95.24,85.37,Erythromycin;Azithromycin
mef(A),c6503d5b-d0a6-4b81-9ea0-29f04e1d4a92,98.19,89.74,Erythromycin;Azithromycin
mef(A),ef435dc8-9618-49d7-9a60-fa640373b1df,97.13,88.47,Erythromycin;Azithromycin
mph(B),11801a37-bb06-454d-8909-cf8574d2fe6d,98.68,93.59,Erythromycin;Spiramycin;Telithromycin
mph(B),1fedb9f6-d3db-4493-a403-b9416045770e,97.58,92.48,Erythromycin;Spiramycin;Telithromycin
mph(B),4daa2619-04bc-464c-a1c3-bc6acabd36a4,98.13,95.1,Erythromycin;Spiramycin;Telithromycin
mph(B),871f3075-39d6-45fe-937a-1c3dbcf39008,98.35,93.77,Erythromycin;Spiramycin;Telithromycin
mph(B),9d0cddf3-de89-443c-913c-20c640fbe51c,98.46,94.35,Erythromycin;Spiramycin;Telithromycin
mph(B),b9db79be-b388-476f-bacb-5677eac6c7cf,98.79,94.69,Erythromycin;Spiramycin;Telithromycin
mph(B),ccf4c097-c9c1-4f17-8284-1fe3caa8a855,99.34,96.64,Erythromycin;Spiramycin;Telithromycin
