Gene,ReadID,Coverage %,Identity %,Resistance
aph(6)-Id,f0962326-d161-4c8f-8285-cc775640b816,97.85,94.18,Streptomycin
aph(6)-Id,ffac2cd7-6328-49b4-a71a-9f487ea81480,99.04,95.14,Streptomycin
blaTEM-1B,3c3509a3-3936-464e-8394-b9f6f9048034,98.26,91.08,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
catA2,7238fc81-20a4-49bd-a1f9-72eb5f77f237,98.75,87.4,Chloramphenicol
dfrA12,3202c843-8e1a-4777-aa8a-0010ff1a4c9f,98.39,95.04,Trimethoprim
dfrA12,795190cf-44ed-4c0f-87ee-937f49536fb2,97.99,93.04,Trimethoprim
floR,1bd5348f-0592-4a01-ae39-ae186eec4412,98.27,81.94,Chloramphenicol;Florfenicol
floR,2f519ae6-14b3-4b4a-8a11-71a3a31dbb3e,98.85,82.89,Chloramphenicol;Florfenicol
floR,5b659f50-a805-4a00-a280-5bb1c594d3c9,93.66,85.44,Chloramphenicol;Florfenicol
floR,e3283d1d-cf4a-4bcd-b5b8-19c9c57fec9b,98.52,81.23,Chloramphenicol;Florfenicol
mdf(A),39526c14-56e7-4b53-8a32-c0463d0632d6,80.94,93.77,Unknown
mph(B),d4b71e3d-8574-45bf-b988-534e1d83800e,99.12,94.71,Erythromycin;Spiramycin;Telithromycin
mph(B),d64e6b8f-5704-4053-a3ce-73a664f9d64a,96.37,90.39,Erythromycin;Spiramycin;Telithromycin
qnrB19,003bb392-79d4-4ae2-ad03-8255a1a1d340,99.22,96.46,Ciprofloxacin
qnrB19,00768bca-6c55-4c68-80cb-df90b15e2ab5,93.49,87.33,Ciprofloxacin
qnrB19,00dae68e-b4ac-4f8b-845b-c024f4e34d42,97.98,94.13,Ciprofloxacin
qnrB19,010890e8-9a76-4a73-8678-2b4e78e4a997,90.39,90.94,Ciprofloxacin
qnrB19,011ae560-e71c-41bc-9f9e-fe9512f787fd,98.6,95.56,Ciprofloxacin
qnrB19,011dac51-5dda-41e0-a405-0e0bfaae5d2e,98.29,94.17,Ciprofloxacin
qnrB19,02de159b-f101-4afe-bad8-5c6df59913d0,99.53,97.69,Ciprofloxacin
qnrB19,03248bb0-b432-46eb-8132-3ab0dbe61f3a,97.98,93.41,Ciprofloxacin
qnrB19,03788d37-d82a-42f4-a396-02d98defc56d,99.22,94.81,Ciprofloxacin
qnrB19,03c0791d-26a3-4350-aafe-571f9c3722db,99.22,95.72,Ciprofloxacin
qnrB19,040172b1-c465-4829-9e60-1b9270438c23,98.29,94.31,Ciprofloxacin
qnrB19,043dc18a-9da9-4b70-b497-889c89e8ec73,97.67,85.63,Ciprofloxacin
qnrB19,046cb0f8-fc50-4bca-9314-3c4594e53bf1,99.07,96.61,Ciprofloxacin
qnrB19,047638a8-24aa-45a6-aed5-b41e633f3dad,98.14,94.95,Ciprofloxacin
qnrB19,05232b99-671f-47e7-84be-0c0ee1eb2722,99.38,97.24,Ciprofloxacin
qnrB19,055b6d1a-d52e-4146-9d04-4a4dc4afedaa,98.76,94.34,Ciprofloxacin
qnrB19,05c374d7-7317-4103-93b7-3d6272d80891,97.21,95.62,Ciprofloxacin
qnrB19,05d05f03-c225-4a2b-bbe4-c525ae1844cc,87.91,96.15,Ciprofloxacin
qnrB19,066f767f-631c-42e3-8caa-603cd4fb3de6,98.29,94.2,Ciprofloxacin
qnrB19,0763f685-eff9-42a9-84ca-7649a7f4a40c,99.22,94.94,Ciprofloxacin
qnrB19,077054ae-5742-41c0-b553-dfb2396ae0fe,98.76,96.3,Ciprofloxacin
qnrB19,077ff782-f5d1-4825-8256-91d6022b11e3,98.76,94.6,Ciprofloxacin
qnrB19,07faaaf2-6721-412a-931a-ed667a28bad0,97.21,93.68,Ciprofloxacin
qnrB19,087683d2-a090-4946-a8eb-fcbcb1721f2c,98.29,90.74,Ciprofloxacin
qnrB19,08f74f70-ffd0-4ad7-9641-b8376084f729,96.9,88.69,Ciprofloxacin
qnrB19,0b4c9206-9b8d-4818-9e4d-1e61792a1120,97.67,92.91,Ciprofloxacin
qnrB19,0bfff3fe-fbca-4164-a790-d1d834669d03,95.81,89.97,Ciprofloxacin
qnrB19,0c74b3c2-362e-4849-a3cc-9f1a6615f5f2,98.76,94.97,Ciprofloxacin
qnrB19,0c8ff779-8f69-4d01-a32c-ddda0748ab98,98.6,92.37,Ciprofloxacin
qnrB19,0ccd8d78-adc7-43ee-b160-b68ad53663bb,97.83,93.56,Ciprofloxacin
qnrB19,0cf2f25c-34d8-4600-8cd6-580c67382d4a,84.5,91.74,Ciprofloxacin
qnrB19,0d2cb6a9-a499-4860-b341-69dc67da7292,97.83,93.77,Ciprofloxacin
qnrB19,0d4c5034-0ee4-456b-b39b-341db692e50d,98.91,95.09,Ciprofloxacin
qnrB19,0d7dfa8f-e3d2-4ff0-a6d0-56f5c9f69b19,99.07,93.22,Ciprofloxacin
qnrB19,0dbcbe4b-d99c-4632-8e7c-5b15b3fd633a,98.45,95.23,Ciprofloxacin
qnrB19,0e3febfb-268d-4620-aa39-e7e65caa76b1,97.83,89.64,Ciprofloxacin
qnrB19,0fdd2047-28de-42a5-9b36-37089b833292,98.91,93.71,Ciprofloxacin
qnrB19,0fe0bbfc-1202-4ad5-ac8c-c7a7e81c124e,95.97,93.7,Ciprofloxacin
qnrB19,103db14e-1fcc-43c2-b041-16469cb2be4e,98.29,94.31,Ciprofloxacin
qnrB19,10592a2a-f318-4532-bb24-e3f2dab7ee30,97.52,92.92,Ciprofloxacin
qnrB19,106a6764-2b8e-45c9-8136-f16a44137214,98.45,93.55,Ciprofloxacin
qnrB19,10b829e6-f845-4301-a250-5c0e2b0e3518,98.14,93.22,Ciprofloxacin
qnrB19,10ba4294-d144-4175-90df-4cee047095a0,96.74,95.92,Ciprofloxacin
qnrB19,10c05d52-395c-4fd5-8f34-2f79c06decaa,97.52,95.23,Ciprofloxacin
qnrB19,10c14ce8-6273-4ddf-9cfc-4f90f59d9363,95.66,94.97,Ciprofloxacin
qnrB19,10d32a32-771d-4d48-80bd-63b547b3e3e4,98.29,94.48,Ciprofloxacin
qnrB19,10ea2fe2-f7d5-4aaf-b1f9-95b799b35074,97.52,90.41,Ciprofloxacin
qnrB19,117d2012-16f7-4deb-9464-c7a22c187553,99.07,98.14,Ciprofloxacin
qnrB19,11cd9531-b810-42de-92e7-19713adf9882,97.83,94.43,Ciprofloxacin
qnrB19,11dc00e3-9dd4-43e9-97fe-876cc426e12c,99.38,95.71,Ciprofloxacin
qnrB19,11f9bfe2-a4eb-4d83-88e2-f2529580dcb1,99.07,96.46,Ciprofloxacin
qnrB19,12876b43-235a-47f3-a53e-b76cebef1ea1,99.38,96.16,Ciprofloxacin
qnrB19,12d2b802-a501-4fd6-9dd2-83df5a50ba35,98.76,94.73,Ciprofloxacin
qnrB19,12f688aa-f8a2-4f5e-ab33-67ac7a56633a,98.6,96.61,Ciprofloxacin
qnrB19,14d4171c-0102-4741-8880-85a564bd4d0f,98.45,92.8,Ciprofloxacin
qnrB19,14fe2c6e-6962-4c0a-931c-d6669102582f,98.91,94.94,Ciprofloxacin
qnrB19,16637f65-132c-43cc-a74c-ddd29fbb8865,98.76,94.62,Ciprofloxacin
qnrB19,17714403-17e2-4169-a400-a6277fc6840b,98.6,96.14,Ciprofloxacin
qnrB19,182ce685-be6b-4d5d-8043-03903d2ab911,98.14,93.54,Ciprofloxacin
qnrB19,188880ec-0cf2-4845-93c6-3e5d718f7998,98.76,94.61,Ciprofloxacin
qnrB19,18db11f4-7361-4d86-8130-3d9a9ed49a31,98.14,93.59,Ciprofloxacin
qnrB19,190647ad-d131-4a29-9836-3ff4438d581e,96.28,95.43,Ciprofloxacin
qnrB19,19494f76-f636-42b3-a055-be5158f4d5ae,99.38,94.52,Ciprofloxacin
qnrB19,1955a01f-93ea-471f-b52c-80ece7ef4f46,98.91,96.14,Ciprofloxacin
qnrB19,19d07df7-011a-46d9-82d0-fecf011d97d4,97.98,93.99,Ciprofloxacin
qnrB19,1a30ca41-11f8-4069-9357-464c3ccec7d4,97.36,94.9,Ciprofloxacin
qnrB19,1ab512b1-df34-4996-b6ad-898c4494b78f,97.05,91.3,Ciprofloxacin
qnrB19,1c380c05-5fba-4c4a-93ac-aa9464a6afcd,81.55,97.56,Ciprofloxacin
qnrB19,1cc13730-5b91-4a79-af3b-e4d80b08743f,98.45,95.24,Ciprofloxacin
qnrB19,1db8d6f0-93f9-430a-8983-af34ab437fca,99.22,94.5,Ciprofloxacin
qnrB19,1dc7c695-7608-455b-92d1-ababfeb9dc3a,98.76,96.44,Ciprofloxacin
qnrB19,1dfdf6ea-9b78-4efe-af2e-4497006e28a1,98.6,95.55,Ciprofloxacin
qnrB19,1e71c2bd-f70f-46a5-828e-f1d9e4a66b14,98.91,94.15,Ciprofloxacin
qnrB19,1eb6ccd4-2390-4209-ab83-ac7a83b55f47,98.76,96.31,Ciprofloxacin
qnrB19,1fa10957-b8aa-4898-8ad2-dbaa0bd68eb6,98.29,94.3,Ciprofloxacin
qnrB19,1fca951a-1a0d-444b-bcdf-1ee17c54dc04,89.46,97.08,Ciprofloxacin
qnrB19,1fde7ca3-8877-4466-96ed-76d7da85c2f2,97.52,96.11,Ciprofloxacin
qnrB19,1fff8420-ff4f-4270-871e-647b65c60c18,98.6,94.79,Ciprofloxacin
qnrB19,2027186a-018d-4e29-9c4f-3cb88b6c3387,98.14,90.8,Ciprofloxacin
qnrB19,208379d6-7a11-4ef7-ac00-eb4ba1a7eb45,97.83,92.53,Ciprofloxacin
qnrB19,215354f1-da1a-4862-8129-bcb62ed60c19,98.91,96.76,Ciprofloxacin
qnrB19,21caae83-af70-4c7a-bf33-9e14c81a2e99,98.29,90.74,Ciprofloxacin
qnrB19,21e1b5bc-8ed3-42c9-b46d-41dc56f7902c,99.22,95.08,Ciprofloxacin
qnrB19,22ae9bfa-7cd2-4de0-9c7d-75471c90640e,98.6,95.22,Ciprofloxacin
qnrB19,2368c185-beea-47a0-8c8c-fef715872ce4,98.91,96.63,Ciprofloxacin
qnrB19,238e0dfd-07eb-4d63-a6a6-59951dfddc06,97.21,93.05,Ciprofloxacin
qnrB19,2393be6e-4bda-4a8a-adcd-cf666309a71f,99.53,93.5,Ciprofloxacin
qnrB19,256a793c-ea99-442c-9755-c22d0baf06a2,98.76,94.62,Ciprofloxacin
qnrB19,257354cc-b77a-422c-bab0-a1cc6f9b14c0,97.98,94.44,Ciprofloxacin
qnrB19,26175455-690f-4ee1-8ea8-1ef28036a5bc,97.36,90.21,Ciprofloxacin
qnrB19,26664be6-5806-41f4-b0f7-2f0f903f76c0,99.69,94.22,Ciprofloxacin
qnrB19,268593eb-74c4-40f1-88ec-fb38ba6e5c65,98.6,92.72,Ciprofloxacin
qnrB19,2781dcf7-0e3f-4b33-ab04-96d1e3f880b3,99.53,97.08,Ciprofloxacin
qnrB19,279e26d6-49f2-43c1-bed8-dcb85ef0e65a,97.98,95.23,Ciprofloxacin
qnrB19,280adf1c-d7d9-499e-946e-1376e947db87,97.52,94.3,Ciprofloxacin
qnrB19,295c757e-8f4a-4d95-99fd-803070398131,98.45,95.24,Ciprofloxacin
qnrB19,29eeae7c-7b50-4879-b669-30f0fabf4f32,97.67,92.55,Ciprofloxacin
qnrB19,2a975e62-4a91-4d09-8436-9728ee4574c2,97.98,92.69,Ciprofloxacin
qnrB19,2b13f5d6-aaa5-4568-8c94-7e7e33d0ae81,99.53,97.7,Ciprofloxacin
qnrB19,2b9c67f4-f769-406b-b293-82b03b751632,98.6,94.46,Ciprofloxacin
qnrB19,2bf9eb6f-e3d0-4532-b654-fbbc9f6aa0ca,98.91,92.77,Ciprofloxacin
qnrB19,2c05c778-686a-4017-9fd2-36b86509d02b,98.91,95.09,Ciprofloxacin
qnrB19,2c7ce662-2749-4694-aeda-828c40d5a7da,97.83,92.47,Ciprofloxacin
qnrB19,2c877943-fa8e-490c-939b-08dbd3e4a788,96.12,90.09,Ciprofloxacin
qnrB19,2cc3b986-b12e-462c-bc72-66eff9caabcd,96.43,94.2,Ciprofloxacin
qnrB19,2ce94567-3163-4a39-aefd-fc175abd51d9,98.76,96.15,Ciprofloxacin
qnrB19,2dedca7a-f392-4795-975a-00d5e81b0a9f,97.83,93.55,Ciprofloxacin
qnrB19,2e5e770c-0bbd-4494-9653-b2502c2475d7,98.29,92.79,Ciprofloxacin
qnrB19,2ea9107e-56de-44c4-ab1a-b70181e7e5e3,88.06,98.25,Ciprofloxacin
qnrB19,2ed003b7-a403-49c6-a144-c051dac3e5d9,95.35,91.07,Ciprofloxacin
qnrB19,2f18d566-4d90-4f21-81f2-a24674f01800,97.98,95.84,Ciprofloxacin
qnrB19,30df4142-d64e-409d-a33e-301ba5d6190c,99.07,96.31,Ciprofloxacin
qnrB19,30e30403-2194-4b20-9718-0fdb06959a17,98.45,93.66,Ciprofloxacin
qnrB19,3126d227-e550-4556-ba29-09f2f057e019,97.98,93.57,Ciprofloxacin
qnrB19,3169423e-7f2a-4453-aab9-d9cdc654bf22,94.88,90.85,Ciprofloxacin
qnrB19,31fa8f5f-3be2-456b-bed3-ae9a10896bd9,98.14,94.29,Ciprofloxacin
qnrB19,3205eb4a-b11e-420f-94eb-713d96ea2325,96.59,89.79,Ciprofloxacin
qnrB19,324a190d-a0b8-45e3-bb9d-338231ee576c,98.76,94.5,Ciprofloxacin
qnrB19,326fb749-ae8d-44dc-a4a8-fdb8fc7ca020,99.38,96.78,Ciprofloxacin
qnrB19,34931dcd-599c-485b-856e-9daef5c14040,98.14,95.21,Ciprofloxacin
qnrB19,352374b2-4c2d-4500-8f16-69d19704328b,98.45,94.93,Ciprofloxacin
qnrB19,359d50cb-2b0b-4268-8863-cffdd2d00a6e,98.45,95.84,Ciprofloxacin
qnrB19,35f106db-c415-4a99-b275-f94eaeab4a89,98.14,94.92,Ciprofloxacin
qnrB19,35fdc786-5760-4bd8-a7d5-14787db3ab9a,98.76,96.47,Ciprofloxacin
qnrB19,361997a9-1f41-462c-8e43-76d87438f834,98.6,97.35,Ciprofloxacin
qnrB19,371f549c-eaca-4390-a6ef-52d6e1b1ed8f,98.76,93.86,Ciprofloxacin
qnrB19,373173ab-06c4-4b3b-8027-8c6c6ffc8772,97.67,94.24,Ciprofloxacin
qnrB19,37446bd3-79bb-46f7-b409-786650d79c32,83.57,94.95,Ciprofloxacin
qnrB19,377539a6-e8b0-4adf-9ceb-98f34a2403e7,98.29,90.26,Ciprofloxacin
qnrB19,38255461-1689-4506-8e6c-9d6bd2afbe50,99.38,98.3,Ciprofloxacin
qnrB19,38737b1d-4be9-4a36-b57f-fb13f61801fb,99.07,94.19,Ciprofloxacin
qnrB19,389cffb8-835a-45af-9e14-c364c70aa5d0,95.81,92.12,Ciprofloxacin
qnrB19,390fee15-9c62-4a86-af12-895618160546,97.98,94.78,Ciprofloxacin
qnrB19,39ced925-30de-4062-8aa6-40a9e7cff080,99.22,97.07,Ciprofloxacin
qnrB19,39d5e060-38d3-4b6b-b0c6-cf693898be4c,97.52,90.8,Ciprofloxacin
qnrB19,39fe76d0-d17c-405b-8508-63a5cbb0ae87,84.96,90.17,Ciprofloxacin
qnrB19,3b50ee61-161a-4364-b298-97bbb80551bf,97.36,91.28,Ciprofloxacin
qnrB19,3c4187e7-cf69-4df6-81a8-7f30788d2380,97.83,95.24,Ciprofloxacin
qnrB19,3c50d386-8b61-4bf4-9ff2-66cacf759a67,99.07,96.61,Ciprofloxacin
qnrB19,3c51d9ea-da80-4b7f-93fc-0c356738a595,98.76,95.71,Ciprofloxacin
qnrB19,3e20ae7a-678a-4d0b-aec8-2dd9c1b3168e,98.6,92.61,Ciprofloxacin
qnrB19,3e5ab75e-2bce-43ef-8e68-8fc1ddc0900f,94.73,85.41,Ciprofloxacin
qnrB19,3e7f0dd6-7085-4de0-a2b5-ad72f1df29f9,98.76,95.54,Ciprofloxacin
qnrB19,3e9c32b6-e75d-4e8b-9aaf-4ccfbc8e6402,99.38,96.78,Ciprofloxacin
qnrB19,3ead76ad-0b58-4376-9a6b-397991e9edc7,98.45,94.15,Ciprofloxacin
qnrB19,3f106f33-f803-4183-8602-cedaa2423950,96.28,88.06,Ciprofloxacin
qnrB19,3f2b6751-b9fd-4bef-8cdb-b6896b6d15b1,82.64,88.2,Ciprofloxacin
qnrB19,3f8e2a0b-ae9a-4c61-8016-5af16361e494,98.91,95.25,Ciprofloxacin
qnrB19,3f8ed0fb-f713-4046-87d3-c34d7bbc8474,98.45,96.46,Ciprofloxacin
qnrB19,3fe4c53c-4f1a-4fff-844c-38253593e4c2,98.45,92.59,Ciprofloxacin
qnrB19,4030398b-5d28-4963-9e6c-a4eedfd92848,96.43,92.57,Ciprofloxacin
qnrB19,403cad7b-91fe-4cd0-8e9e-4f43e3093946,95.5,87.27,Ciprofloxacin
qnrB19,40642342-740b-4c96-b47f-07c62326d630,98.29,93.55,Ciprofloxacin
qnrB19,40edee94-1ac0-4518-acd3-5582620c260d,80.62,93.63,Ciprofloxacin
qnrB19,40f9e16c-46d1-46c9-bc86-c8e52dd8cc49,97.36,86.47,Ciprofloxacin
qnrB19,426c4d83-e611-489a-bc95-e1caadff110b,81.09,96.41,Ciprofloxacin
qnrB19,42f89e72-9cba-480b-9a86-aa519ced9d29,98.29,95.39,Ciprofloxacin
qnrB19,432d9bb3-ae71-4d15-91d3-73dd59d05419,97.21,93.54,Ciprofloxacin
qnrB19,4383e89d-0f61-44bf-a361-d91c33eb10a7,98.6,94.76,Ciprofloxacin
qnrB19,439c4f9f-4a47-4670-b43a-c91e22e9e23e,97.83,92.65,Ciprofloxacin
qnrB19,43c03ca1-17ba-4e1a-8b89-2116c088591e,98.91,96.31,Ciprofloxacin
qnrB19,4407f1b3-19c9-4cd4-8a09-5a8468c746b5,98.45,96.0,Ciprofloxacin
qnrB19,44084009-afa4-44fe-97fc-8cb65df05be1,95.04,90.71,Ciprofloxacin
qnrB19,45808b57-3529-4b67-b20c-aef44e1cabc9,97.98,93.81,Ciprofloxacin
qnrB19,45862108-d975-492d-9547-6fe6ed621392,97.98,94.92,Ciprofloxacin
qnrB19,462f488a-b8fc-463e-b9ad-caacdee5a6ee,97.98,96.73,Ciprofloxacin
qnrB19,464c25e1-03d2-4905-bf61-a1f8095e9a7c,97.05,93.08,Ciprofloxacin
qnrB19,468385f0-e373-4b29-9bbf-fe0ea4e60e11,97.98,95.36,Ciprofloxacin
qnrB19,46b4188c-a06a-4505-b950-cb86b84c3f89,99.07,96.48,Ciprofloxacin
qnrB19,4715144c-ae81-4951-826e-399ce641bd28,98.14,93.12,Ciprofloxacin
qnrB19,476ae325-87e8-4484-bdc3-1f31411fb4ee,98.6,95.39,Ciprofloxacin
qnrB19,47905520-623b-47cc-801a-d44f06ee1acb,99.07,92.97,Ciprofloxacin
qnrB19,4836af2f-0f27-42e9-b726-6ea041b67d52,98.6,95.98,Ciprofloxacin
qnrB19,489c34f0-701d-4d4e-b157-9a3748ab3e20,97.98,95.85,Ciprofloxacin
qnrB19,48e1d556-b8f6-4b66-9173-531f5897a81c,99.22,97.53,Ciprofloxacin
qnrB19,49021116-4164-4173-90a5-ae7393f6eddd,97.05,92.14,Ciprofloxacin
qnrB19,498489e9-5447-406c-90f9-27d7a19de896,98.76,96.29,Ciprofloxacin
qnrB19,4a00c70d-6fbd-4c59-88ce-9a5c9bdd82fa,98.14,92.42,Ciprofloxacin
qnrB19,4a1aaf0c-e581-4037-b022-21f0781ca53f,99.22,96.77,Ciprofloxacin
qnrB19,4a7fdd1e-3b5b-4c50-8bc5-fc5dec89bd43,98.91,94.3,Ciprofloxacin
qnrB19,4aa935da-ca79-481d-8346-f2db7e4a139d,97.67,93.07,Ciprofloxacin
qnrB19,4b168903-2d0a-45dc-b842-6380cd3d6c41,97.83,93.36,Ciprofloxacin
qnrB19,4b8b4711-8cb9-4925-a4aa-134b8030b143,98.76,96.14,Ciprofloxacin
qnrB19,4bac176c-6737-4e72-aae3-3505a609b237,98.76,95.99,Ciprofloxacin
qnrB19,4c2e70b3-dd4a-4526-a117-3aa4ced4703f,98.76,94.92,Ciprofloxacin
qnrB19,4c397f8c-af0b-4646-8864-c6f89dc515f4,99.22,95.71,Ciprofloxacin
qnrB19,4c687977-3e2e-4908-808c-8cba0521190d,98.45,93.84,Ciprofloxacin
qnrB19,4d74a06e-a63a-4e58-a63e-9d2336e3b3aa,95.97,90.74,Ciprofloxacin
qnrB19,4d83a425-3b83-4ae5-93e0-5f7c619267d8,97.67,93.06,Ciprofloxacin
qnrB19,4dc9e6da-dd97-4a7d-88a8-9ed47dcd38e9,98.14,92.97,Ciprofloxacin
qnrB19,4df5776a-4212-4f86-a7a8-db3f2245694e,96.59,90.66,Ciprofloxacin
qnrB19,4e17d774-eb6a-484d-8821-9dbcd3502f4c,98.91,95.56,Ciprofloxacin
qnrB19,4ebfaa61-a321-4614-b25b-66908cee7edf,99.38,97.39,Ciprofloxacin
qnrB19,4f5150c0-9b9e-4a4b-b77c-a65d440d13d6,99.38,97.54,Ciprofloxacin
qnrB19,4f67dcd5-13d7-446c-a1be-8e723344247d,96.59,88.75,Ciprofloxacin
qnrB19,4ff53614-2f51-4cfa-bbff-b23dab6a13e4,98.76,94.18,Ciprofloxacin
qnrB19,506e8273-892b-4947-8b28-f45b32f74a82,97.98,92.5,Ciprofloxacin
qnrB19,507f23fd-d247-4978-baa7-af9d83b919c9,98.91,95.55,Ciprofloxacin
qnrB19,50961628-525a-44bf-9e25-8c27da8ed163,98.14,92.79,Ciprofloxacin
qnrB19,50b27b73-9441-49e9-a5e6-eadb997a0a0e,99.22,96.75,Ciprofloxacin
qnrB19,50dd6639-deb8-4797-8be5-bb46d82526b0,93.64,97.4,Ciprofloxacin
qnrB19,51e14a22-fd37-43e2-bc8f-d6082cc0a956,98.29,93.9,Ciprofloxacin
qnrB19,5228aed6-e153-41bb-9ff1-d97c4730da1d,98.91,97.36,Ciprofloxacin
qnrB19,523319ed-20ef-4511-9067-63a09a5ae44a,99.22,96.92,Ciprofloxacin
qnrB19,5444fabe-a9d2-4cbc-89f8-6450f918b8bd,97.52,94.93,Ciprofloxacin
qnrB19,546956b4-10c7-4075-8911-346a07a6e7d8,98.29,95.22,Ciprofloxacin
qnrB19,546ce8f7-4185-4b55-9bb3-61b2e8b505ec,98.14,93.01,Ciprofloxacin
qnrB19,54b09f9b-d2ba-462b-8da7-07c7cf810d5d,97.05,91.27,Ciprofloxacin
qnrB19,55065b5a-bc77-4521-8831-557b2120521b,98.76,91.86,Ciprofloxacin
qnrB19,554c954e-7771-4f2b-b930-d12fdbadd88d,98.14,95.67,Ciprofloxacin
qnrB19,562c77e0-e54c-47f5-a36c-47649fc5cdda,99.07,95.36,Ciprofloxacin
qnrB19,565b9527-b1fd-4515-adf4-a314bf7a9aaa,96.74,93.68,Ciprofloxacin
qnrB19,57a6ccce-1136-42e7-9bc9-bd78bc7b7778,99.22,97.08,Ciprofloxacin
qnrB19,57f2e123-34ac-41de-a84c-5149dde85a5c,99.53,94.04,Ciprofloxacin
qnrB19,58cfdbc9-da83-40c1-8577-53bfe45f2b16,98.45,96.3,Ciprofloxacin
qnrB19,5973571d-c608-47a1-b510-d12518de71cc,97.21,93.41,Ciprofloxacin
qnrB19,5994fd83-2a59-4767-897c-dd6905ac4f6e,99.07,97.99,Ciprofloxacin
qnrB19,59c51216-7e0c-4e23-abb1-841a39d7763e,97.36,88.97,Ciprofloxacin
qnrB19,5a14f61e-68c2-47f4-8953-4823fea61bde,98.45,96.01,Ciprofloxacin
qnrB19,5a171af5-98eb-4657-b96b-d638e083b696,82.95,90.76,Ciprofloxacin
qnrB19,5a34411a-2fd7-4f62-b18f-0713bd11ab30,98.76,95.36,Ciprofloxacin
qnrB19,5aadc820-8a31-46b3-b51a-be3e14623a38,98.76,96.15,Ciprofloxacin
qnrB19,5adffe71-d4ba-45f4-a269-4a1e8ffdd686,84.19,98.17,Ciprofloxacin
qnrB19,5aead8a1-cb2f-4c48-99de-ae9320acc085,99.07,94.39,Ciprofloxacin
qnrB19,5b0916fc-a734-4ffa-901a-152027c901c7,97.98,94.28,Ciprofloxacin
qnrB19,5bfe931b-e137-48c9-bae4-744f1f7926ed,97.36,92.94,Ciprofloxacin
qnrB19,5c3e21fe-51b9-4b5b-8bfb-e4633687cc36,98.29,94.64,Ciprofloxacin
